i,shift,dshift_di,risk_factor,r_current,r_leading_cara,s_current,s_leading_cara
-0.6399999999999997,-0.18247276519992187,0.27582707828352404,1.0423832260552266,0.0564037014374821,0.05879427226585841,-0.00014227212109119334,-0.00015458759282655917
-0.6200000000000001,-0.17694782189248584,0.2766633892422885,1.0426353650937497,0.05615616844426526,0.05855040718815262,-0.0001366503426353469,-0.00014855101662090858
-0.5999999999999996,-0.17140638516418075,0.2774763703457032,1.042881143417723,0.055915187540709496,0.05831289471687154,-0.00013113762272310588,-0.00014262542000999533
-0.5800000000000001,-0.1658489245896497,0.27826572504499497,1.0431204134521108,0.055680874055060614,0.05808185636568974,-0.00012573095347838701,-0.0001368078752438647
-0.5599999999999996,-0.16027591560148088,0.2790311641312994,1.0433530306606162,0.05545334115157392,0.05785741155075172,-0.00012042726840904993,-0.0001310953838052488
-0.54,-0.15468783934120703,0.27977240595538666,1.0435788537066322,0.05523269970925387,0.05763967744970579,-0.00011522344560227501,-0.00012548487970684844
-0.5199999999999996,-0.14908518250595032,0.2804891766429377,1.043797744611775,0.05501905819935634,0.057428768859152136,-0.0001101163108323869,-0.00011997323273125506
-0.5,-0.14346843719081254,0.2811812103050952,1.0440095689117272,0.05481252256190584,0.057224798050819634,-0.00010510264057763546,-0.0001145572516092036
-0.47999999999999954,-0.13783810072709962,0.281848249244019,1.0442141958091233,0.05461319608150618,0.05702787462681594,-0.00010017916494306987,-0.00010923368713242059
-0.45999999999999996,-0.1321946755164917,0.2824900441531778,1.0444114983232107,0.05442117926275018,0.05683810537432496,-9.534257048727685e-05,-0.00010399923519792719
-0.4399999999999995,-0.1265386688612575,0.28310635431211384,1.0446013534360272,0.05423656970555863,0.05665559412015398,-9.058950295135528e-05,-9.885053978121987e-05
-0.41999999999999993,-0.12087059279063544,0.2836969477754283,1.0447836422348378,0.05405946198080375,0.05648044158555988,-8.591656988910851e-05,-9.378419583632915e-05
-0.39999999999999947,-0.11519096388349051,0.2842616015557323,1.0449582500505765,0.053889947506594656,0.05631274524180858,-8.13203431980062e-05,-8.879675212129818e-05
-0.3799999999999999,-0.10950030308737883,0.2848001018003218,1.0451250665920457,0.05372811442562382,0.05615259916694515,-7.67973615510444e-05,-8.388471394817732e-05
-0.3600000000000003,-0.10379913553413929,0.2853122439613392,1.0452839860756378,0.053574047483991506,0.05600009390427214,-7.234413273016419e-05,-7.904454585714414e-05
