q,i,alpha_bar_frozen_i,ask_current,ask_leading_cara,bid_current,bid_leading_cara
-5,3.6400000000000006,0.03595041281418673,3.5286068612102297,3.560980194613668,-2.487225511152209,-2.514895822213082
-5,3.66,0.035952355868935894,3.5392035088469043,3.571091453439091,-2.497761639143139,-2.5250180846135275
-5,3.6799999999999997,0.035954222834275545,3.5497051361317378,3.5811099858488786,-2.5082033893931315,-2.535047853611791
-5,3.700000000000001,0.03595601668612072,3.560111931391581,3.5910361552959817,-2.5185509399893635,-2.544985460101117
-5,3.7200000000000006,0.03595774028428218,3.5704241036358844,3.600870339000681,-2.528804489666976,-2.5548312496280765
-5,3.74,0.035959396376974165,3.580641881916024,3.6106129273659273,-2.5389642571688373,-2.564585581799738
-5,3.76,0.03596098760514884,3.59076551469343,3.6202643234089895,-2.549030480613893,-2.574248829706097
-5,3.7799999999999994,0.035962516506664016,3.600795269216849,3.629824942209277,-2.559003416874447,-2.583821379357708
-5,3.8000000000000007,0.03596398552029027,3.610731430909095,3.639295210372228,-2.568883340962724,-2.5933036291384304
-5,3.8200000000000003,0.03596539698956375,3.620574302763577,3.6486755655090954,-2.578670545426998,-2.602695989273192
-5,3.84,0.03596675316649027,3.6303242047508584,3.6579664557324607,-2.588365339757555,-2.6119988813106265
-5,3.8599999999999994,0.035968056215106646,3.6399814732354785,3.6671683391672576,-2.5979680498027107,-2.621212737620435
-5,3.880000000000001,0.035969308214904364,3.64954646040325,3.676281683477126,-2.6074790171950992,-2.630338000905312
-5,3.9000000000000004,0.035970511164121005,3.6590195336991576,3.685306965405819,-2.6168985987883686,-2.6393751237272234
-5,3.92,0.0359716669829045,3.668401075276061,3.6942446703334633,-2.6262271661044756,-2.648324568047867
-5,3.9399999999999995,0.03597277751635486,3.677691481454261,3.703095291847373,-2.635465104791643,-2.657186804783059
-5,3.960000000000001,0.0359738445374483,3.6868911621920577,3.7118593313271857,-2.644612814093114,-2.6659623133708568
-5,3.9800000000000004,0.03597486974984808,3.696000540567352,3.720537297544006,-2.653670706326756,-2.6746515813531473
-5,4.0,0.035975854790606415,3.7050200522703625,3.729129706273312,-2.6626392063755686,-2.6832551039704797
-5,4.02,0.03597680123276174,3.7139501451074493,3.737637079921289,-2.671518751189119,-2.6917733837698568
-5,4.040000000000001,0.03597771058783521,3.722791278516108,3.746059947164335,-2.6803097892959418,-2.700206930225263
-5,4.0600000000000005,0.03597858430823029,3.7315439230910687,3.754398842601397,-2.6890127803268515,-2.70855625937061
-5,4.08,0.03597942378953939,3.7402085601215536,3.762654306418878,-2.697628194549219,-2.7168218934448944
-5,4.1,0.035980230372760706,3.7487856811395774,3.770826884067766,-2.7061565124120923,-2.725004360549222
-5,4.120000000000001,0.03598100534642916,3.7572757874793106,3.7789171259527072,-2.7145982241021946,-2.733104194315483
-5,4.140000000000001,0.03598174994866442,3.765679389847407,3.786925587132709,-2.722953829110681,-2.74112193358636
-5,4.16,0.03598246536913932,3.773997007904238,3.7948528270331643,-2.731223835810616,-2.7490581221064176
-5,4.18,0.0359831527509718,3.782229169855958,3.8026994091688997,-2.7394087610450812,-2.7569133082239823
-5,4.200000000000001,0.03598381319254321,3.790376412057284,3.810465900877933,-2.7475091297258087,-2.7646880446035302
-5,4.220000000000001,0.03598444774924585,3.7984392786249286,3.8181528730656575,-2.755525474442268,-2.772382887948325
-5,4.24,0.03598505743516255,3.8064183210615536,3.825760899959153,-2.7634583350810797,-2.779998398733031
-5,4.26,0.035985643224680806,3.814314097890136,3.8332905588713193,-2.7713082584556434,-2.7875351409460114
-5,4.279999999999999,0.035986206054044075,3.8221271742986276,3.8407424299745636,-2.7790757979458665,-2.7949936818410666
-5,4.300000000000001,0.035986746822842634,3.8298581217947847,3.8481170960837376,-2.7867615131478627,-2.8023745916983396
-5,4.32,0.0359872663954464,3.8375075178710456,3.855415142448086,-2.794365969533503,-2.8096784435941404
-5,4.34,0.03598776560238181,3.8450759456792936,3.862637156551872,-2.80188973811965,-2.8169058131794054
-5,4.359999999999999,0.03598824524165511,3.8525639937154086,3.86978372792348,-2.809333395146983,-2.8240572784665856
-5,4.380000000000001,0.03598870608002399,3.85997225551343,3.876855447952693,-2.8166975217682393,-2.831133419624676
-5,4.4,0.0359891488542197,3.867301329349199,3.8838529097158907,-2.8239827037457252,-2.838134818782167
-5,4.42,0.0359895742721214,3.87455181795335,3.8907767078089526,-2.8311895311579804,-2.845062059837688
-5,4.4399999999999995,0.03598998301388473,3.881724328233467,3.8976274381875733,-2.838318598115404,-2.8519157282780836
-5,4.460000000000001,0.03599037573302638,3.8888194710052972,3.9044056980148167,-2.8453705024847338,-2.8586964110037423
-5,4.48,0.035990753057466254,3.8958378607328212,3.9111120855155983,-2.85234584562218,-2.8654046961609017
-5,4.5,0.03599111559052899,3.9027801152770865,3.917747199837969,-2.859245232115116,-2.8720411729807815
-5,4.52,0.03599146391190639,3.9096468556535817,3.9243116409208825,-2.8660692695321073,-2.8786064316252684
-5,4.540000000000001,0.03599179857858223,3.916438705798071,3.930806009368325,-2.872818568181193,-2.8851010630390106
-5,4.5600000000000005,0.03599212012572093,3.9231562923406544,3.937230906329528,-2.8794937408761934,-2.891525658807669
-5,4.58,0.035992429067521606,3.9298002443879803,3.9435869333851206,-2.8860954027109607,-2.8978808110221816
-5,4.6,0.03599272589803864,3.9363711933133856,3.949874692438989,-2.8926241708413505,-2.904167112148819
-5,4.620000000000001,0.03599301109197027,3.942869772554858,3.956094785615684,-2.8990806642748193,-2.9103851549048665
-5,4.640000000000001,0.03599328510541629,3.9492966174206336,3.9622478151631717,-2.905465503667446,-2.9165355321397533
-5,4.66,0.035993548376606184,3.9556523649022846,3.968334383360756,-2.9117793111282455,-2.9226188367214383
-5,4.68,0.035993801326598816,3.9619376534951596,3.974355092432023,-2.9180227100306366,-2.928635661427932
-5,4.700000000000001,0.03599404435995468,3.9681531230259868,3.9803105444625952,-2.924196324830867,-2.9345865988437265
-5,4.720000000000001,0.03599427786538196,3.9742994144875157,3.9862013413225816,-2.930300780893291,-2.940472241261037
-5,4.74,0.035994502216357256,3.9803771698800303,3.992028084593522,-2.9363367043223136,-2.9462931805856547
-5,4.76,0.035994717771722085,3.9863870320595813,3.9977913754997143,-2.9423047218008795,-2.9520500082472974
-5,4.779999999999999,0.035994924876256,3.99232964459278,4.003491814843725,-2.9482054604353203,-2.957743315114278
-5,4.800000000000001,0.03599512386122738,3.998205651618002,4.009130002945982,-2.9540395476064467,-2.9633736914123743
-5,4.82,0.03599531504492252,4.004015697712844,4.014706539588268,-2.959807610826711,-2.9689417266477447
-5,4.84,0.035995498733154184,4.009760427767689,4.020222023961004,-2.9655102776033124,-2.97444800953377
-5,4.859999999999999,0.03599567521975019,4.015440486865197,4.0256770546141585,-2.971148175307063,-2.9798931279216587
-5,4.880000000000001,0.035995844787022814,4.021056520165595,4.0310722294116434,-2.976721931046907,-2.98527766873472
-5,4.9,0.03599600770621996,4.026609172797594,4.036408145489106,-2.9822321715499203,-2.990602217906154
-5,4.92,0.03599616423795855,4.032099089754767,4.041685399214899,-2.9876795230466313,-2.9958673603202244
-5,4.9399999999999995,0.03599631463264104,4.0375269157972475,4.046904586154191,-2.993064611161557,-3.0010736797567223
-5,4.960000000000001,0.03599645913085552,4.042893295358559,4.052066301035989,-2.998388060808746,-3.006221758838551
-5,4.98,0.03599659796376033,4.048198872457444,4.057171137723017,-3.003650496092235,-3.0113121789823496
-5,5.0,0.03599673135345343,4.053444290614495,4.062219689184273,-3.0088525402112323,-3.0163455203520053
-5,5.02,0.03599685951332743,4.058630192773433,4.0672125474701195,-3.0139948153698826,-3.021322361814946
-5,5.040000000000001,0.035996982648410676,4.063757221226862,4.072150303689813,-3.019077942691473,-3.02624328090108
-5,5.0600000000000005,0.03599710095569499,4.068826017546326,4.077033547991294,-3.024102542136914,-3.031108853764273
-5,5.08,0.03599721462445058,4.07383722251647,4.081862869543102,-3.02906923242734,-3.035919655146225
-5,5.1,0.035997323836528594,4.078791476073151,4.086638856518287,-3.0339786309706778,-3.040676258342629
-5,5.120000000000001,0.03599742876665188,4.0836894172452824,4.091362096080143,-3.0388313537920113,-3.0453792351714806
-5,5.140000000000001,0.035997529582694275,4.088531684100229,4.0960331743696266,-3.0436280154675885,-3.0500291559434136
-5,5.16,0.03599762644594905,4.09331891369257,4.1006526764943,-3.048369229062303,-3.0546265894339277
-5,5.18,0.0359977195113868,4.0980517420159925,4.105221186518622,-3.053055606070471,-3.0591721028573713
-5,5.200000000000001,0.03599780892790316,4.102730803958133,4.109739287455433,-3.057687756359744,-3.063666261842545
-5,5.220000000000001,0.035997894838556976,4.107356733258131,4.114207561258441,-3.0622662881179696,-3.068109630409787
-5,5.24,0.035997977380799,4.111930162466667,4.118626588815536,-3.0667918078028182,-3.07250277094938
-5,5.26,0.03599805668669169,4.116451722908287,4.12299694994274,-3.071264920094006,-3.07684624420116
-5,5.279999999999999,0.03599813288312042,4.1209220446457016,4.127319223378584,-3.0756862278478936,-3.081140609235132
-5,5.300000000000001,0.03599820609199637,4.125341756445885,4.131593986778706,-3.08005633205429,-3.0853864234329658
-5,5.32,0.03599827643045146,4.129711485747655,4.135821816710458,-3.0843758317952426,-3.0895842424701847
-5,5.34,0.03599834401102574,4.134031858630501,4.140003288647285,-3.088645324205619,-3.0937346202988913
-5,5.359999999999999,0.035998408941847304,4.138303499784344,4.144138976962635,-3.092865404435246,-3.0978381091308322
-5,5.380000000000001,0.035998471326805254,4.142527032479981,4.148229454923165,-3.0970366656124053,-3.101895259420633
-5,5.4,0.03599853126571585,4.146703078539854,4.152275294680943,-3.10115969880844,-3.1059066198489957
-5,5.42,0.03599858885448215,4.1508322583088795,4.156277067264427,-3.105235093003243,-3.1098727373056745
-5,5.4399999999999995,0.0359986441852474,4.154915190624985,4.1602353425678835,-3.109263435051386,-3.113794156872003
-5,5.460000000000001,0.03599869734654242,4.158952492788996,4.164150689338953,-3.113245309648623,-3.1176714218027564
-5,5.48,0.0359987484234272,4.162944780533555,4.168023675164085,-3.1171812992985215,-3.1215050735071443
-5,5.5,0.03599879749762694,4.16689266799069,4.17185486645147,-3.121071984278965,-3.1252956515286763
-5,5.52,0.0359988446476628,4.170796767657618,4.175644828411129,-3.1249179426081874,-3.129043693523646
-5,5.540000000000001,0.035998889948977486,4.174657690360449,4.179394125031849,-3.128719750010148,-3.1327497352380287
-5,5.5600000000000005,0.0359989334740559,4.178476045215331,4.183103319054531,-3.132477979878865,-3.1364143104824667
-5,5.58,0.03599897529254116,4.182252439586628,4.186772971941608,-3.136193203241451,-3.1400379511051195
-5,5.6,0.035999015471345916,4.185987479041705,4.190403643842107,-3.139865988719521,-3.143621186962066
-5,5.620000000000001,0.03599905407475944,4.189681767301844,4.1939958935519615,-3.1434969024886565,-3.1471645458849875
-5,5.640000000000001,0.03599909116455046,4.193335906188855,4.197550278469128,-3.1470865082355917,-3.150668553645821
-5,5.66,0.03599912680006597,4.19695049556687,4.201067354543065,-3.1506353671127747,-3.1541337339180706
-5,5.68,0.035999161038326156,4.200526133278866,4.204547676218123,-3.1541440376899783,-3.157560608234469
-5,5.700000000000001,0.03599919393411564,4.204063415077378,4.207991796370387,-3.1576130759025816,-3.1609496959406624
-5,5.720000000000001,0.035999225540071074,4.20756293454893,4.211400266237472,-3.1610430349961796,-3.1643015141445763
-5,5.74,0.03599925590676541,4.211025283031613,4.214773635340791,-3.164434465467138,-3.167616577661131
-5,5.76,0.035999285082788754,4.21445104952533,4.218112451399805,-3.1677879149987462,-3.1708953989519717
-5,5.779999999999999,0.03599931311482614,4.217840820594131,4.221417260237742,-3.1711039283925526,-3.1741384880598336
-5,5.800000000000001,0.03599934004773218,4.221195180260126,4.224688605678279,-3.174383047494556,-3.177346352537234
-5,5.82,0.03599936592460284,4.224514709888407,4.2279270294326565,-3.1776258111158198,-3.180519497369094
-5,5.84,0.035999390786844415,4.227799988062454,4.231133070976746,-3.1808327549471667,-3.1836584248889577
-5,5.859999999999999,0.03599941467423973,4.231051590449482,4.234307267417527,-3.1840044114675665,-3.1867636346884667
-5,5.880000000000001,0.0359994376250118,4.234270089655197,4.237450153348498,-3.18714130984585,-3.1898356235197243
-5,5.9,0.03599945967588501,4.237456055067403,4.240562260693472,-3.190243975835349,-3.192874885190187
-5,5.92,0.03599948086214384,4.240610052688008,4.243644118538345,-3.193312931661171,-3.1958819104498177
-5,5.9399999999999995,0.03599950121768932,4.243732644952891,4.246696252950316,-3.1963486958997014,-3.1988571868701006
-5,5.960000000000001,0.035999520775093295,4.246824390539161,4.249719186784127,-3.1993517833500373,-3.2018011987146604
-5,5.98,0.035999539565650496,4.249885844159369,4.2527134394749,-3.202322704897025,-3.204714426801165
-5,6.0,0.03599955761942865,4.252917556342294,4.255679526817212,-3.2052619673656473,-3.207597348354293
0,-6.0,-0.03599955761942865,-2.929855743388357,-2.9295525614451297,3.9857345957427146,3.9860265417859306
0,-5.98,-0.035999539565650496,-2.9271618111525712,-2.926850838435442,3.983020519905518,3.983319863121218
0,-5.96,-0.035999520775093295,-2.924433200672237,-2.9241142504692377,3.980271493785112,3.980578411517758
0,-5.94,-0.03599950121768932,-2.9216695031963833,-2.9213423848236744,3.977487105075055,3.9778017784653645
0,-5.92,-0.03599948086214384,-2.918870306294082,-2.91853482503112,3.9746669377449124,3.97498955179136
0,-5.9,-0.03599945967588501,-2.9160351938543734,-2.9156911508789096,3.971810572039688,3.972141315660171
0,-5.88,-0.0359994376250118,-2.913163746087087,-2.9128109384100327,3.9689175844801348,3.9692566505737723
0,-5.86,-0.03599941467423973,-2.9102555395246115,-2.9098937599248234,3.9659875478640116,3.9663351333730232
0,-5.84,-0.035999390786844415,-2.907310147024642,-2.9069391839836807,3.963020031268317,3.9633763372399398
0,-5.82,-0.03599936592460284,-2.9043271377739583,-2.903946775410874,3.960014600052546,3.9603798317009304
0,-5.8,-0.03599934004773218,-2.9013060772932806,-2.90091609529948,3.956970815863017,3.9573451826310597
0,-5.78,-0.03599931311482614,-2.898246527443246,-2.897846701017504,3.9538882366383206,3.954271952259366
0,-5.76,-0.035999285082788754,-2.8951480464315367,-2.8947381462152135,3.9507664166159087,3.9511596991752693
0,-5.74,-0.03599925590676541,-2.8920101888212417,-2.8915899808337766,3.9476049063399157,3.948007978336147
0,-5.72,-0.035999225540071074,-2.888832505540486,-2.888401751115226,3.944403252670242,3.9448163410761037
0,-5.7,-0.03599919393411564,-2.8856145438933525,-2.885172999613801,3.9411609987929235,3.9415843351159636
0,-5.68,-0.035999161038326156,-2.8823558475721933,-2.8819032652087473,3.9378776842318883,3.938311504574577
0,-5.66,-0.03599912680006597,-2.8790559566713623,-2.878592083118615,3.9345528448621274,3.9349973899814628
0,-5.64,-0.03599909116455046,-2.875714407702398,-2.875238984917098,3.9311860129243112,3.9316415282908257
0,-5.62,-0.03599905407475944,-2.8723307336107684,-2.871843498550515,3.927776717040964,3.928243452897048
0,-5.6,-0.035999015471345916,-2.868904463794176,-2.8684051483569366,3.9243244822341934,3.9248026936516442
0,-5.58,-0.03599897529254116,-2.865435124122518,-2.8649234550870752,3.9208288299450693,3.921318776881789
0,-5.56,-0.0359989334740559,-2.861922236959552,-2.861397935926962,3.9172892780547044,3.917791225410445
0,-5.54,-0.035998889948977486,-2.8583653211863083,-2.857828104522486,3.913705340907079,3.9142195585781443
0,-5.52,-0.0359988446476628,-2.8547638922263365,-2.854213471005857,3.9100765293336917,3.9106032922664893
0,-5.5,-0.03599879749762694,-2.8511174620728355,-2.850553542024079,3.9064023506800867,3.9069419389234405
0,-5.48,-0.0359987484234272,-2.847425539317718,-2.846847820769459,3.902682308834322,3.9032350075904185
0,-5.46,-0.03599869734654242,-2.843687629182709,-2.843095807012272,3.8989159042574557,3.899482003931327
0,-5.4399999999999995,-0.0359986441852474,-2.8399032335524947,-2.8392969971356026,3.895102634016084,3.8956824302635074
0,-5.42,-0.03599858885448215,-2.8360718510100345,-2.835450884172469,3.8912419918170373,3.8918357855907275
0,-5.4,-0.03599853126571585,-2.8321929768740843,-2.8315569578452977,3.8873334680442855,3.887941565638257
0,-5.38,-0.035998471326805254,-2.8282661032389873,-2.8276147046077957,3.8833765497981014,3.883999262890079
0,-5.36,-0.035998408941847304,-2.824290719016835,-2.823623607689339,3.879370720936598,3.8800083666283265
0,-5.34,-0.03599834401102574,-2.8202663099820406,-2.8195831471419126,3.8753154621196706,3.8759683629750015
0,-5.32,-0.03599827643045146,-2.8161923588184226,-2.8154927998897206,3.871210250855446,3.8718787349360513
0,-5.3,-0.03599820609199637,-2.812068345168853,-2.811352039781506,3.867054561549294,3.867738962447857
0,-5.28,-0.03599813288312042,-2.807893745687561,-2.807160337645693,3.862847865555492,3.8635485224262296
0,-5.26,-0.03599805668669169,-2.803668034095171,-2.8029171613484283,3.858589631231621,3.859306888817977
0,-5.24,-0.035997977380799,-2.7993906812365426,-2.798621975854593,3.85427932399576,3.8550135326551103
0,-5.22,-0.035997894838556976,-2.7950611551415045,-2.7942742432918855,3.849916406386577,3.8506679221117746
0,-5.2,-0.03599780892790316,-2.790678921088571,-2.7898734230180655,3.8455003381263944,3.846269522563992
0,-5.18,-0.0359977195113868,-2.7862434416717066,-2.785418971691438,3.8410305761873054,3.8418177966522733
0,-5.16,-0.03599762644594905,-2.7817541768702427,-2.780910343344671,3.836506574860444,3.8373122043472008
0,-5.14,-0.035997529582694275,-2.7772105841220314,-2.7763469894620565,3.831927785828482,3.8327522030180585
0,-5.12,-0.03599742876665188,-2.7726121183999215,-2.771728359060289,3.8272936582414623,3.828137247504603
0,-5.1,-0.035997323836528594,-2.767958232291654,-2.767053898772873,3.822603638796038,3.8234667901920445
0,-5.08,-0.03599721462445058,-2.763248376083261,-2.7623230529382474,3.817857171818226,3.818740281089347
0,-5.06,-0.03599710095569499,-2.7584819978460886,-2.757535263691745,3.8130536993497812,3.813957167910932
0,-5.04,-0.035996982648410676,-2.7536585435275116,-2.7526899710614763,3.808192661238265,3.8091168961618806
0,-5.02,-0.03599685951332743,-2.7487774570454477,-2.7477866130682287,3.803273495230918,3.8042189092267105
0,-5.0,-0.03599673135345343,-2.7438381803867973,-2.742824625829538,3.798295637072459,3.799262648461874
0,-4.98,-0.03599659796376033,-2.738840153709879,-2.737803443667977,3.7932585206068836,3.794247553292014
0,-4.96,-0.03599645913085552,-2.7337828154509825,-2.73272249922382,3.7881615778833866,3.7891730613101307
0,-4.9399999999999995,-0.03599631463264104,-2.7286656024351434,-2.727581223572165,3.783004239266513,3.7840386083817306
0,-4.92,-0.03599616423795855,-2.7234879499912616,-2.7223790463446584,3.777785933550653,3.7788436287530893
0,-4.9,-0.03599600770621996,-2.71824929207165,-2.717115395855907,3.7725060880789827,3.7735875551637132
0,-4.88,-0.035995844787022814,-2.7129490613761518,-2.7117896992347092,3.76716412886697,3.7682698189631227
0,-4.859999999999999,-0.03599567521975019,-2.7075866894809293,-2.706401382560243,3.761759480730576,3.762889850232074
0,-4.84,-0.035995498733154184,-2.702161606972038,-2.7009498710032913,3.756291567419237,3.757447077908319
0,-4.82,-0.03599531504492252,-2.6966732435839296,-2.6954345889726747,3.7507598117537935,3.7519409299170414
0,-4.8,-0.03599512386122738,-2.6911210283429723,-2.6898549602669855,3.745163635769452,3.7463708333060683
0,-4.78,-0.035994924876256,-2.685504389716131,-2.6842104082317557,3.7395024608639127,3.7407362143859904
0,-4.76,-0.035994717771722085,-2.679822755764943,-2.678500355922205,3.7337757079508127,3.735036498875316
0,-4.74,-0.035994502216357256,-2.6740755543049017,-2.6727242262716837,3.727982797618587,3.729271112050787
0,-4.72,-0.03599427786538196,-2.668262213070366,-2.6668814422659373,3.722123150294883,3.7234394789029657
0,-4.7,-0.03599404435995468,-2.6623821598851634,-2.660971427123345,3.7161961864166764,3.7175410242972515
0,-4.68,-0.035993801326598816,-2.6564348228389907,-2.654993604481263,3.7102013266062155,3.7115751731404507
0,-4.66,-0.035993548376606184,-2.650419630469758,-2.648947398588591,3.7041379918529196,3.7055413505530206
0,-4.64,-0.03599328510541629,-2.6443360119520096,-2.642832234504728,3.698005603701388,3.699438982047149
0,-4.62,-0.03599301109197027,-2.6381833972915563,-2.6366475383050223,3.6918035844456436,3.6932674937107843
0,-4.6,-0.03599272589803864,-2.6319612175264857,-2.6303927372929086,3.685531357329776,3.68702631239779
0,-4.58,-0.035992429067521606,-2.625668904934645,-2.624067260218802,3.679188346755096,3.680714865924328
0,-4.5600000000000005,-0.03599212012572093,-2.6193058932477764,-2.617670537505956,3.6727739784939666,3.6743325832716462
0,-4.54,-0.03599179857858223,-2.6128716178724414,-2.6112020014833894,3.6662876799104644,3.6678788947954124
0,-4.52,-0.03599146391190639,-2.6063655161178634,-2.6046610866260296,3.659728880187987,3.661353232441725
0,-4.5,-0.03599111559052899,-2.599787027430856,-2.598047229802234,3.6530970105639877,3.654755029969983
0,-4.48,-0.035990753057466254,-2.593135593637953,-2.5913598705287963,3.6463915045719597,3.648083723182725
0,-4.46,-0.03599037573302638,-2.5864106591949327,-2.584598451233632,3.6396117982908494,3.6413387501626446
0,-4.4399999999999995,-0.03598998301388473,-2.5796116714438275,-2.5777624175262197,3.6327573306020025,3.634519551516873
0,-4.42,-0.0359895742721214,-2.572738080877615,-2.5708512184760064,3.625827543453849,3.6276255706287497
0,-4.4,-0.0359891488542197,-2.565789341412696,-2.5638643068988536,3.618821882134415,3.6206562539171676
0,-4.38,-0.03598870608002399,-2.5587649106693435,-2.556801139651721,3.6117397955518733,3.6136110511037196
0,-4.359999999999999,-0.03598824524165511,-2.5516642502602305,-2.5496611779356737,3.6045807365232228,3.606489415487739
0,-4.34,-0.03598776560238181,-2.544486826087213,-2.542443887607384,3.5973441620712876,3.599290804229439
0,-4.32,-0.0359872663954464,-2.5372321086464784,-2.535148739499234,3.5900295337301498,3.592014678641264
0,-4.3,-0.035986746822842634,-2.529899573342233,-2.527775209748166,3.5826363178591873,3.5846605044876507
0,-4.28,-0.035986206054044075,-2.522488700809039,-2.520322780133397,3.575163985965833,3.5772277522933145
0,-4.26,-0.035985643224680806,-2.5149989772429397,-2.512790938423111,3.5676120150372044,3.5697158976602306
0,-4.24,-0.03598505743516255,-2.507429894741533,-2.505179178730269,3.559979887880758,3.5621244215934666
0,-4.22,-0.03598444774924585,-2.4997809516530687,-2.4974870018776176,3.552267093474053,3.55445281083599
0,-4.2,-0.03598381319254321,-2.4920516529347463,-2.489713915772029,3.5444731273238084,3.5467005582126188
0,-4.18,-0.0359831527509718,-2.4842415105202953,-2.4818594357882544,3.536597491834331,3.5388671629832436
0,-4.16,-0.03598246536913932,-2.476350043696972,-2.4739230851621956,3.5286396966854636,3.5309521312054635
0,-4.14,-0.03598174994866442,-2.4683767794920675,-2.46590439539377,3.5205992592201465,3.522954976106758
0,-4.12,-0.03598100534642916,-2.4603212530690244,-2.457802906659446,3.512475704841696,3.5148752184663334
0,-4.1,-0.035980230372760706,-2.4521830081332747,-2.449618168234531,3.5042685674209157,3.506712387006757
0,-4.08,-0.03597942378953939,-2.4439615973478603,-2.441349738925251,3.4959773897131146,3.4984660187955012
0,-4.0600000000000005,-0.03597858430823029,-2.435656582758921,-2.432997187510675,3.4876017237851116,3.490135659656487
0,-4.04,-0.03597771058783521,-2.427267536231114,-2.424560093194527,3.479141131452304,3.481720864591749
0,-4.02,-0.03597680123276174,-2.4187940398930228,-2.416038046066898,3.4705951847258603,3.473221198213288
0,-4.0,-0.035975854790606415,-2.4102356865925865,-2.407430647575867,3.4619634662700767,3.4646362351852082
0,-3.98,-0.03597486974984808,-2.401592080362587,-2.398737511009032,3.4532455698699382,3.45596556067619
0,-3.96,-0.0359738445374483,-2.3928628368962173,-2.3899582619849284,3.4444411009089126,3.447208770822377
0,-3.94,-0.03597277751635486,-2.384047584032704,-2.381092538954281,3.4355496768569633,3.4383654732006894
0,-3.92,-0.0359716669829045,-2.375145962252997,-2.3721399937110528,3.4265709277687915,3.429435287312619
0,-3.9,-0.035970511164121005,-2.3661576251854854,-2.3631002919132094,3.417504496792279,3.420417845078509
0,-3.88,-0.035969308214904364,-2.3570822401216693,-2.353973113613085,3.40835004068707,3.4113127913423096
0,-3.86,-0.035968056215106646,-2.3479194885417294,-2.3447581537972475,3.3991072303532364,3.4021197843867865
0,-3.84,-0.03596675316649027,-2.3386690666499246,-2.3354551229357283,3.389775751369958,3.3928384964591634
0,-3.82,-0.03596539698956375,-2.329330685919639,-2.3260637475404127,3.3803553045440644,3.383468614307095
0,-3.8,-0.03596398552029027,-2.3199040736480065,-2.3165837707324473,3.370845606468357,3.374009839724935
0,-3.78,-0.035962516506664016,-2.3103889735199012,-2.3070149528183967,3.3612463900895073,3.3644618901101464
0,-3.76,-0.03596098760514884,-2.300785146181113,-2.2973570718749254,3.351557405285373,3.354824499029746
0,-3.7399999999999998,-0.035959396376974165,-2.291092369820489,-2.2876099243417145,3.3417784194515052,3.3450974167966208
0,-3.7199999999999998,-0.03595774028428218,-2.2813104407607923,-2.2777733256223027,3.3319092180966066,3.3352804110555163
0,-3.6999999999999997,-0.03595601668612072,-2.2714391740579614,-2.2678471106924825,3.3219496054466418,3.3253732673784757
0,-3.68,-0.035954222834275545,-2.2614784041085025,-2.2578311347159117,3.311899405057333,3.3153757898695044
0,-3.66,-0.035952355868935894,-2.2514279852646,-2.2477252736664477,3.3017584604346277,3.3052878017781238
0,-3.64,-0.03595041281418673,-2.2412877924565966,-2.2375294249568105,3.291526635662812,3.2951091461215354
0,-3.62,-0.03594839057332082,-2.2310577218223866,-2.2272435080730273,3.281203816039805,3.2848396863150184
0,-3.6,-0.03594628592396376,-2.2207376913432513,-2.216867465214124,3.2707899087191836,3.274479306810151
0,-3.58,-0.0359440955130045,-2.2103276414856112,-2.2064012619364592,3.2602848433584115,3.264027913740415
0,-3.56,-0.03594181585132396,-2.199827535848147,-2.195844887802089,3.249688572772735,3.253485435573708
0,-3.54,-0.035939443308313765,-2.189237361813652,-2.1851983570304276,3.2390010735941144,3.2428518237712063
0,-3.52,-0.0359369741061771,-2.178557131204975,-2.1744617091525114,3.2282223469345603,3.2321270534520123
0,-3.5,-0.03593440431400316,-2.1677868809443237,-2.1636350096670296,3.217352419053142,3.2213111240629417
0,-3.48,-0.03593172984160654,-2.1569266737151707,-2.1527183506973095,3.2063913420259333,3.2104040600527606
0,-3.46,-0.0359289464331225,-2.1459765986259303,-2.1417118516483287,3.1953391944180556,3.1994059115501425
0,-3.44,-0.03592604966034877,-2.1349367718745227,-2.130615659862791,3.184196081956942,3.1883167550445126
0,-3.42,-0.03592303491582418,-2.1238073374129014,-2.119429951275268,3.1729621382059188,3.1771366940689636
0,-3.4,-0.03591989740563406,-2.1125884676105033,-2.1081549310632886,3.1616375252370523,3.1658658598842635
0,-3.38,-0.03591663214193211,-2.101280363915598,-2.0967908342942514,3.1502224343022487,3.154504412163021
0,-3.36,-0.03591323393516792,-2.089883257513363,-2.085337926566934,3.138717086501445,3.143052539672904
0,-3.34,-0.03590969738600903,-2.0783974099795173,-2.0737965046463374,3.127121733446717,3.1315104609578346
0,-3.32,-0.03590601687694608,-2.0668231139282094,-2.0621668970904916,3.1154366579210127,3.1198784250159117
0,-3.3,-0.03590218656356912,-2.05516069365285,-2.050449464867831,3.103662174530202,3.1081567119728506
0,-3.28,-0.035898200365502834,-2.043410505758454,-2.038644601963637,3.0917986303470095,3.096345633749544
0,-3.26,-0.03589405195698796,-2.031572939784009,-2.0267527359739983,3.0798464055453505,3.0844455347223585
0,-3.2399999999999998,-0.03588973475709577,-2.0196484188133277,-2.0147743286856614,3.0678059140235274,3.0724567923746666
0,-3.2199999999999998,-0.03588524191956218,-2.0076374000726975,-2.0027098766400506,3.05567760401461,3.060379817938003
