q,i,ask_current,ask_leading_cara,bid_current,bid_leading_cara
-5,3.700000000000001,1.5313955441021008,1.5325213878523192,-0.4717174996607423,-0.4726119383198511
-5,3.7200000000000006,1.5334961028919316,1.5345974710052384,-0.4736926039129946,-0.4745675463661661
-5,3.74,1.5355713212966149,1.5366486591293864,-0.4756439213523761,-0.47649972453112865
-5,3.76,1.5376214518823723,1.5386751999966228,-0.4775716889502458,-0.47840870584274675
-5,3.7799999999999994,1.5396467464394914,1.5406773405191,-0.47947614287377893,-0.48029472246286914
-5,3.8000000000000007,1.541647455914813,1.5426553266887841,-0.481357518429075,-0.48215800563577277
-5,3.8200000000000003,1.5436238303472147,1.5446094035197515,-0.4832160500067706,-0.4839987856390876
-5,3.84,1.5455761188060242,1.546539814993209,-0.48505197103010406,-0.4858172917370043
-5,3.8599999999999994,1.5475045693322844,1.548446804005155,-0.48686551390536587,-0.4876137521356989
-5,3.880000000000001,1.5494094288828066,1.550330612316616,-0.4886569099746826,-0.4893883939409266
-5,3.9000000000000004,1.5512909432769313,1.5521914805063841,-0.49042638947106776,-0.4911414431177134
-5,3.92,1.553149357145931,1.5540296479261881,-0.4921741814756841,-0.49287312445209763
-5,3.9399999999999995,1.554984913884981,1.5558453526582274,-0.49390051387725714,-0.4945836615148579
-5,3.960000000000001,1.5567978556076218,1.5576388314749934,-0.49560561333357794,-0.49627327662717013
-5,3.9800000000000004,1.5585884231026494,1.5594103198013174,-0.49728970523503885,-0.49794219082813884
-5,4.0,1.5603568557933565,1.5611600516785709,-0.498953013670143,-0.49959062384414415
-5,4.02,1.5621033916990523,1.56288825973095,-0.5005957613929277,-0.5012187940599492
-5,4.040000000000001,1.5638282673988,1.5645951751337814,-0.5022181697922457,-0.5028269184915133
-5,4.0600000000000005,1.5655317179972896,1.5662810275837769,-0.503820458862846,-0.504415212760455
-5,4.08,1.5672139770927922,1.567946045271181,-0.5054028471782022,-0.5059838910701158
-5,4.1,1.5688752767471141,1.569590454853737,-0.5069655518650245,-0.5075331661831638
-5,4.120000000000001,1.5705158474574934,1.571214481432414,-0.5085087885794092,-0.5090632494006957
-5,4.140000000000001,1.5721359181303733,1.5728183485288376,-0.5100327714845685,-0.5105743505427773
-5,4.16,1.5737357160569814,1.574402278064352,-0.5115377132300859,-0.5120666779303795
-5,4.18,1.5753154668906595,1.5759664903406678,-0.5130238249326499,-0.5135404383686571
-5,4.200000000000001,1.5768753946258758,1.5775112040220243,-0.5144913161582091,-0.5149958371315234
-5,4.220000000000001,1.5784157215788635,1.5790366361188213,-0.515940394905505,-0.5164330779474753
-5,4.24,1.579936668369823,1.5805430019726585,-0.5173712675909308,-0.5178523629866231
-5,4.26,1.581438453906633,1.5820305152427283,-0.5187841390346668,-0.5192538928488786
-5,4.279999999999999,1.5829212953700074,1.5834993878935135,-0.5201792124480487,-0.5206378665532606
-5,4.300000000000001,1.5843854082000521,1.5849498301837335,-0.5215566894221213,-0.5220044815282727
-5,4.32,1.58583100608416,1.586382050656495,-0.5229167699173358,-0.5233539336033175
-5,4.34,1.587258300946193,1.5877962561305914,-0.5242596522543419,-0.5246864170010977
-5,4.359999999999999,1.5886675029369017,1.5891926516929105,-0.525585533105839,-0.5260021243309773
-5,4.380000000000001,1.5900588204255333,1.5905714406919023,-0.5268946074894412,-0.527301246583254
-5,4.4,1.591432459992575,1.5919328247320583,-0.5281870687615152,-0.528583973124311
-5,4.42,1.5927886264235909,1.5932770036693669,-0.5294631086119583,-0.5298504916926154
-5,4.4399999999999995,1.5941275227040994,1.594604175607695,-0.5307229170598681,-0.5311009883955187
-5,4.460000000000001,1.5954493500154614,1.5959145368960652,-0.53196668245008,-0.5323356477068397
-5,4.48,1.5967543077317117,1.5972082821267748,-0.5331945914505243,-0.5335546524651815
-5,4.5,1.5980425934173195,1.5984856041343354,-0.5344068290503783,-0.5347581838729649
-5,4.52,1.599314402825816,1.5997466939951817,-0.5356035785589721,-0.5359464214961387
-5,4.540000000000001,1.6005699298992624,1.6009917410281271,-0.5367850216054221,-0.5371195432645413
-5,4.5600000000000005,1.6018093667685107,1.6022209327955172,-0.5379513381389543,-0.5382777254728818
-5,4.58,1.6030329037542335,1.6034344551050634,-0.539102706429893,-0.5394211427823172
-5,4.6,1.6042407293686725,1.604632492012312,-0.5402393030712789,-0.5405499682225945
-5,4.620000000000001,1.6054330303180828,1.6058152258237268,-0.5413613029810953,-0.5416643731947353
-5,4.640000000000001,1.6066099915058352,1.60698283710035,-0.5424688794050682,-0.5427645274742346
-5,4.66,1.6077717960361422,1.6081355046620143,-0.5435622039200156,-0.5438505992147527
-5,4.68,1.6089186252183854,1.609273405592081,-0.5446414464377233,-0.544922754952274
-5,4.700000000000001,1.610050658572002,1.6103967152426735,-0.545706775209318,-0.5459811596097145
-5,4.720000000000001,1.6111680738319145,1.6115056072403835,-0.546758356830115,-0.5470259765019495
-5,4.74,1.6122710469544674,1.6126002534924238,-0.5477963562449185,-0.5480573673412474
-5,4.76,1.6133597521238465,1.6136808241932048,-0.5488209367537505,-0.5490754922430867
-5,4.779999999999999,1.6144343617589592,1.614747487831314,-0.5498322600179879,-0.5500805097323348
-5,4.800000000000001,1.6154950465207425,1.6158004111968676,-0.550830486066885,-0.5510725767497734
-5,4.82,1.616541975319887,1.61683975938923,-0.5518157733044642,-0.5520518486589499
-5,4.84,1.617575315324941,1.6178656958250628,-0.5527882785167538,-0.5530184792533401
-5,4.859999999999999,1.618595231970783,1.6188783822466932,-0.5537481568793531,-0.5539726207638016
-5,4.880000000000001,1.619601888967438,1.6198779787307875,-0.5546955619653094,-0.5549144238663059
-5,4.9,1.6205954483092158,1.620864643697301,-0.5556306457532891,-0.5558440376899313
-5,4.92,1.6215760702841524,1.621838533918693,-0.5565535586360236,-0.5567616098251027
-5,4.9399999999999995,1.6225439134837416,1.6227998045293934,-0.5574644494290185,-0.5576672863320639
-5,4.960000000000001,1.6234991348129282,1.6237486090355011,-0.5583634653795071,-0.5585612117495693
-5,4.98,1.6244418895003572,1.6246850993246966,-0.5592507521756342,-0.5594435291037791
-5,5.0,1.6253723311088528,1.6256094256763616,-0.5601264539558586,-0.560314379917351
-5,5.02,1.6262906115461193,1.626521736771888,-0.5609907133185557,-0.5611739042187095
-5,5.040000000000001,1.6271968810756428,1.6274221797051602,-0.5618436713318135,-0.5620222405514862
-5,5.0600000000000005,1.6280912883277836,1.6283108999932034,-0.5626854675434028,-0.5628595259841176
-5,5.08,1.6289739803110437,1.6291880415869824,-0.5635162399909152,-0.563685896119591
-5,5.1,1.6298451024234946,1.6300537468823415,-0.5643361252120531,-0.5645014851053264
-5,5.120000000000001,1.6307047984643566,1.6309081567310708,-0.5651452582550646,-0.5653064256431866
-5,5.140000000000001,1.631553210645713,1.631751410452094,-0.5659437726893073,-0.5661008489996041
-5,5.16,1.6323904796043536,1.6325836458427623,-0.5667318006159376,-0.5668848850158187
-5,5.18,1.633216744413729,1.6334049991902464,-0.5675094726787099,-0.5676586621182121
-5,5.200000000000001,1.6340321425960105,1.634215605283019,-0.5682769180748783,-0.5684223073287368
-5,5.220000000000001,1.6348368101342439,1.6350155974224188,-0.5690342645661941,-0.5691759462754283
-5,5.24,1.6356308814845897,1.6358051074342845,-0.5697816384899866,-0.5699197032029919
-5,5.26,1.6364144895886337,1.6365842656806535,-0.5705191647703219,-0.5706537009834602
-5,5.279999999999999,1.6371877658857699,1.6373532010715186,-0.5712469669292306,-0.5713780611269126
-5,5.300000000000001,1.6379508403256355,1.6381120410766312,-0.5719651670979968,-0.5720929037922464
-5,5.32,1.6387038413806012,1.63886091173735,-0.572673886028502,-0.5727983477980018
-5,5.34,1.6394468960583004,1.6395999376785222,-0.5733732431046156,-0.5734945106332258
-5,5.359999999999999,1.6401801299141952,1.6403292421203968,-0.5740633563536277,-0.574181508468374
-5,5.380000000000001,1.6409036670641695,1.641048946890558,-0.5747443424577154,-0.5748594561662432
-5,5.4,1.6416176301971466,1.6417591724358802,-0.5754163167654371,-0.5755284672929305
-5,5.42,1.642322140587718,1.6424600378344913,-0.5760793933032521,-0.5761886541288123
-5,5.4399999999999995,1.6430173181087846,1.6431516608077454,-0.5767336847870544,-0.5768401276795394
-5,5.460000000000001,1.643703281244202,1.6438341577321955,-0.5773793026337208,-0.5774829976870417
-5,5.48,1.6443801471014212,1.6445076436515658,-0.5780163569726646,-0.5781173726405427
-5,5.5,1.6450480314241274,1.6451722322887163,-0.5786449566573937,-0.578743359787573
-5,5.52,1.6457070486048615,1.645828036057592,-0.5792652092770634,-0.5793610651449829
-5,5.540000000000001,1.6463573116976309,1.6464751660751638,-0.5798772211680251,-0.5799705935099507
-5,5.5600000000000005,1.6469989324304943,1.6471137321733427,-0.5804810974253632,-0.58057204847098
-5,5.58,1.6476320212181272,1.647743842910878,-0.5810769419144171,-0.5811655324188847
-5,5.6,1.6482566871743547,1.6483656055852216,-0.5816648572822851,-0.5817511465577572
-5,5.620000000000001,1.6488730381246535,1.6489791262443707,-0.5822449449693068,-0.5823289909159172
-5,5.640000000000001,1.6494811806186167,1.6495845096986694,-0.5828173052205181,-0.5828991643568393
-5,5.66,1.6500812199423813,1.6501818595325823,-0.5833820370970801,-0.5834617645900524
-5,5.68,1.6506732601310108,1.6507712781164232,-0.5839392384876736,-0.5840168881820118
-5,5.700000000000001,1.6512574039808339,1.6513528666180464,-0.5844890061198612,-0.5845646305669417
-5,5.720000000000001,1.6518337530617342,1.6519267250144931,-0.5850314355714101,-0.5851050860576424
-5,5.74,1.652402407729388,1.6524929521035912,-0.5855666212815757,-0.5856383478562621
-5,5.76,1.6529634671374493,1.6530516455155073,-0.5860946565623422,-0.5861645080650297
-5,5.779999999999999,1.6535170292496795,1.6536029017242486,-0.5866156336096178,-0.5866836576969492
-5,5.800000000000001,1.6540631908520174,1.6541468160591117,-0.5871296435143842,-0.5871958866864495
-5,5.82,1.6546020475645888,1.6546834827160763,-0.5876367762737936,-0.5877012838999909
-5,5.84,1.6551336938536545,1.6552129947691439,-0.5881371208022176,-0.588199937146624
-5,5.859999999999999,1.6556582230434935,1.6557354441816183,-0.5886307649422398,-0.5886919331885022
-5,5.880000000000001,1.6561757273282218,1.6562509218173276,-0.5891177954755964,-0.5891773577513443
-5,5.9,1.656686297783539,1.6567595174517828,-0.5895982981340558,-0.5896562955348433
-5,5.92,1.65719002437841,1.657261319783275,-0.5900723576102439,-0.5901288302230253
-5,5.9399999999999995,1.6576869959866756,1.657756416443912,-0.5905400575684057,-0.5905950444945531
-5,5.960000000000001,1.6581773003985887,1.6582448940105852,-0.5910014806551087,-0.5910550200329734
-5,5.98,1.658661024332277,1.6587268380158724,-0.5914567085098802,-0.5915088375369068
-5,6.0,1.6591382534451364,1.6592023329588756,-0.5919058217757837,-0.5919565767301831
0,-6.0,-0.27734591241307893,-0.27734124052532894,1.3332247647674365,1.3332296854541765
0,-5.98,-0.2770134616453207,-0.27700866297704335,1.332872170398267,1.3328772245240454
0,-5.96,-0.2766764728685978,-0.2766715440597976,1.3325147659814727,1.332519957078806
0,-5.94,-0.27633488613492685,-0.27632982373992354,1.3321524880135978,1.3321578197049189
0,-5.92,-0.275988640760495,-0.27598344124587904,1.331785272211325,1.3317907482111193
0,-5.9,-0.27563767531821887,-0.27563233506076446,1.3314130535035338,1.3314186776205224
0,-5.88,-0.27528192763027576,-0.27527644291481035,1.3310357660233234,1.3310415421626904
0,-5.86,-0.27492133476060604,-0.2749157017778355,1.3306533431000058,1.3306592752656714
0,-5.84,-0.2745558330073929,-0.27455004785168213,1.3302657172510675,1.3302718095480073
0,-5.82,-0.27418535789551574,-0.274179416562624,1.329872820174103,1.3298790768107138
0,-5.8,-0.273809844168983,-0.27380374255375295,1.3294745827387193,1.329481008029235
0,-5.78,-0.27342922578334494,-0.27342295967734537,1.3290709349784193,1.3290775333453715
0,-5.76,-0.2730434358980863,-0.27303700098720746,1.328661806082458,1.3286685820591877
0,-5.74,-0.27265240686900377,-0.2726457987310052,1.3282471243876774,1.328254082620896
0,-5.72,-0.27225607024056875,-0.2722492843425782,1.327826817370324,1.3278339626227238
0,-5.7,-0.27185435673827696,-0.2718473884342408,1.3274008116378475,1.3274081487907625
0,-5.68,-0.271447196260988,-0.27144004078907163,1.3269690329206827,1.3269765669768017
0,-5.66,-0.271034517873256,-0.27102717035319457,1.326531406064021,1.3265391421501516
0,-5.64,-0.2706162497976548,-0.27060870522805297,1.326087855019568,1.3260957983894528
0,-5.62,-0.2701923194071,-0.2701845726626806,1.3256383028372958,1.3256464588744818
0,-5.6,-0.26976265321716786,-0.26975469904596894,1.3251826716571848,1.3251910458779461
0,-5.58,-0.26932717687841795,-0.26931900989893715,1.3247208827009687,1.3247294807572823
0,-5.56,-0.2688858151687176,-0.2688774298670046,1.3242528562638698,1.3242616839464458
0,-5.54,-0.2684384919855741,-0.26842988271226925,1.3237785117063452,1.3237875749477124
0,-5.52,-0.2679851303384762,-0.2679762913057961,1.3232977674458308,1.3233070723234766
0,-5.5,-0.26752565234124714,-0.26751657761991565,1.322810540948498,1.3228200936880636
0,-5.48,-0.26705997920441354,-0.26705066272053896,1.3223167487210172,1.3223265556995492
0,-5.46,-0.2665880312275926,-0.26657846675949,1.3218163063023392,1.3218263740515959
0,-5.4399999999999995,-0.2661097277919006,-0.26609990896685864,1.3213091282554896,1.321319463465306
0,-5.42,-0.2656249873523856,-0.26561490764337886,1.3207951281593886,1.3208057376810953
0,-5.4,-0.2651337274304895,-0.26512338015283426,1.3202742186006902,1.3202851094505912
0,-5.38,-0.26463586460653993,-0.26462524291449496,1.3197463111656533,1.319757490528559
0,-5.36,-0.2641313145122792,-0.26412041139559006,1.3192113164320418,1.319222791664861
0,-5.34,-0.26361999182343043,-0.2636088001038175,1.31866914396106,1.3186809225964473
0,-5.32,-0.26310181025230756,-0.26309032257989823,1.318119702289331,1.318131792039392
0,-5.3,-0.26257668254047073,-0.2625648913901751,1.3175628989209114,1.3175753076809669
0,-5.28,-0.2620445204514334,-0.2620324181192635,1.3169986403193643,1.317011376171767
0,-5.26,-0.2615052347634232,-0.261492813362756,1.3164268318998726,1.3164399031178864
0,-5.24,-0.2609587352622024,-0.2609459867199869,1.3158473780214197,1.3158607930731514
0,-5.22,-0.260404930733951,-0.26039184678685884,1.3152601819790233,1.3152739495314127
0,-5.2,-0.259843728958219,-0.25983030114873945,1.3146651459960421,1.3146792749189085
0,-5.18,-0.25927503670094865,-0.25926125637342823,1.3140621712165477,1.3140766705866913
0,-5.16,-0.2586987597075772,-0.2586846180042039,1.3134511576977779,1.3134660368031377
0,-5.14,-0.25811480269621856,-0.25810029055295103,1.312832004402669,1.3128472727465332
0,-5.12,-0.2575230693509338,-0.2575081774933768,1.3122046091924737,1.3122202764977482
0,-5.1,-0.2569234623150937,-0.25690818125431936,1.311568868819477,1.311584945033003
0,-5.08,-0.25631588318483817,-0.2563002032131541,1.3109246789198024,1.31094117421673
0,-5.06,-0.2557002325026384,-0.25568414368930364,1.3102719340063305,1.3102888587945423
0,-5.04,-0.255076409750969,-0.25505990193785827,1.3096105274617222,1.3096278923863096
0,-5.02,-0.25444431334609136,-0.2544273761433084,1.3089403515315616,1.3089581674793478
0,-5.0,-0.25380384063195965,-0.2537864634134014,1.3082612973176209,1.3082795754217356
0,-4.98,-0.25315488787425106,-0.2531370597731225,1.3075732547712549,1.3075920064157545
0,-4.96,-0.25249735025452824,-0.25247906015881044,1.3068761126869315,1.3068953495114668
0,-4.9399999999999995,-0.2518311218645397,-0.2518123584124114,1.3061697586959087,1.3061894926004338
0,-4.92,-0.25115609570066566,-0.2511368472758803,1.305454079260057,1.3054743224095855
0,-4.9,-0.25047216365851327,-0.2504524183857325,1.3047289596658453,1.3047497244952437
0,-4.88,-0.249779216527671,-0.24975896226775762,1.303994284018489,1.3040155832373104
0,-4.859999999999999,-0.24907714398662703,-0.249056368331897,1.3032499352362736,1.3032717818336288
0,-4.84,-0.24836583459785902,-0.24834452486729633,1.302495795045057,1.3025182022945205
0,-4.82,-0.24764517580310227,-0.247623319037538,1.3017317439729659,1.301754725437513
0,-4.8,-0.24691505391880456,-0.24689263687606225,1.300957661345284,1.3009812308822608
0,-4.78,-0.24617535413177336,-0.24615236328178305,1.3001734252795554,1.3001975970456723
0,-4.76,-0.24542596049502463,-0.24540238201490838,1.2993789126808937,1.2994037011372468
0,-4.74,-0.24466675592384024,-0.2446425756929712,1.298573999237525,1.298599419154637
0,-4.72,-0.2438976221920409,-0.24387282578707942,1.297758559416557,1.2977846258794379
0,-4.7,-0.24311843992848509,-0.24309301261839425,1.2969324664599977,1.2969591948732195
0,-4.68,-0.24232908861379973,-0.24230301535484372,1.296095592381024,1.2961229984738072
0,-4.66,-0.2415294465773525,-0.24150271200808132,1.2952478079605136,1.295275907791822
0,-4.64,-0.24071939099447306,-0.24069197943069653,1.2943889827438515,1.2944177927074902
0,-4.62,-0.23989879788393367,-0.23987069331368924,1.2935189850380207,1.2935485218677347
0,-4.6,-0.23906754210569622,-0.2390387281842137,1.292637681908986,1.2926679626835533
0,-4.58,-0.2382254973589349,-0.2381959574036027,1.2917449391793852,1.2917759813277012
0,-4.5600000000000005,-0.23737253618034507,-0.23734225316568208,1.2908406214265353,1.2908724427326828
0,-4.54,-0.23650852994274643,-0.23647748649538414,1.2899245919807696,1.2899572105890706
0,-4.52,-0.23563334885398937,-0.23560152724766908,1.288996712924112,1.2890301473441548
0,-4.5,-0.2347468619561763,-0.23471424410676595,1.2880568450893073,1.2880911142009432
0,-4.48,-0.23384893712520413,-0.23381550458574066,1.2871048480592107,1.2871399711175167
0,-4.46,-0.23293944107064268,-0.2329051750264047,1.2861405801665589,1.2861765768067575
0,-4.4399999999999995,-0.23201823933595406,-0.231983120599571,1.2851638984941292,1.2852007887364607
0,-4.42,-0.23108519629906685,-0.23104920530567025,1.2841746588753002,1.2842124631298424
0,-4.4,-0.23014017517331312,-0.23010329197573648,1.283172715895032,1.2832114549664544
0,-4.38,-0.22918303800874132,-0.22914524227277464,1.2821579228912707,1.2821976179835266
0,-4.359999999999999,-0.2282136456938117,-0.22817491669351792,1.2811301319568036,1.2811708046777401
0,-4.34,-0.2272318579574902,-0.22719217457059016,1.2800891939415646,1.2801308663074549
0,-4.32,-0.2262375333717468,-0.22619687407508005,1.2790349584554181,1.2790776528953987
0,-4.3,-0.22523052935447233,-0.22518887221954156,1.2779672738714263,1.278011013231836
0,-4.28,-0.22421070217282513,-0.22416802486143197,1.2768859873296183,1.2769307948782307
0,-4.26,-0.2231779069470158,-0.22313418670699597,1.27579094474128,1.2758368441714152
0,-4.24,-0.22213199765454603,-0.22208721131561257,1.2746819907937708,1.274729006228284
0,-4.22,-0.22107282713490845,-0.22102695110461168,1.2735589689558928,1.2736071249510266
0,-4.2,-0.22000024709476268,-0.21995325735457572,1.272421721483825,1.2724710430329156
0,-4.18,-0.21891410811359838,-0.21886598021513787,1.2712700894276339,1.271320601964662
0,-4.16,-0.21781425964989545,-0.21776496871128742,1.2701039126383866,1.270155642041361
0,-4.14,-0.21670055004779665,-0.21665007075019657,1.2689230297758751,1.2689760023700412
0,-4.12,-0.21557282654430165,-0.21552113312858015,1.2677272783169726,1.2677815208778311
0,-4.1,-0.2144309352769969,-0.21437800154060077,1.2665164945646377,1.2665720343207645
0,-4.08,-0.21327472129233283,-0.21322052058633306,1.2652905136575872,1.2653473782932416
0,-4.0600000000000005,-0.21210402855446073,-0.21204853378079846,1.2640491695806513,1.2641073872381605
0,-4.04,-0.21091869995464185,-0.21086188356358374,1.2627922951758312,1.2628518944577392
0,-4.02,-0.2097185773212414,-0.20966041130905663,1.2615197221540781,1.2615807321250447
0,-4.0,-0.2085035014303207,-0.20844395733719165,1.2602312811078105,1.2602937312962492
0,-3.98,-0.2072733120168389,-0.20721236092501838,1.2589268015241897,1.2589907219236305
0,-3.96,-0.20602784778647834,-0.20596546031870544,1.2576061117991735,1.257671532869336
0,-3.94,-0.2047669464281057,-0.2047030927462948,1.256269039252365,1.2563359919199275
0,-3.92,-0.203490444626882,-0.20342509443109702,1.2549154101426758,1.2549839258017281
0,-3.9,-0.20219817807803508,-0.2021313006057637,1.2535450496848282,1.2536151601969912
0,-3.88,-0.20088998150130555,-0.2008215455270472,1.2521577820667065,1.2522295197609052
0,-3.86,-0.19956568865608246,-0.19949566249126469,1.2507534304675891,1.2508268281394632
0,-3.84,-0.19822513235723854,-0.1981534838504759,1.2493318170772716,1.2494069079882066
0,-3.82,-0.19686814449167955,-0.19679484102939063,1.2478927631161052,1.2479695809918716
0,-3.8,-0.19549455603562238,-0.19541956454301984,1.2464360888559725,1.2465146678849541
0,-3.78,-0.19410419707261042,-0.19402748401507947,1.2449616136422161,1.245041988473213
0,-3.76,-0.1926968968122856,-0.19261842819716685,1.2434691559165458,1.243551361656134
0,-3.7399999999999998,-0.19127248360992405,-0.1911922249887163,1.24195853324094,1.2420426054503728
0,-3.7199999999999998,-0.18983078498675282,-0.18974870145775255,1.2404295623225665,1.2405155370142003
0,-3.6999999999999997,-0.18837162765105814,-0.18828768386245132,1.2388820590397382,1.2389699726729637
0,-3.68,-0.18689483752010072,-0.18680899767352377,1.2373158384689307,1.2374057279455963
0,-3.66,-0.18540023974284714,-0.18531246759743397,1.2357307149128747,1.2358226175721818
0,-3.64,-0.1838876587235346,-0.18379791760046596,1.2341265019297498,1.234220455542604
0,-3.62,-0.18235691814607935,-0.18226517093365166,1.2325030123634972,1.2325990551262977
0,-3.6,-0.18080784099934205,-0.18071405015857298,1.2308600583752738,1.2309582289031236
0,-3.58,-0.17924024960326262,-0.17914437717404968,1.2291974514760624,1.2292977887953833
0,-3.56,-0.17765396563587835,-0.17755597324372835,1.2275150025604658,1.227617546100999
0,-3.54,-0.17604881016123594,-0.17594865902458162,1.2258125219416982,1.2259173115278748
0,-3.52,-0.17442460365821236,-0.17432225459633388,1.224089819387797,1.2241968952294606
0,-3.5,-0.17278116605025357,-0.1726765794918213,1.2223467041590714,1.2224561068415365
0,-3.48,-0.17111831673604794,-0.17101145272830334,1.2205829850468106,1.2206947555202396
0,-3.46,-0.1694358746211411,-0.16932669283973273,1.218798470413266,1.2189126499813496
0,-3.44,-0.16773365815050872,-0.1676221179099993,1.2169929682329275,1.2171095985408507
0,-3.42,-0.16601148534209698,-0.16589754560715816,1.2151662861351142,1.2152854091567926
0,-3.4,-0.16426917382134243,-0.16415279321865292,1.2133182314478912,1.2134398894724654
0,-3.38,-0.16250654085668365,-0.16238767768754656,1.2114486112433343,1.211572846860902
0,-3.36,-0.1607234033960746,-0.16060201564976873,1.2095572323841564,1.2096840884707327
0,-3.34,-0.1589195781045138,-0.15879562347239412,1.207643901571713,1.207773421273403
0,-3.32,-0.15709488140259614,-0.15696831729295793,1.205708425395399,1.205840652111769
0,-3.3,-0.15524912950610203,-0.1551199130598213,1.203750610383454,1.2038855877500918
0,-3.28,-0.15338213846663248,-0.15325022657359744,1.201770263055188,1.2019080349254376
0,-3.26,-0.15149372421330104,-0.1513590735296455,1.1997671899746418,1.1999078004005028
0,-3.2399999999999998,-0.14958370259549303,-0.1494462695616448,1.1977411978056922,1.1978846910178744
0,-3.2199999999999998,-0.1476518894267014,-0.14751163028625572,1.1956920933686135,1.1958385137557381
0,-3.1999999999999997,-0.1456981005294491,-0.14555497134887757,1.1936196836981068,1.1937690757850448
0,-3.18,-0.1437221517813098,-0.1435761084705142,1.1915237761028064,1.1916761845281494
0,-3.16,-0.14172385916203012,-0.1415748574957487,1.189404178226267,1.1895596477189223
0,-3.14,-0.13970303880177107,-0.13955103444184494,1.187260698109445,1.1874192734643547
0,-3.12,-0.1376595070304684,-0.13750445554897406,1.1850931442546735,1.1852548703076506
0,-3.1,-0.13559308042832724,-0.1354349373315793,1.1829013256911434,1.1830662472928235
0,-3.08,-0.1335035758774543,-0.13334229663088265,1.1806850520418835,1.1808532140307968
0,-3.06,-0.13139081061463895,-0.1312263506685422,1.1784441335922504,1.1786155807670102
0,-3.04,-0.1292546022852873,-0.1290869171014631,1.1761783813599251,1.1763531584505382
0,-3.02,-0.12709476899851893,-0.12692381407777026,1.173887607166416,1.1740657588047192
0,-3.0,-0.12491112938343085,-0.12473686029394607,1.1715716237100633,1.1717531943992952
0,-2.98,-0.12270350264653743,-0.12252587505313979,1.169230244640548,1.1694152787240593
0,-2.96,-0.12047170863038821,-0.12029067832464915,1.166863284634891,1.1670518262640104
0,-2.94,-0.11821556787337355,-0.11803109080458177,1.1644705594749418,1.1646626525760042
0,-2.92,-0.11593490167071886,-0.11574693397769598,1.1620518861263438,1.1622475743669003
0,-2.9,-0.11362953213667523,-0.11343803018042622,1.1596070828189704,1.1598064095731917
0,-2.88,-0.11129928226790793,-0.11110420266509267,1.1571359691288132,1.1573389774421106
0,-2.86,-0.10894397600808667,-0.10874527566529718,1.154638366061313,1.1548450986141952
0,-2.84,-0.10656343831368248,-0.10636107446250753,1.152114096136116,1.1523245952073058
0,-2.82,-0.10415749522096933,-0.10395142545382649,1.1495629834732357,1.1497772909020727
0,-2.8,-0.10172597391423667,-0.1015161562209493,1.1469848538806047,1.1472030110287632
0,-2.78,-0.09926870279520987,-0.09905509560030396,1.1443795349429857,1.1446015826555382
0,-2.76,-0.09678551155368129,-0.09656807375437518,1.141746856112232,1.1419728346780913
0,-2.7399999999999998,-0.09427623123935015,-0.09405492224420682,1.139086648798854,1.139316597910632
0,-2.7199999999999998,-0.09174069433487045,-0.09151547410308057,1.1363987464648806,1.1366327051781986
0,-2.6999999999999997,-0.08917873483010444,-0.08894956391136478,1.13368298471797,1.1339209914102677
0,-2.6799999999999997,-0.08659018829757821,-0.08635702787252815,1.130939201406751,1.1311812937356314
0,-2.66,-0.08397489196913692,-0.08373770389031264,1.1281672367173505,1.1284134515785134
0,-2.64,-0.0813326848137921,-0.08109143164705578,1.1253669332710752,1.1256173067558846
0,-2.62,-0.07866340761675814,-0.07841805268315623,1.1225381362232092,1.1227927035759484
0,-2.6,-0.07596690305966812,-0.07571741047767082,1.119680693362884,1.1199394889377525
0,-2.58,-0.07324301580196182,-0.07298935053003243,1.1167944552139801,1.1170575124318882
0,-2.56,-0.0704915925634374,-0.07023372044287786,1.1138792751370143,1.1141466264422395
0,-2.54,-0.06771248220795434,-0.06745037000597058,1.110935009431966,1.111206686248727
0,-2.52,-0.06490553582827589,-0.06463915128120408,1.1079615174419946,1.1082375501310135
0,-2.5,-0.062070606832038334,-0.06179991868866987,1.1049586616579898,1.1052390794731064
0,-2.48,-0.059207551028832094,-0.05893252909377338,1.101926307823914,1.1022111388688238
0,-2.46,-0.056316226718376335,-0.056036841895376215,1.0988643250428716,1.0991535962280552
0,-2.44,-0.05339649477977123,-0.053112719114946784,1.0957725858838463,1.0960663228837726
0,-2.42,-0.050448218761805524,-0.05016002548669448,1.092650966489059,1.092949193699728
0,-2.4,-0.04747126497430075,-0.04717862854866613,1.089499346681873,1.0898020871787848
0,-2.38,-0.0444655025804651,-0.04416839873477598,1.0863176100751908,1.0866248855718144
0,-2.36,-0.04143080369023402,-0.04112920946774367,1.0831056441802744,1.0834174749871024
0,-2.34,-0.03836704345456865,-0.038060937252909655,1.079863340515925,1.0801797455001965
0,-2.32,-0.035274100160682706,-0.03496346177289637,1.0765905947179522,1.076911591264124
0,-2.3,-0.032151855328166105,-0.03183666598308228,1.0732873066488644,1.0736129106199257
0,-2.28,-0.029000193805971266,-0.028680436207852433,1.0699533805077117,1.070283606207416
0,-2.26,-0.025819003870225322,-0.025494662237587836,1.0665887249400001,1.066923585076116
0,-2.2399999999999998,-0.022608177322829232,-0.022279237426353182,1.0631932531476165,1.063532758796275
0,-2.2199999999999998,-0.0193676095908026,-0.019034058790240598,1.0597668829986764,1.0601110435699101
