gamma,q,spread
0.0509,7,1.047972172
0.0509,8,1.046058094
0.0509,9,1.04410195
0.0509,10,1.042140342
0.0509,11,1.040201692
0.0509,12,1.038307059
0.0509,13,1.036471259
0.0509,14,1.034704058
0.0509,15,1.033011276
0.0509,16,1.031395743
0.0509,17,1.029858086
0.0509,18,1.028397358
0.0509,19,1.02701152
0.0509,20,1.025697816
0.0509,21,1.02445304
0.0509,22,1.023273747
0.0509,23,1.022156388
0.0509,24,1.021097419
0.0509,25,1.020093371
0.0509,26,1.019140892
0.0509,27,1.018236781
0.0509,28,1.017378004
0.0509,29,1.016561699
0.0509,30,1.015785182
0.06753333333,-30,1.01254463
0.06753333333,-29,1.013374395
0.06753333333,-28,1.014249555
0.06753333333,-27,1.015173551
0.06753333333,-26,1.016150121
0.06753333333,-25,1.017183314
0.06753333333,-24,1.018277513
0.06753333333,-23,1.019437439
0.06753333333,-22,1.020668161
0.06753333333,-21,1.021975078
0.06753333333,-20,1.023363897
0.06753333333,-19,1.024840566
0.06753333333,-18,1.026411176
0.06753333333,-17,1.028081797
0.06753333333,-16,1.029858229
0.06753333333,-15,1.031745636
0.06753333333,-14,1.033748009
0.06753333333,-13,1.035867422
0.06753333333,-12,1.038102992
0.06753333333,-11,1.040449488
0.06753333333,-10,1.042895513
0.06753333333,-9,1.045421244
0.06753333333,-8,1.047995798
0.06753333333,-7,1.050574469
0.06753333333,-6,1.053096413
0.06753333333,-5,1.055483723
0.06753333333,-4,1.05764323
0.06753333333,-3,1.059472346
0.06753333333,-2,1.060869412
0.06753333333,-1,1.061747261
0.06753333333,0,1.062046845
0.06753333333,1,1.061747261
0.06753333333,2,1.060869412
0.06753333333,3,1.059472346
0.06753333333,4,1.05764323
0.06753333333,5,1.055483723
0.06753333333,6,1.053096413
0.06753333333,7,1.050574469
0.06753333333,8,1.047995798
0.06753333333,9,1.045421244
0.06753333333,10,1.042895513
0.06753333333,11,1.040449488
0.06753333333,12,1.038102992
0.06753333333,13,1.035867422
0.06753333333,14,1.033748009
0.06753333333,15,1.031745636
0.06753333333,16,1.029858229
0.06753333333,17,1.028081797
0.06753333333,18,1.026411176
0.06753333333,19,1.024840566
0.06753333333,20,1.023363897
0.06753333333,21,1.021975078
0.06753333333,22,1.020668161
0.06753333333,23,1.019437439
0.06753333333,24,1.018277513
0.06753333333,25,1.017183314
0.06753333333,26,1.016150121
0.06753333333,27,1.015173551
0.06753333333,28,1.014249555
0.06753333333,29,1.013374395
0.06753333333,30,1.01254463
0.08416666667,-30,1.009115796
0.08416666667,-29,1.009983288
0.08416666667,-28,1.010900266
0.08416666667,-27,1.011870746
0.08416666667,-26,1.012899139
0.08416666667,-25,1.013990286
0.08416666667,-24,1.015149496
0.08416666667,-23,1.016382587
0.08416666667,-22,1.017695917
0.08416666667,-21,1.019096415
0.08416666667,-20,1.020591592
0.08416666667,-19,1.02218954
0.08416666667,-18,1.023898883
0.08416666667,-17,1.025728681
0.08416666667,-16,1.027688249
0.08416666667,-15,1.029786851
0.08416666667,-14,1.032033209
0.08416666667,-13,1.034434748
0.08416666667,-12,1.036996475
0.08416666667,-11,1.039719337
0.08416666667,-10,1.042597912
0.08416666667,-9,1.045617253
0.08416666667,-8,1.048748783
0.08416666667,-7,1.051945327
0.08416666667,-6,1.055135789
0.08416666667,-5,1.058220745
0.08416666667,-4,1.061071297
0.08416666667,-3,1.063534485
0.08416666667,-2,1.065448254
0.08416666667,-1,1.06666588
0.08416666667,0,1.067084166
0.08416666667,1,1.06666588
0.08416666667,2,1.065448254
0.08416666667,3,1.063534485
0.08416666667,4,1.061071297
0.08416666667,5,1.058220745
0.08416666667,6,1.055135789
0.08416666667,7,1.051945327
0.08416666667,8,1.048748783
0.08416666667,9,1.045617253
0.08416666667,10,1.042597912
0.08416666667,11,1.039719337
0.08416666667,12,1.036996475
0.08416666667,13,1.034434748
0.08416666667,14,1.032033209
0.08416666667,15,1.029786851
0.08416666667,16,1.027688249
0.08416666667,17,1.025728681
0.08416666667,18,1.023898883
0.08416666667,19,1.02218954
0.08416666667,20,1.020591592
0.08416666667,21,1.019096415
0.08416666667,22,1.017695917
0.08416666667,23,1.016382587
0.08416666667,24,1.015149496
0.08416666667,25,1.013990286
0.08416666667,26,1.012899139
0.08416666667,27,1.011870746
0.08416666667,28,1.010900266
0.08416666667,29,1.009983288
0.08416666667,30,1.009115796
0.1008,-30,1.005592787
0.1008,-29,1.00648866
0.1008,-28,1.007437158
0.1008,-27,1.008442754
0.1008,-26,1.009510397
0.1008,-25,1.010645559
0.1008,-24,1.011854303
0.1008,-23,1.013143337
0.1008,-22,1.014520085
0.1008,-21,1.015992748
0.1008,-20,1.017570365
0.1008,-19,1.019262861
0.1008,-18,1.021081066
0.1008,-17,1.023036696
0.1008,-16,1.025142259
0.1008,-15,1.027410841
0.1008,-14,1.029855715
0.1008,-13,1.032489661
0.1008,-12,1.035323878
0.1008,-11,1.038366261
0.1008,-10,1.041618805
0.1008,-9,1.045073802
0.1008,-8,1.048708474
0.1008,-7,1.052477847
0.1008,-6,1.056306065
0.1008,-5,1.060077385
0.1008,-4,1.063629941
0.1008,-3,1.066757846
0.1008,-2,1.06922871
0.1008,-1,1.070820522
0.1008,0,1.071371025
0.1008,1,1.070820522
0.1008,2,1.06922871
0.1008,3,1.066757846
0.1008,4,1.063629941
0.1008,5,1.060077385
0.1008,6,1.056306065
0.1008,7,1.052477847
0.1008,8,1.048708474
0.1008,9,1.045073802
0.1008,10,1.041618805
0.1008,11,1.038366261
0.1008,12,1.035323878
0.1008,13,1.032489661
0.1008,14,1.029855715
0.1008,15,1.027410841
0.1008,16,1.025142259
0.1008,17,1.023036696
0.1008,18,1.021081066
0.1008,19,1.019262861
0.1008,20,1.017570365
0.1008,21,1.015992748
0.1008,22,1.014520085
0.1008,23,1.013143337
0.1008,24,1.011854303
0.1008,25,1.010645559
0.1008,26,1.009510397
0.1008,27,1.008442754
0.1008,28,1.007437158
0.1008,29,1.00648866
0.1008,30,1.005592787
0.1174333333,-30,1.002023125
0.1174333333,-29,1.002941238
0.1174333333,-28,1.003914474
0.1174333333,-27,1.004947678
0.1174333333,-26,1.006046235
0.1174333333,-25,1.007216141
0.1174333333,-24,1.008464076
0.1174333333,-23,1.009797494
0.1174333333,-22,1.01122471
0.1174333333,-21,1.012755
0.1174333333,-20,1.014398706
0.1174333333,-19,1.016167335
0.1174333333,-18,1.018073642
0.1174333333,-17,1.020131697
0.1174333333,-16,1.022356877
0.1174333333,-15,1.024765777
0.1174333333,-14,1.027375939
0.1174333333,-13,1.030205309
0.1174333333,-12,1.03327126
0.1174333333,-11,1.036588926
0.1174333333,-10,1.040168504
0.1174333333,-9,1.044011038
0.1174333333,-8,1.04810208
0.1174333333,-7,1.052402616
0.1174333333,-6,1.056836977
0.1174333333,-5,1.061278553
0.1174333333,-4,1.06553669
0.1174333333,-3,1.069352445
0.1174333333,-2,1.072415506
0.1174333333,-1,1.074413533
0.1174333333,0,1.075109232
0.1174333333,1,1.074413533
0.1174333333,2,1.072415506
0.1174333333,3,1.069352445
0.1174333333,4,1.06553669
0.1174333333,5,1.061278553
0.1174333333,6,1.056836977
0.1174333333,7,1.052402616
0.1174333333,8,1.04810208
0.1174333333,9,1.044011038
0.1174333333,10,1.040168504
0.1174333333,11,1.036588926
0.1174333333,12,1.03327126
0.1174333333,13,1.030205309
0.1174333333,14,1.027375939
0.1174333333,15,1.024765777
0.1174333333,16,1.022356877
0.1174333333,17,1.020131697
0.1174333333,18,1.018073642
0.1174333333,19,1.016167335
0.1174333333,20,1.014398706
0.1174333333,21,1.012755
0.1174333333,22,1.01122471
0.1174333333,23,1.009797494
0.1174333333,24,1.008464076
0.1174333333,25,1.007216141
0.1174333333,26,1.006046235
0.1174333333,27,1.004947678
0.1174333333,28,1.003914474
0.1174333333,29,1.002941238
0.1174333333,30,1.002023125
0.1340666667,-30,0.9984335662
0.1340666667,-29,0.9993696391
0.1340666667,-28,1.000362875
0.1340666667,-27,1.001418428
0.1340666667,-26,1.002542049
0.1340666667,-25,1.003740169
0.1340666667,-24,1.005019992
0.1340666667,-23,1.006389598
0.1340666667,-22,1.007858061
0.1340666667,-21,1.009435578
0.1340666667,-20,1.011133615
0.1340666667,-19,1.012965051
0.1340666667,-18,1.014944334
0.1340666667,-17,1.017087618
0.1340666667,-16,1.019412861
0.1340666667,-15,1.021939854
0.1340666667,-14,1.0246901
0.1340666667,-13,1.027686437
0.1340666667,-12,1.030952236
0.1340666667,-11,1.034509885
0.1340666667,-10,1.03837815
0.1340666667,-9,1.042567772
0.1340666667,-8,1.047074437
0.1340666667,-7,1.051868075
0.1340666667,-6,1.056877522
0.1340666667,-5,1.061970641
0.1340666667,-4,1.066932955
0.1340666667,-3,1.07145412
0.1340666667,-2,1.075140384
0.1340666667,-1,1.077574898
0.1340666667,0,1.078428444
0.1340666667,1,1.077574898
0.1340666667,2,1.075140384
0.1340666667,3,1.07145412
0.1340666667,4,1.066932955
0.1340666667,5,1.061970641
0.1340666667,6,1.056877522
0.1340666667,7,1.051868075
0.1340666667,8,1.047074437
0.1340666667,9,1.042567772
0.1340666667,10,1.03837815
0.1340666667,11,1.034509885
0.1340666667,12,1.030952236
0.1340666667,13,1.027686437
0.1340666667,14,1.0246901
0.1340666667,15,1.021939854
0.1340666667,16,1.019412861
0.1340666667,17,1.017087618
0.1340666667,18,1.014944334
0.1340666667,19,1.012965051
0.1340666667,20,1.011133615
0.1340666667,21,1.009435578
0.1340666667,22,1.007858061
0.1340666667,23,1.006389598
0.1340666667,24,1.005019992
0.1340666667,25,1.003740169
0.1340666667,26,1.002542049
0.1340666667,27,1.001418428
0.1340666667,28,1.000362875
0.1340666667,29,0.9993696391
0.1340666667,30,0.9984335662
0.1507,-30,0.9948403267
0.1507,-29,0.9957912412
0.1507,-28,0.996801021
0.1507,-27,0.9978750797
0.1507,-26,0.9990194791
0.1507,-25,1.000241022
0.1507,-24,1.001547356
0.1507,-23,1.0029471
0.1507,-22,1.004449981
0.1507,-21,1.006066993
0.1507,-20,1.007810578
0.1507,-19,1.009694821
0.1507,-18,1.011735662
0.1507,-17,1.013951111
0.1507,-16,1.016361448
0.1507,-15,1.018989374
0.1507,-14,1.021860045
0.1507,-13,1.025000888
0.1507,-12,1.028441013
0.1507,-11,1.032209925
0.1507,-10,1.03633506
0.1507,-9,1.040837397
0.1507,-8,1.045724019
0.1507,-7,1.050976127
0.1507,-6,1.056530773
0.1507,-5,1.062255334
0.1507,-4,1.067916886
0.1507,-3,1.073156678
0.1507,-2,1.07749381
0.1507,-1,1.080393704
0.1507,0,1.081417549
0.1507,1,1.080393704
0.1507,2,1.07749381
0.1507,3,1.073156678
0.1507,4,1.067916886
0.1507,5,1.062255334
0.1507,6,1.056530773
0.1507,7,1.050976127
0.1507,8,1.045724019
0.1507,9,1.040837397
0.1507,10,1.03633506
0.1507,11,1.032209925
0.1507,12,1.028441013
0.1507,13,1.025000888
0.1507,14,1.021860045
0.1507,15,1.018989374
0.1507,16,1.016361448
0.1507,17,1.013951111
0.1507,18,1.011735662
0.1507,19,1.009694821
0.1507,20,1.007810578
0.1507,21,1.006066993
0.1507,22,1.004449981
0.1507,23,1.0029471
0.1507,24,1.001547356
0.1507,25,1.000241022
0.1507,26,0.9990194791
0.1507,27,0.9978750797
0.1507,28,0.996801021
0.1507,29,0.9957912412
0.1507,30,0.9948403267
0.1673333333,-30,0.9912537591
0.1673333333,-29,0.9922171667
0.1673333333,-28,0.9932408828
0.1673333333,-27,0.9943305445
0.1673333333,-26,0.99549248
0.1673333333,-25,0.9967338109
0.1673333333,-24,0.9980625712
0.1673333333,-23,0.9994878451
0.1673333333,-22,1.001019928
0.1673333333,-21,1.00267051
0.1673333333,-20,1.004452891
0.1673333333,-19,1.00638222
0.1673333333,-18,1.00847576
0.1673333333,-17,1.010753185
0.1673333333,-16,1.013236867
0.1673333333,-15,1.015952156
0.1673333333,-14,1.018927577
0.1673333333,-13,1.022194836
0.1673333333,-12,1.02578849
0.1673333333,-11,1.029744929
0.1673333333,-10,1.034100196
0.1673333333,-9,1.038885767
0.1673333333,-8,1.04412097
0.1673333333,-7,1.049800072
0.1673333333,-6,1.055871477
0.1673333333,-5,1.06220673
0.1673333333,-4,1.068559995
0.1673333333,-3,1.074528119
0.1673333333,-2,1.079540962
0.1673333333,-1,1.082933991
0.1673333333,0,1.084140468
0.1673333333,1,1.082933991
0.1673333333,2,1.079540962
0.1673333333,3,1.074528119
0.1673333333,4,1.068559995
0.1673333333,5,1.06220673
0.1673333333,6,1.055871477
0.1673333333,7,1.049800072
0.1673333333,8,1.04412097
0.1673333333,9,1.038885767
0.1673333333,10,1.034100196
0.1673333333,11,1.029744929
0.1673333333,12,1.02578849
0.1673333333,13,1.022194836
0.1673333333,14,1.018927577
0.1673333333,15,1.015952156
0.1673333333,16,1.013236867
0.1673333333,17,1.010753185
0.1673333333,18,1.00847576
0.1673333333,19,1.00638222
0.1673333333,20,1.004452891
0.1673333333,21,1.00267051
0.1673333333,22,1.001019928
0.1673333333,23,0.9994878451
0.1673333333,24,0.9980625712
0.1673333333,25,0.9967338109
0.1673333333,26,0.99549248
0.1673333333,27,0.9943305445
0.1673333333,28,0.9932408828
0.1673333333,29,0.9922171667
0.1673333333,30,0.9912537591
0.1839666667,-30,0.9876807292
0.1839666667,-29,0.9886548125
0.1839666667,-28,0.9896904451
0.1839666667,-27,0.9907934579
0.1839666667,-26,0.9919704105
0.1839666667,-25,0.9932287029
0.1839666667,-24,0.9945767051
0.1839666667,-23,0.9960239096
0.1839666667,-22,0.9975811106
0.1839666667,-21,0.9992606124
0.1839666667,-20,1.001076473
0.1839666667,-19,1.003044787
0.1839666667,-18,1.005184001
0.1839666667,-17,1.007515282
0.1839666667,-16,1.010062897
0.1839666667,-15,1.012854614
0.1839666667,-14,1.015922055
0.1839666667,-13,1.019300918
0.1839666667,-12,1.023030898
0.1839666667,-11,1.027154995
0.1839666667,-10,1.031717681
0.1839666667,-9,1.036760996
0.1839666667,-8,1.04231705
0.1839666667,-7,1.048394529
0.1839666667,-6,1.054955807
0.1839666667,-5,1.061880828
0.1839666667,-4,1.068916362
0.1839666667,-3,1.075619619
0.1839666667,-2,1.081330558
0.1839666667,-1,1.085243498
0.1839666667,0,1.086644881
0.1839666667,1,1.085243498
0.1839666667,2,1.081330558
0.1839666667,3,1.075619619
0.1839666667,4,1.068916362
0.1839666667,5,1.061880828
0.1839666667,6,1.054955807
0.1839666667,7,1.048394529
0.1839666667,8,1.04231705
0.1839666667,9,1.036760996
0.1839666667,10,1.031717681
0.1839666667,11,1.027154995
0.1839666667,12,1.023030898
0.1839666667,13,1.019300918
0.1839666667,14,1.015922055
0.1839666667,15,1.012854614
0.1839666667,16,1.010062897
0.1839666667,17,1.007515282
0.1839666667,18,1.005184001
0.1839666667,19,1.003044787
0.1839666667,20,1.001076473
0.1839666667,21,0.9992606124
0.1839666667,22,0.9975811106
0.1839666667,23,0.9960239096
0.1839666667,24,0.9945767051
0.1839666667,25,0.9932287029
0.1839666667,26,0.9919704105
0.1839666667,27,0.9907934579
0.1839666667,28,0.9896904451
0.1839666667,29,0.9886548125
0.1839666667,30,0.9876807292
0.2006,-30,0.9841259164
0.2006,-29,0.9851092377
0.2006,-28,0.9861551875
0.2006,-27,0.9872697662
0.2006,-26,0.9884597369
0.2006,-25,0.989732744
0.2006,-24,0.9910974536
0.2006,-23,0.9925637189
0.2006,-22,0.9941427757
0.2006,-21,0.9958474734
0.2006,-20,0.9976925463
0.2006,-19,0.9996949328
0.2006,-18,1.001874146
0.2006,-17,1.004252698
0.2006,-16,1.006856578
0.2006,-15,1.009715764
0.2006,-14,1.012864735
0.2006,-13,1.016342902
0.2006,-12,1.020194798
0.2006,-11,1.024469732
0.2006,-10,1.029220365
0.2006,-9,1.034499231
0.2006,-8,1.040351517
0.2006,-7,1.04680133
0.2006,-6,1.053827173
0.2006,-5,1.061321176
0.2006,-4,1.069028107
0.2006,-3,1.076470854
0.2006,-2,1.082900095
0.2006,-1,1.087358859
0.2006,0,1.088967403
0.2006,1,1.087358859
0.2006,2,1.082900095
0.2006,3,1.076470854
0.2006,4,1.069028107
0.2006,5,1.061321176
0.2006,6,1.053827173
0.2006,7,1.04680133
0.2006,8,1.040351517
0.2006,9,1.034499231
0.2006,10,1.029220365
0.2006,11,1.024469732
0.2006,12,1.020194798
0.2006,13,1.016342902
0.2006,14,1.012864735
0.2006,15,1.009715764
0.2006,16,1.006856578
0.2006,17,1.004252698
0.2006,18,1.001874146
0.2006,19,0.9996949328
0.2006,20,0.9976925463
0.2006,21,0.9958474734
0.2006,22,0.9941427757
0.2006,23,0.9925637189
0.2006,24,0.9910974536
0.2006,25,0.989732744
0.2006,26,0.9884597369
0.2006,27,0.9872697662
0.2006,28,0.9861551875
0.2006,29,0.9851092377
0.2006,30,0.9841259164
0.2172333333,-30,0.9805925705
0.2172333333,-29,0.9815839713
0.2172333333,-28,0.9826389484
0.2172333333,-27,0.9837636521
0.2172333333,-26,0.9849650254
0.2172333333,-25,0.9862509296
0.2172333333,-24,0.9876302936
0.2172333333,-23,0.9891132915
0.2172333333,-22,0.9907115531
0.2172333333,-21,0.9924384146
0.2172333333,-20,0.9943092169
0.2172333333,-19,0.9963416585
0.2172333333,-18,0.9985562128
0.2172333333,-17,1.000976615
0.2172333333,-16,1.003630422
0.2172333333,-15,1.006549638
0.2172333333,-14,1.009771381
0.2172333333,-13,1.013338517
0.2172333333,-12,1.017300126
0.2172333333,-11,1.021711522
0.2172333333,-10,1.026633273
0.2172333333,-9,1.032128241
0.2172333333,-8,1.038254814
0.2172333333,-7,1.045053226
0.2172333333,-6,1.052519871
0.2172333333,-5,1.060562425
0.2172333333,-4,1.068928825
0.2172333333,-3,1.077113342
0.2172333333,-2,1.084279128
0.2172333333,-1,1.089308844
0.2172333333,0,1.091136822
0.2172333333,1,1.089308844
0.2172333333,2,1.084279128
0.2172333333,3,1.077113342
0.2172333333,4,1.068928825
0.2172333333,5,1.060562425
0.2172333333,6,1.052519871
0.2172333333,7,1.045053226
0.2172333333,8,1.038254814
0.2172333333,9,1.032128241
0.2172333333,10,1.026633273
0.2172333333,11,1.021711522
0.2172333333,12,1.017300126
0.2172333333,13,1.013338517
0.2172333333,14,1.009771381
0.2172333333,15,1.006549638
0.2172333333,16,1.003630422
0.2172333333,17,1.000976615
0.2172333333,18,0.9985562128
0.2172333333,19,0.9963416585
0.2172333333,20,0.9943092169
0.2172333333,21,0.9924384146
0.2172333333,22,0.9907115531
0.2172333333,23,0.9891132915
0.2172333333,24,0.9876302936
0.2172333333,25,0.9862509296
0.2172333333,26,0.9849650254
0.2172333333,27,0.9837636521
0.2172333333,28,0.9826389484
0.2172333333,29,0.9815839713
0.2172333333,30,0.9805925705
0.2338666667,-30,0.977082974
0.2338666667,-29,0.9780815062
0.2338666667,-28,0.979144454
0.2338666667,-27,0.9802781016
0.2338666667,-26,0.9814895521
0.2338666667,-25,0.9827868605
0.2338666667,-24,0.9841791908
0.2338666667,-23,0.9856770044
0.2338666667,-22,0.9872922847
0.2338666667,-21,0.9890388061
0.2338666667,-20,0.9909324559
0.2338666667,-19,0.9929916202
0.2338666667,-18,0.9952376436
0.2338666667,-17,0.9976953747
0.2338666667,-16,1.000393805
0.2338666667,-15,1.003366801
0.2338666667,-14,1.006653921
0.2338666667,-13,1.01030125
0.2338666667,-12,1.014362141
0.2338666667,-11,1.018897609
0.2338666667,-10,1.023975828
0.2338666667,-9,1.029669758
0.2338666667,-8,1.036050977
0.2338666667,-7,1.043176324
0.2338666667,-6,1.051061494
0.2338666667,-5,1.059632663
0.2338666667,-4,1.068645841
0.2338666667,-3,1.077572628
0.2338666667,-2,1.085491416
0.2338666667,-1,1.091116493
0.2338666667,0,1.093176219
0.2338666667,1,1.091116493
0.2338666667,2,1.085491416
0.2338666667,3,1.077572628
0.2338666667,4,1.068645841
0.2338666667,5,1.059632663
0.2338666667,6,1.051061494
0.2338666667,7,1.043176324
0.2338666667,8,1.036050977
0.2338666667,9,1.029669758
0.2338666667,10,1.023975828
0.2338666667,11,1.018897609
0.2338666667,12,1.014362141
0.2338666667,13,1.01030125
0.2338666667,14,1.006653921
0.2338666667,15,1.003366801
0.2338666667,16,1.000393805
0.2338666667,17,0.9976953747
0.2338666667,18,0.9952376436
0.2338666667,19,0.9929916202
0.2338666667,20,0.9909324559
0.2338666667,21,0.9890388061
0.2338666667,22,0.9872922847
0.2338666667,23,0.9856770044
0.2338666667,24,0.9841791908
0.2338666667,25,0.9827868605
0.2338666667,26,0.9814895521
0.2338666667,27,0.9802781016
0.2338666667,28,0.979144454
0.2338666667,29,0.9780815062
0.2338666667,30,0.977082974
0.2505,-30,0.9735987366
0.2505,-29,0.9746036134
0.2505,-28,0.975673655
0.2505,-27,0.9768152651
0.2505,-26,0.9780356909
0.2505,-25,0.9793431613
0.2505,-24,0.9807470518
0.2505,-23,0.9822580827
0.2505,-22,0.9838885566
0.2505,-21,0.9856526438
0.2505,-20,0.9875667273
0.2505,-19,0.9896498176
0.2505,-18,0.9919240533
0.2505,-17,0.9944153005
0.2505,-16,0.9971538669
0.2505,-15,1.000175338
0.2505,-14,1.003521531
0.2505,-13,1.007241532
0.2505,-12,1.011392714
0.2505,-11,1.016041494
0.2505,-10,1.021263345
0.2505,-9,1.027141053
0.2505,-8,1.033759276
0.2505,-7,1.041191745
