gamma,q,spread
0.2505,-8,1.033604418
0.2505,-7,1.040417451
0.2505,-6,1.047809545
0.2505,-5,1.055648785
0.2505,-4,1.063646919
0.2505,-3,1.071292543
0.2505,-2,1.077820234
0.2505,-1,1.082297945
0.2505,0,1.08390278
0.2505,1,1.082297945
0.2505,2,1.077820234
0.2505,3,1.071292543
0.2505,4,1.063646919
0.2505,5,1.055648785
0.2505,6,1.047809545
0.2505,7,1.040417451
0.2505,8,1.033604418
0.2505,9,1.027406638
0.2505,10,1.021807569
0.2505,11,1.016764897
0.2505,12,1.012226169
0.2505,13,1.008137286
0.2505,14,1.004446786
0.2505,15,1.001107727
0.2505,16,0.9980783017
0.2505,17,0.9953217723
0.2505,18,0.9928061039
0.2505,19,0.9905034697
0.2505,20,0.9883897343
0.2505,21,0.986443962
0.2505,22,0.9846479725
0.2505,23,0.9829859489
0.2505,24,0.9814440995
0.2505,25,0.9800103675
0.2505,26,0.9786741836
0.2505,27,0.9774262567
0.2505,28,0.976258395
0.2505,29,0.9751633561
0.2505,30,0.9741347179
0.2671333333,-30,0.9706575353
0.2671333333,-29,0.9716916967
0.2671333333,-28,0.9727930065
0.2671333333,-27,0.9739680152
0.2671333333,-26,0.9752241213
0.2671333333,-25,0.9765697057
0.2671333333,-24,0.9780142918
0.2671333333,-23,0.9795687341
0.2671333333,-22,0.9812454432
0.2671333333,-21,0.9830586518
0.2671333333,-20,0.9850247304
0.2671333333,-19,0.9871625594
0.2671333333,-18,0.9894939657
0.2671333333,-17,0.9920442278
0.2671333333,-16,0.9948426495
0.2671333333,-15,0.9979231871
0.2671333333,-14,1.001325093
0.2671333333,-13,1.005093488
0.2671333333,-12,1.009279688
0.2671333333,-11,1.013940945
0.2671333333,-10,1.019138983
0.2671333333,-9,1.024936179
0.2671333333,-8,1.031387425
0.2671333333,-7,1.03852437
0.2671333333,-6,1.046326992
0.2671333333,-5,1.054676162
0.2671333333,-4,1.063283007
0.2671333333,-3,1.071604385
0.2671333333,-2,1.078790656
0.2671333333,-1,1.08376849
0.2671333333,0,1.085562929
0.2671333333,1,1.08376849
0.2671333333,2,1.078790656
0.2671333333,3,1.071604385
0.2671333333,4,1.063283007
0.2671333333,5,1.054676162
0.2671333333,6,1.046326992
0.2671333333,7,1.03852437
0.2671333333,8,1.031387425
0.2671333333,9,1.024936179
0.2671333333,10,1.019138983
0.2671333333,11,1.013940945
0.2671333333,12,1.009279688
0.2671333333,13,1.005093488
0.2671333333,14,1.001325093
0.2671333333,15,0.9979231871
0.2671333333,16,0.9948426495
0.2671333333,17,0.9920442278
0.2671333333,18,0.9894939657
0.2671333333,19,0.9871625594
0.2671333333,20,0.9850247304
0.2671333333,21,0.9830586518
0.2671333333,22,0.9812454432
0.2671333333,23,0.9795687341
0.2671333333,24,0.9780142918
0.2671333333,25,0.9765697057
0.2671333333,26,0.9752241213
0.2671333333,27,0.9739680152
0.2671333333,28,0.9727930065
0.2671333333,29,0.9716916967
0.2671333333,30,0.9706575353
0.2837666667,-30,0.9672086986
0.2837666667,-29,0.9682477627
0.2837666667,-28,0.9693546417
0.2837666667,-27,0.9705360018
0.2837666667,-26,0.9717993813
0.2837666667,-25,0.9731533317
0.2837666667,-24,0.9746075851
0.2837666667,-23,0.976173254
0.2837666667,-22,0.9778630688
0.2837666667,-21,0.979691662
0.2837666667,-20,0.9816759073
0.2837666667,-19,0.9838353231
0.2837666667,-18,0.9861925516
0.2837666667,-17,0.9887739207
0.2837666667,-16,0.9916100959
0.2837666667,-15,0.994736814
0.2837666667,-14,0.9981956727
0.2837666667,-13,1.002034903
0.2837666667,-12,1.006309964
0.2837666667,-11,1.011083648
0.2837666667,-10,1.016425067
0.2837666667,-9,1.022406375
0.2837666667,-8,1.029095125
0.2837666667,-7,1.036538635
0.2837666667,-6,1.044734497
0.2837666667,-5,1.053579163
0.2837666667,-4,1.06278742
0.2837666667,-3,1.071788958
0.2837666667,-2,1.079650842
0.2837666667,-1,1.085150326
0.2837666667,0,1.087144525
0.2837666667,1,1.085150326
0.2837666667,2,1.079650842
0.2837666667,3,1.071788958
0.2837666667,4,1.06278742
0.2837666667,5,1.053579163
0.2837666667,6,1.044734497
0.2837666667,7,1.036538635
0.2837666667,8,1.029095125
0.2837666667,9,1.022406375
0.2837666667,10,1.016425067
0.2837666667,11,1.011083648
0.2837666667,12,1.006309964
0.2837666667,13,1.002034903
0.2837666667,14,0.9981956727
0.2837666667,15,0.994736814
0.2837666667,16,0.9916100959
0.2837666667,17,0.9887739207
0.2837666667,18,0.9861925516
0.2837666667,19,0.9838353231
0.2837666667,20,0.9816759073
0.2837666667,21,0.979691662
0.2837666667,22,0.9778630688
0.2837666667,23,0.976173254
0.2837666667,24,0.9746075851
0.2837666667,25,0.9731533317
0.2837666667,26,0.9717993813
0.2837666667,27,0.9705360018
0.2837666667,28,0.9693546417
0.2837666667,29,0.9682477627
0.2837666667,30,0.9672086986
0.3004,-30,0.9637886725
0.3004,-29,0.9648321162
0.3004,-28,0.9659439729
0.3004,-27,0.9671310128
0.3004,-26,0.9684009005
0.3004,-25,0.9697623417
0.3004,-24,0.9712252577
0.3004,-23,0.9728009945
0.3004,-22,0.9745025733
0.3004,-21,0.9763449904
0.3004,-20,0.9783455787
0.3004,-19,0.9805244402
0.3004,-18,0.9829049648
0.3004,-17,0.9855144463
0.3004,-16,0.9883848086
0.3004,-15,0.9915534414
0.3004,-14,0.9950641312
0.3004,-13,0.998968029
0.3004,-12,1.003324517
0.3004,-11,1.008201676
0.3004,-10,1.013675758
0.3004,-9,1.019828499
0.3004,-8,1.026740097
0.3004,-7,1.034473936
0.3004,-6,1.043046426
0.3004,-5,1.052372111
0.3004,-4,1.06217358
0.3004,-3,1.071858194
0.3004,-2,1.080411447
0.3004,-1,1.086453717
0.3004,0,1.088657903
0.3004,1,1.086453717
0.3004,2,1.080411447
0.3004,3,1.071858194
0.3004,4,1.06217358
0.3004,5,1.052372111
0.3004,6,1.043046426
0.3004,7,1.034473936
0.3004,8,1.026740097
0.3004,9,1.019828499
0.3004,10,1.013675758
0.3004,11,1.008201676
0.3004,12,1.003324517
0.3004,13,0.998968029
0.3004,14,0.9950641312
0.3004,15,0.9915534414
0.3004,16,0.9883848086
0.3004,17,0.9855144463
0.3004,18,0.9829049648
0.3004,19,0.9805244402
0.3004,20,0.9783455787
0.3004,21,0.9763449904
0.3004,22,0.9745025733
0.3004,23,0.9728009945
0.3004,24,0.9712252577
0.3004,25,0.9697623417
0.3004,26,0.9684009005
0.3004,27,0.9671310128
0.3004,28,0.9659439729
0.3004,29,0.9648321162
0.3004,30,0.9637886725
0.3170333333,-30,0.9603977238
0.3170333333,-29,0.9614451025
0.3170333333,-28,0.9625614334
0.3170333333,-27,0.9637535811
0.3170333333,-26,0.9650293249
0.3170333333,-25,0.9663975102
0.3170333333,-24,0.9678682305
0.3170333333,-23,0.9694530446
0.3170333333,-22,0.9711652385
0.3170333333,-21,0.9730201412
0.3170333333,-20,0.9750355057
0.3170333333,-19,0.9772319698
0.3170333333,-18,0.979633611
0.3170333333,-17,0.9822686149
0.3170333333,-16,0.9851700705
0.3170333333,-15,0.9883769045
0.3170333333,-14,0.9919349483
0.3170333333,-13,0.9958980974
0.3170333333,-12,1.000329444
0.3170333333,-11,1.005302116
0.3170333333,-10,1.010899245
0.3170333333,-9,1.017211921
0.3170333333,-8,1.024332898
0.3170333333,-7,1.032341887
0.3170333333,-6,1.041275094
0.3170333333,-5,1.051067402
0.3170333333,-4,1.061453167
0.3170333333,-3,1.071822442
0.3170333333,-2,1.081081609
0.3170333333,-1,1.087687419
0.3170333333,0,1.090111896
0.3170333333,1,1.087687419
0.3170333333,2,1.081081609
0.3170333333,3,1.071822442
0.3170333333,4,1.061453167
0.3170333333,5,1.051067402
0.3170333333,6,1.041275094
0.3170333333,7,1.032341887
0.3170333333,8,1.024332898
0.3170333333,9,1.017211921
0.3170333333,10,1.010899245
0.3170333333,11,1.005302116
0.3170333333,12,1.000329444
0.3170333333,13,0.9958980974
0.3170333333,14,0.9919349483
0.3170333333,15,0.9883769045
0.3170333333,16,0.9851700705
0.3170333333,17,0.9822686149
0.3170333333,18,0.979633611
0.3170333333,19,0.9772319698
0.3170333333,20,0.9750355057
0.3170333333,21,0.9730201412
0.3170333333,22,0.9711652385
0.3170333333,23,0.9694530446
0.3170333333,24,0.9678682305
0.3170333333,25,0.9663975102
0.3170333333,26,0.9650293249
0.3170333333,27,0.9637535811
0.3170333333,28,0.9625614334
0.3170333333,29,0.9614451025
0.3170333333,30,0.9603977238
0.3336666667,-30,0.9570359722
0.3336666667,-29,0.9580869047
0.3336666667,-28,0.9592072779
0.3336666667,-27,0.9604040425
0.3336666667,-26,0.961685082
0.3336666667,-25,0.9630593695
0.3336666667,-24,0.9645371554
0.3336666667,-23,0.966130193
0.3336666667,-22,0.9678520109
0.3336666667,-21,0.9697182429
0.3336666667,-20,0.9717470281
0.3336666667,-19,0.9739594971
0.3336666667,-18,0.9763803622
0.3336666667,-17,0.9790386336
0.3336666667,-16,0.9819684819
0.3336666667,-15,0.9852102652
0.3336666667,-14,0.9888117283
0.3336666667,-13,0.9928293469
0.3336666667,-12,0.9973297243
0.3336666667,-11,1.002390798
0.3336666667,-10,1.008102319
0.3336666667,-9,1.014564483
0.3336666667,-8,1.021882451
0.3336666667,-7,1.030152402
0.3336666667,-6,1.039431125
0.3336666667,-5,1.049675839
0.3336666667,-4,1.060636417
0.3336666667,-3,1.071690748
0.3336666667,-2,1.081669227
0.3336666667,-1,1.088858958
0.3336666667,0,1.091514114
0.3336666667,1,1.088858958
0.3336666667,2,1.081669227
0.3336666667,3,1.071690748
0.3336666667,4,1.060636417
0.3336666667,5,1.049675839
0.3336666667,6,1.039431125
0.3336666667,7,1.030152402
0.3336666667,8,1.021882451
0.3336666667,9,1.014564483
0.3336666667,10,1.008102319
0.3336666667,11,1.002390798
0.3336666667,12,0.9973297243
0.3336666667,13,0.9928293469
0.3336666667,14,0.9888117283
0.3336666667,15,0.9852102652
0.3336666667,16,0.9819684819
0.3336666667,17,0.9790386336
0.3336666667,18,0.9763803622
0.3336666667,19,0.9739594971
0.3336666667,20,0.9717470281
0.3336666667,21,0.9697182429
0.3336666667,22,0.9678520109
0.3336666667,23,0.966130193
0.3336666667,24,0.9645371554
0.3336666667,25,0.9630593695
0.3336666667,26,0.961685082
0.3336666667,27,0.9604040425
0.3336666667,28,0.9592072779
0.3336666667,29,0.9580869047
0.3336666667,30,0.9570359722
0.3503,-30,0.9537034268
0.3503,-29,0.9547575838
0.3503,-28,0.9558816263
0.3503,-27,0.9570825832
0.3503,-26,0.9583684335
0.3503,-25,0.9597482671
0.3503,-24,0.9612324784
0.3503,-23,0.9628329988
0.3503,-22,0.9645635798
0.3503,-21,0.9664401357
0.3503,-20,0.968481161
0.3503,-19,0.9707082414
0.3503,-18,0.9731466763
0.3503,-17,0.9758262408
0.3503,-16,0.9787821109
0.3503,-15,0.9820559808
0.3503,-14,0.9856973872
0.3503,-13,0.9897652347
0.3503,-12,0.9943294487
0.3503,-11,0.9994725499
0.3503,-10,1.005290651
0.3503,-9,1.011892789
0.3503,-8,1.019396338
0.3503,-7,1.02791399
0.3503,-6,1.037523739
0.3503,-5,1.048206886
0.3503,-4,1.059732358
0.3503,-3,1.071471077
0.3503,-2,1.082181177
0.3503,-1,1.089974845
0.3503,0,1.092871159
0.3503,1,1.089974845
0.3503,2,1.082181177
0.3503,3,1.071471077
0.3503,4,1.059732358
0.3503,5,1.048206886
0.3503,6,1.037523739
0.3503,7,1.02791399
0.3503,8,1.019396338
0.3503,9,1.011892789
0.3503,10,1.005290651
0.3503,11,0.9994725499
0.3503,12,0.9943294487
0.3503,13,0.9897652347
0.3503,14,0.9856973872
0.3503,15,0.9820559808
0.3503,16,0.9787821109
0.3503,17,0.9758262408
0.3503,18,0.9731466763
0.3503,19,0.9707082414
0.3503,20,0.968481161
0.3503,21,0.9664401357
0.3503,22,0.9645635798
0.3503,23,0.9628329988
0.3503,24,0.9612324784
0.3503,25,0.9597482671
0.3503,26,0.9583684335
0.3503,27,0.9570825832
0.3503,28,0.9558816263
0.3503,29,0.9547575838
0.3503,30,0.9537034268
0.3669333333,-30,0.9504000131
0.3669333333,-29,0.9514571083
0.3669333333,-28,0.9525844953
0.3669333333,-27,0.953789275
0.3669333333,-26,0.9550795139
0.3669333333,-25,0.9564644091
0.3669333333,-24,0.9579544871
0.3669333333,-23,0.9595618437
0.3669333333,-22,0.9613004355
0.3669333333,-21,0.9631864354
0.3669333333,-20,0.9652386668
0.3669333333,-19,0.967479136
0.3669333333,-18,0.9699336871
0.3669333333,-17,0.972632806
0.3669333333,-16,0.9756126058
0.3669333333,-15,0.9789160293
0.3669333333,-14,0.9825942943
0.3669333333,-13,0.986708593
0.3669333333,-12,0.991331997
0.3669333333,-11,0.9965513935
0.3669333333,-10,1.002469001
0.3669333333,-9,1.009202429
0.3669333333,-8,1.016881036
0.3669333333,-7,1.025633996
0.3669333333,-6,1.035560973
0.3669333333,-5,1.046668879
0.3669333333,-4,1.058749002
0.3669333333,-3,1.071170493
0.3669333333,-2,1.082623485
0.3669333333,-1,1.09104075
0.3669333333,0,1.09418879
0.3669333333,1,1.09104075
0.3669333333,2,1.082623485
0.3669333333,3,1.071170493
0.3669333333,4,1.058749002
0.3669333333,5,1.046668879
0.3669333333,6,1.035560973
0.3669333333,7,1.025633996
0.3669333333,8,1.016881036
0.3669333333,9,1.009202429
0.3669333333,10,1.002469001
0.3669333333,11,0.9965513935
0.3669333333,12,0.991331997
0.3669333333,13,0.986708593
0.3669333333,14,0.9825942943
0.3669333333,15,0.9789160293
0.3669333333,16,0.9756126058
0.3669333333,17,0.972632806
0.3669333333,18,0.9699336871
0.3669333333,19,0.967479136
0.3669333333,20,0.9652386668
0.3669333333,21,0.9631864354
0.3669333333,22,0.9613004355
0.3669333333,23,0.9595618437
0.3669333333,24,0.9579544871
0.3669333333,25,0.9564644091
0.3669333333,26,0.9550795139
0.3669333333,27,0.953789275
0.3669333333,28,0.9525844953
0.3669333333,29,0.9514571083
0.3669333333,30,0.9504000131
0.3835666667,-30,0.9471255923
0.3835666667,-29,0.9481853754
0.3835666667,-28,0.9493158229
0.3835666667,-27,0.9505241018
0.3835666667,-26,0.9518183592
0.3835666667,-25,0.9532078911
0.3835666667,-24,0.9547033459
0.3835666667,-23,0.9563169708
0.3835666667,-22,0.9580629123
0.3835666667,-21,0.9599575822
0.3835666667,-20,0.9620201085
0.3835666667,-19,0.9642728882
0.3835666667,-18,0.9667422716
0.3835666667,-17,0.9694594063
0.3835666667,-16,0.9724612807
0.3835666667,-15,0.9757920063
0.3835666667,-14,0.9795043801
0.3835666667,-13,0.9836617519
0.3835666667,-12,0.9883401732
0.3835666667,-11,0.9936306918
0.3835666667,-10,0.9996413858
0.3835666667,-9,1.006498159
0.3835666667,-8,1.014342108
0.3835666667,-7,1.023318786
0.3835666667,-6,1.033549868
0.3835666667,-5,1.045069196
0.3835666667,-4,1.057693494
0.3835666667,-3,1.070795292
0.3835666667,-2,1.083001466
0.3835666667,-1,1.092061629
0.3835666667,0,1.095472064
0.3835666667,1,1.092061629
0.3835666667,2,1.083001466
0.3835666667,3,1.070795292
0.3835666667,4,1.057693494
0.3835666667,5,1.045069196
0.3835666667,6,1.033549868
0.3835666667,7,1.023318786
0.3835666667,8,1.014342108
0.3835666667,9,1.006498159
0.3835666667,10,0.9996413858
0.3835666667,11,0.9936306918
0.3835666667,12,0.9883401732
0.3835666667,13,0.9836617519
0.3835666667,14,0.9795043801
0.3835666667,15,0.9757920063
0.3835666667,16,0.9724612807
0.3835666667,17,0.9694594063
0.3835666667,18,0.9667422716
0.3835666667,19,0.9642728882
0.3835666667,20,0.9620201085
0.3835666667,21,0.9599575822
0.3835666667,22,0.9580629123
0.3835666667,23,0.9563169708
0.3835666667,24,0.9547033459
0.3835666667,25,0.9532078911
0.3835666667,26,0.9518183592
0.3835666667,27,0.9505241018
0.3835666667,28,0.9493158229
0.3835666667,29,0.9481853754
0.3835666667,30,0.9471255923
0.4002,-30,0.9438799773
0.4002,-29,0.944942228
0.4002,-28,0.9460754859
0.4002,-27,0.947286979
0.4002,-26,0.9485849291
0.4002,-25,0.9499787232
0.4002,-24,0.9514791225
0.4002,-23,0.9530985146
0.4002,-22,0.9548512213
0.4002,-21,0.9567538769
0.4002,-20,0.9588258917
0.4002,-19,0.9610900262
0.4002,-18,0.963573102
0.4002,-17,0.9663068848
0.4002,-16,0.9693291813
0.4002,-15,0.9726851993
0.4002,-14,0.9764292211
0.4002,-13,0.9806266328
0.4002,-12,0.9853563115
0.4002,-11,0.9907132698
0.4002,-10,0.9968112054
0.4002,-9,1.003784044
0.4002,-8,1.011784349
0.4002,-7,1.020973901
0.4002,-6,1.031496615
0.4002,-5,1.043414392
0.4002,-4,1.056572232
0.4002,-3,1.070351121
0.4002,-2,1.083319829
0.4002,-1,1.093041841
0.4002,0,1.096725439
0.4002,1,1.093041841
0.4002,2,1.083319829
0.4002,3,1.070351121
0.4002,4,1.056572232
0.4002,5,1.043414392
0.4002,6,1.031496615
0.4002,7,1.020973901
0.4002,8,1.011784349
0.4002,9,1.003784044
0.4002,10,0.9968112054
0.4002,11,0.9907132698
0.4002,12,0.9853563115
0.4002,13,0.9806266328
0.4002,14,0.9764292211
0.4002,15,0.9726851993
0.4002,16,0.9693291813
0.4002,17,0.9663068848
0.4002,18,0.963573102
0.4002,19,0.9610900262
0.4002,20,0.9588258917
0.4002,21,0.9567538769
0.4002,22,0.9548512213
0.4002,23,0.9530985146
0.4002,24,0.9514791225
0.4002,25,0.9499787232
0.4002,26,0.9485849291
0.4002,27,0.947286979
0.4002,28,0.9460754859
0.4002,29,0.944942228
0.4002,30,0.9438799773
0.4168333333,-30,0.9406629433
0.4168333333,-29,0.9417274667
0.4168333333,-28,0.9428633139
0.4168333333,-27,0.9440777692
0.4168333333,-26,0.9453791232
0.4168333333,-25,0.9467768478
0.4168333333,-24,0.9482818085
0.4168333333,-23,0.949906523
0.4168333333,-22,0.9516654766
0.4168333333,-21,0.9535755096
0.4168333333,-20,0.9556562956
0.4168333333,-19,0.9579309339
0.4168333333,-18,0.9604266861
0.4168333333,-17,0.9631758958
0.4168333333,-16,0.9662171365
0.4168333333,-15,0.9695966457
0.4168333333,-14,0.9733701046
0.4168333333,-13,0.9776048237
0.4168333333,-12,0.9823823606
0.4168333333,-11,0.9878015076
0.4168333333,-10,0.9939813514
0.4168333333,-9,1.001063568
0.4168333333,-8,1.009211906
0.4168333333,-7,1.018604182
0.4168333333,-6,1.029406679
0.4168333333,-5,1.04171031
0.4168333333,-4,1.055390972
0.4168333333,-3,1.069843067
0.4168333333,-2,1.083582771
0.4168333333,-1,1.093985231
0.4168333333,0,1.097952866
0.4168333333,1,1.093985231
0.4168333333,2,1.083582771
0.4168333333,3,1.069843067
0.4168333333,4,1.055390972
0.4168333333,5,1.04171031
0.4168333333,6,1.029406679
0.4168333333,7,1.018604182
0.4168333333,8,1.009211906
0.4168333333,9,1.001063568
0.4168333333,10,0.9939813514
0.4168333333,11,0.9878015076
0.4168333333,12,0.9823823606
0.4168333333,13,0.9776048237
0.4168333333,14,0.9733701046
0.4168333333,15,0.9695966457
0.4168333333,16,0.9662171365
0.4168333333,17,0.9631758958
0.4168333333,18,0.9604266861
0.4168333333,19,0.9579309339
0.4168333333,20,0.9556562956
0.4168333333,21,0.9535755096
0.4168333333,22,0.9516654766
0.4168333333,23,0.949906523
0.4168333333,24,0.9482818085
0.4168333333,25,0.9467768478
0.4168333333,26,0.9453791232
0.4168333333,27,0.9440777692
0.4168333333,28,0.9428633139
0.4168333333,29,0.9417274667
0.4168333333,30,0.9406629433
0.4334666667,-30,0.9374742369
0.4334666667,-29,0.9385408601
0.4334666667,-28,0.9396790998
0.4334666667,-27,0.9408962932
0.4334666667,-26,0.9422007945
0.4334666667,-25,0.9436021542
0.4334666667,-24,0.9451113351
0.4334666667,-23,0.9467409759
0.4334666667,-22,0.9485057139
0.4334666667,-21,0.9504225817
0.4334666667,-20,0.9525114983
0.4334666667,-19,0.9547958795
0.4334666667,-18,0.9573033986
0.4334666667,-17,0.9600669403
0.4334666667,-16,0.9631257983
0.4334666667,-15,0.9665271784
0.4334666667,-14,0.9703280812
0.4334666667,-13,0.9745976377
0.4334666667,-12,0.9794199504
0.4334666667,-11,0.9848974161
0.4334666667,-10,0.9911542893
0.4334666667,-9,0.9983397304
0.4334666667,-8,1.006628383
0.4334666667,-7,1.016213872
0.4334666667,-6,1.027284897
0.4334666667,-5,1.039962181
0.4334666667,-4,1.054154908
0.4334666667,-3,1.069275732
0.4334666667,-2,1.083794046
0.4334666667,-1,1.094895207
0.4334666667,0,1.099157858
0.4334666667,1,1.094895207
0.4334666667,2,1.083794046
0.4334666667,3,1.069275732
0.4334666667,4,1.054154908
0.4334666667,5,1.039962181
0.4334666667,6,1.027284897
0.4334666667,7,1.016213872
0.4334666667,8,1.006628383
0.4334666667,9,0.9983397304
0.4334666667,10,0.9911542893
0.4334666667,11,0.9848974161
0.4334666667,12,0.9794199504
0.4334666667,13,0.9745976377
0.4334666667,14,0.9703280812
0.4334666667,15,0.9665271784
0.4334666667,16,0.9631257983
0.4334666667,17,0.9600669403
0.4334666667,18,0.9573033986
0.4334666667,19,0.9547958795
0.4334666667,20,0.9525114983
0.4334666667,21,0.9504225817
0.4334666667,22,0.9485057139
0.4334666667,23,0.9467409759
0.4334666667,24,0.9451113351
0.4334666667,25,0.9436021542
0.4334666667,26,0.9422007945
0.4334666667,27,0.9408962932
0.4334666667,28,0.9396790998
0.4334666667,29,0.9385408601
0.4334666667,30,0.9374742369
0.4501,-30,0.9343135828
0.4501,-29,0.9353821514
0.4501,-28,0.9365226084
0.4501,-27,0.9377423395
0.4501,-26,0.9390497587
0.4501,-25,0.9404544897
0.4501,-24,0.9419675857
0.4501,-23,0.9436017984
0.4501,-22,0.9453719068
0.4501,-21,0.947295123
0.4501,-20,0.9493915959
0.4501,-19,0.951685037
0.4501,-18,0.9542035055
0.4501,-17,0.9569803943
0.4501,-16,0.9600556738
0.4501,-15,0.9634774623
0.4501,-14,0.9673040062
0.4501,-13,0.9716061602
0.4501,-12,0.9764704452
0.4501,-11,0.9820026972
0.4501,-10,0.9883321268
0.4501,-9,0.9956151174
0.4501,-8,1.004036918
0.4501,-7,1.013806704
0.4501,-6,1.025135568
0.4501,-5,1.038174697
0.4501,-4,1.052868747
0.4501,-3,1.068653297
0.4501,-2,1.083957031
0.4501,-1,1.095774798
0.4501,0,1.100343552
0.4501,1,1.095774798
0.4501,2,1.083957031
0.4501,3,1.068653297
0.4501,4,1.052868747
0.4501,5,1.038174697
0.4501,6,1.025135568
0.4501,7,1.013806704
0.4501,8,1.004036918
0.4501,9,0.9956151174
0.4501,10,0.9883321268
0.4501,11,0.9820026972
0.4501,12,0.9764704452
0.4501,13,0.9716061602
0.4501,14,0.9673040062
0.4501,15,0.9634774623
0.4501,16,0.9600556738
0.4501,17,0.9569803943
0.4501,18,0.9542035055
0.4501,19,0.951685037
0.4501,20,0.9493915959
0.4501,21,0.947295123
0.4501,22,0.9453719068
0.4501,23,0.9436017984
0.4501,24,0.9419675857
0.4501,25,0.9404544897
0.4501,26,0.9390497587
0.4501,27,0.9377423395
0.4501,28,0.9365226084
0.4501,29,0.9353821514
0.4501,30,0.9343135828
0.4667333333,-30,0.9311806895
0.4667333333,-29,0.9322510651
0.4667333333,-28,0.933393582
0.4667333333,-27,0.9346156715
0.4667333333,-26,0.935925803
0.4667333333,-25,0.9373336684
0.4667333333,-24,0.9388504057
0.4667333333,-23,0.9404888718
0.4667333333,-22,0.9422639785
0.4667333333,-21,0.9441931059
0.4667333333,-20,0.9462966178
0.4667333333,-19,0.9485985036
0.4667333333,-18,0.9511271844
0.4667333333,-17,0.953916531
0.4667333333,-16,0.957007151
0.4667333333,-15,0.9604480233
0.4667333333,-14,0.9642985723
0.4667333333,-13,0.968631287
0.4667333333,-12,0.9735349878
0.4667333333,-11,0.9791187938
0.4667333333,-10,0.9855166693
0.4667333333,-9,0.9928919676
0.4667333333,-8,1.001440249
0.4667333333,-7,1.011385967
0.4667333333,-6,1.022962517
0.4667333333,-5,1.036352082
0.4667333333,-4,1.051536763
0.4667333333,-3,1.067979576
0.4667333333,-2,1.084074772
0.4667333333,-1,1.096626704
0.4667333333,0,1.101512757
0.4667333333,1,1.096626704
0.4667333333,2,1.084074772
0.4667333333,3,1.067979576
0.4667333333,4,1.051536763
0.4667333333,5,1.036352082
0.4667333333,6,1.022962517
0.4667333333,7,1.011385967
0.4667333333,8,1.001440249
0.4667333333,9,0.9928919676
0.4667333333,10,0.9855166693
0.4667333333,11,0.9791187938
0.4667333333,12,0.9735349878
0.4667333333,13,0.968631287
0.4667333333,14,0.9642985723
0.4667333333,15,0.9604480233
0.4667333333,16,0.957007151
0.4667333333,17,0.953916531
0.4667333333,18,0.9511271844
0.4667333333,19,0.9485985036
0.4667333333,20,0.9462966178
0.4667333333,21,0.9441931059
0.4667333333,22,0.9422639785
0.4667333333,23,0.9404888718
0.4667333333,24,0.9388504057
0.4667333333,25,0.9373336684
0.4667333333,26,0.935925803
0.4667333333,27,0.9346156715
0.4667333333,28,0.933393582
0.4667333333,29,0.9322510651
0.4667333333,30,0.9311806895
0.4833666667,-30,0.928075253
0.4833666667,-29,0.9291473112
0.4833666667,-28,0.9302917466
0.4833666667,-27,0.9315160329
0.4833666667,-26,0.9328286915
0.4833666667,-25,0.9342394782
0.4833666667,-24,0.9357596099
0.4833666667,-23,0.9374020425
0.4833666667,-22,0.9391818118
0.4833666667,-21,0.9411164557
0.4833666667,-20,0.9432265397
0.4833666667,-19,0.9455363138
0.4833666667,-18,0.9480745401
0.4833666667,-17,0.9508755389
0.4833666667,-16,0.9539805186
0.4833666667,-15,0.9574392716
0.4833666667,-14,0.9613123372
0.4833666667,-13,0.9656737549
0.4833666667,-12,0.970614534
0.4833666667,-11,0.9762469292
0.4833666667,-10,0.9827094657
0.4833666667,-9,0.990172221
0.4833666667,-8,0.9988407755
0.4833666667,-7,1.008954568
0.4833666667,-6,1.020769163
0.4833666667,-5,1.034498144
0.4833666667,-4,1.050162848
0.4833666667,-3,1.067258056
0.4833666667,-2,1.084150029
0.4833666667,-1,1.097453338
0.4833666667,0,1.102668001
0.4833666667,1,1.097453338
0.4833666667,2,1.084150029
0.4833666667,3,1.067258056
0.4833666667,4,1.050162848
0.4833666667,5,1.034498144
0.4833666667,6,1.020769163
0.4833666667,7,1.008954568
0.4833666667,8,0.9988407755
0.4833666667,9,0.990172221
0.4833666667,10,0.9827094657
0.4833666667,11,0.9762469292
0.4833666667,12,0.970614534
0.4833666667,13,0.9656737549
0.4833666667,14,0.9613123372
0.4833666667,15,0.9574392716
0.4833666667,16,0.9539805186
0.4833666667,17,0.9508755389
0.4833666667,18,0.9480745401
0.4833666667,19,0.9455363138
0.4833666667,20,0.9432265397
0.4833666667,21,0.9411164557
0.4833666667,22,0.9391818118
0.4833666667,23,0.9374020425
0.4833666667,24,0.9357596099
0.4833666667,25,0.9342394782
0.4833666667,26,0.9328286915
0.4833666667,27,0.9315160329
0.4833666667,28,0.9302917466
0.4833666667,29,0.9291473112
0.4833666667,30,0.928075253
0.5,-30,0.9249969604
0.5,-29,0.926070589
0.5,-28,0.9272168152
0.5,-27,0.9284431525
0.5,-26,0.9297581709
0.5,-25,0.9311716861
0.5,-24,0.9326949892
0.5,-23,0.9343411286
0.5,-22,0.9361252568
0.5,-21,0.9380650598
0.5,-20,0.9401812926
0.5,-19,0.9424984508
0.5,-18,0.9450456172
0.5,-17,0.9478575361
0.5,-16,0.9509759837
