gamma,q,spread
0.03426666667,-7,2.315068856
0.03426666667,-6,2.318547183
0.03426666667,-5,2.321720378
0.03426666667,-4,2.324493537
0.03426666667,-3,2.326772519
0.03426666667,-2,2.328471483
0.03426666667,-1,2.329521122
0.03426666667,0,2.32987624
0.03426666667,1,2.329521122
0.03426666667,2,2.328471483
0.03426666667,3,2.326772519
0.03426666667,4,2.324493537
0.03426666667,5,2.321720378
0.03426666667,6,2.318547183
0.03426666667,7,2.315068856
0.03426666667,8,2.311375117
0.03426666667,9,2.307546496
0.03426666667,10,2.303652185
0.03426666667,11,2.299749374
0.03426666667,12,2.295883677
0.03426666667,13,2.292090189
0.03426666667,14,2.288394889
0.03426666667,15,2.28481612
0.03426666667,16,2.28136601
0.03426666667,17,2.278051757
0.03426666667,18,2.274876735
0.03426666667,19,2.271841415
0.03426666667,20,2.268944121
0.03426666667,21,2.266181624
0.03426666667,22,2.263549621
0.03426666667,23,2.261043096
0.03426666667,24,2.258656601
0.03426666667,25,2.256384464
0.03426666667,26,2.254220948
0.03426666667,27,2.252160357
0.03426666667,28,2.250197123
0.03426666667,29,2.248325861
0.03426666667,30,2.246541399
0.0509,-30,2.22948257
0.0509,-29,2.231462264
0.0509,-28,2.233550753
0.0509,-27,2.235756176
0.0509,-26,2.238087338
0.0509,-25,2.240553745
0.0509,-24,2.243165627
0.0509,-23,2.245933942
0.0509,-22,2.248870365
0.0509,-21,2.251987228
0.0509,-20,2.255297411
0.0509,-19,2.25881416
0.0509,-18,2.262550785
0.0509,-17,2.266520215
0.0509,-16,2.270734335
0.0509,-15,2.275203047
0.0509,-14,2.279932947
0.0509,-13,2.284925519
0.0509,-12,2.290174715
0.0509,-11,2.295663811
0.0509,-10,2.301361446
0.0509,-9,2.307216892
0.0509,-8,2.313154792
0.0509,-7,2.319069981
0.0509,-6,2.324823536
0.0509,-5,2.33024187
0.0509,-4,2.335121181
0.0509,-3,2.339239548
0.0509,-2,2.34237774
0.0509,-1,2.344347049
0.0509,0,2.345018754
0.0509,1,2.344347049
0.0509,2,2.34237774
0.0509,3,2.339239548
0.0509,4,2.335121181
0.0509,5,2.33024187
0.0509,6,2.324823536
0.0509,7,2.319069981
0.0509,8,2.313154792
0.0509,9,2.307216892
0.0509,10,2.301361446
0.0509,11,2.295663811
0.0509,12,2.290174715
0.0509,13,2.284925519
0.0509,14,2.279932947
0.0509,15,2.275203047
0.0509,16,2.270734335
0.0509,17,2.266520215
0.0509,18,2.262550785
0.0509,19,2.25881416
0.0509,20,2.255297411
0.0509,21,2.251987228
0.0509,22,2.248870365
0.0509,23,2.245933942
0.0509,24,2.243165627
0.0509,25,2.240553745
0.0509,26,2.238087338
0.0509,27,2.235756176
0.0509,28,2.233550753
0.0509,29,2.231462264
0.0509,30,2.22948257
0.06753333333,-30,2.211846118
0.06753333333,-29,2.213937967
0.06753333333,-28,2.21615221
0.06753333333,-27,2.218499015
0.06753333333,-26,2.220989568
0.06753333333,-25,2.223636178
0.06753333333,-24,2.226452377
0.06753333333,-23,2.229453031
0.06753333333,-22,2.232654434
0.06753333333,-21,2.236074394
0.06753333333,-20,2.239732283
0.06753333333,-19,2.243649034
0.06753333333,-18,2.24784705
0.06753333333,-17,2.252349977
0.06753333333,-16,2.257182256
0.06753333333,-15,2.262368364
0.06753333333,-14,2.267931583
0.06753333333,-13,2.27389209
0.06753333333,-12,2.280264092
0.06753333333,-11,2.287051652
0.06753333333,-10,2.294242781
0.06753333333,-9,2.301801388
0.06753333333,-8,2.309656834
0.06753333333,-7,2.317691326
0.06753333333,-6,2.325726429
0.06753333333,-5,2.33351181
0.06753333333,-4,2.340721797
0.06753333333,-3,2.346967682
0.06753333333,-2,2.351833462
0.06753333333,-1,2.354936839
0.06753333333,0,2.356004523
0.06753333333,1,2.354936839
0.06753333333,2,2.351833462
0.06753333333,3,2.346967682
0.06753333333,4,2.340721797
0.06753333333,5,2.33351181
0.06753333333,6,2.325726429
0.06753333333,7,2.317691326
0.06753333333,8,2.309656834
0.06753333333,9,2.301801388
0.06753333333,10,2.294242781
0.06753333333,11,2.287051652
0.06753333333,12,2.280264092
0.06753333333,13,2.27389209
0.06753333333,14,2.267931583
0.06753333333,15,2.262368364
0.06753333333,16,2.257182256
0.06753333333,17,2.252349977
0.06753333333,18,2.24784705
0.06753333333,19,2.243649034
0.06753333333,20,2.239732283
0.06753333333,21,2.236074394
0.06753333333,22,2.232654434
0.06753333333,23,2.229453031
0.06753333333,24,2.226452377
0.06753333333,25,2.223636178
0.06753333333,26,2.220989568
0.06753333333,27,2.218499015
0.06753333333,28,2.21615221
0.06753333333,29,2.213937967
0.06753333333,30,2.211846118
0.08416666667,-30,2.194183915
0.08416666667,-29,2.196348307
0.08416666667,-28,2.198644259
0.08416666667,-27,2.201083384
0.08416666667,-26,2.203678582
0.08416666667,-25,2.206444203
0.08416666667,-24,2.209396222
0.08416666667,-23,2.212552433
0.08416666667,-22,2.215932655
0.08416666667,-21,2.219558951
0.08416666667,-20,2.223455843
0.08416666667,-19,2.227650514
0.08416666667,-18,2.232172961
0.08416666667,-17,2.237056058
0.08416666667,-16,2.242335456
0.08416666667,-15,2.248049201
0.08416666667,-14,2.254236905
0.08416666667,-13,2.260938186
0.08416666667,-12,2.268190006
0.08416666667,-11,2.276022314
0.08416666667,-10,2.284451219
0.08416666667,-9,2.293468683
0.08416666667,-8,2.30302758
0.08416666667,-7,2.313021231
0.08416666667,-6,2.323257609
0.08416666667,-5,2.333431251
0.08416666667,-4,2.343101206
0.08416666667,-3,2.351691022
0.08416666667,-2,2.358532548
0.08416666667,-1,2.362969686
0.08416666667,0,2.364510145
0.08416666667,1,2.362969686
0.08416666667,2,2.358532548
0.08416666667,3,2.351691022
0.08416666667,4,2.343101206
0.08416666667,5,2.333431251
0.08416666667,6,2.323257609
0.08416666667,7,2.313021231
0.08416666667,8,2.30302758
0.08416666667,9,2.293468683
0.08416666667,10,2.284451219
0.08416666667,11,2.276022314
0.08416666667,12,2.268190006
0.08416666667,13,2.260938186
0.08416666667,14,2.254236905
0.08416666667,15,2.248049201
0.08416666667,16,2.242335456
0.08416666667,17,2.237056058
0.08416666667,18,2.232172961
0.08416666667,19,2.227650514
0.08416666667,20,2.223455843
0.08416666667,21,2.219558951
0.08416666667,22,2.215932655
0.08416666667,23,2.212552433
0.08416666667,24,2.209396222
0.08416666667,25,2.206444203
0.08416666667,26,2.203678582
0.08416666667,27,2.201083384
0.08416666667,28,2.198644259
0.08416666667,29,2.196348307
0.08416666667,30,2.194183915
0.1008,-30,2.176693486
0.1008,-29,2.178908522
0.1008,-28,2.181261689
0.1008,-27,2.183765672
0.1008,-26,2.186434652
0.1008,-25,2.189284517
0.1008,-24,2.192333098
0.1008,-23,2.195600438
0.1008,-22,2.199109091
0.1008,-21,2.202884464
0.1008,-20,2.206955184
0.1008,-19,2.21135349
0.1008,-18,2.216115632
0.1008,-17,2.221282244
0.1008,-16,2.226898619
0.1008,-15,2.233014802
0.1008,-14,2.239685309
0.1008,-13,2.246968199
0.1008,-12,2.254923045
0.1008,-11,2.263607082
0.1008,-10,2.273068449
0.1008,-9,2.28333492
0.1008,-8,2.294395971
0.1008,-7,2.30617561
0.1008,-6,2.318493928
0.1008,-5,2.331018239
0.1008,-4,2.3432125
0.1008,-3,2.354308732
0.1008,-2,2.363343126
0.1008,-1,2.369303855
0.1008,0,2.371393016
0.1008,1,2.369303855
0.1008,2,2.363343126
0.1008,3,2.354308732
0.1008,4,2.3432125
0.1008,5,2.331018239
0.1008,6,2.318493928
0.1008,7,2.30617561
0.1008,8,2.294395971
0.1008,9,2.28333492
0.1008,10,2.273068449
0.1008,11,2.263607082
0.1008,12,2.254923045
0.1008,13,2.246968199
0.1008,14,2.239685309
0.1008,15,2.233014802
0.1008,16,2.226898619
0.1008,17,2.221282244
0.1008,18,2.216115632
0.1008,19,2.21135349
0.1008,20,2.206955184
0.1008,21,2.202884464
0.1008,22,2.199109091
0.1008,23,2.195600438
0.1008,24,2.192333098
0.1008,25,2.189284517
0.1008,26,2.186434652
0.1008,27,2.183765672
0.1008,28,2.181261689
0.1008,29,2.178908522
0.1008,30,2.176693486
0.1174333333,-30,2.159457722
0.1174333333,-29,2.161710049
0.1174333333,-28,2.164105437
0.1174333333,-27,2.166657391
0.1174333333,-26,2.169381082
0.1174333333,-25,2.172293595
0.1174333333,-24,2.175414208
0.1174333333,-23,2.178764734
0.1174333333,-22,2.182369897
0.1174333333,-21,2.186257777
0.1174333333,-20,2.190460315
0.1174333333,-19,2.19501388
0.1174333333,-18,2.199959895
0.1174333333,-17,2.205345499
0.1174333333,-16,2.211224212
0.1174333333,-15,2.21765651
0.1174333333,-14,2.224710164
0.1174333333,-13,2.232460079
0.1174333333,-12,2.240987162
0.1174333333,-11,2.250375442
0.1174333333,-10,2.260706145
0.1174333333,-9,2.272046673
0.1174333333,-8,2.28443132
0.1174333333,-7,2.297829364
0.1174333333,-6,2.312095375
0.1174333333,-5,2.326898425
0.1174333333,-4,2.341635649
0.1174333333,-3,2.355358228
0.1174333333,-2,2.36677675
0.1174333333,-1,2.37444349
0.1174333333,0,2.377157343
0.1174333333,1,2.37444349
0.1174333333,2,2.36677675
0.1174333333,3,2.355358228
0.1174333333,4,2.341635649
0.1174333333,5,2.326898425
0.1174333333,6,2.312095375
0.1174333333,7,2.297829364
0.1174333333,8,2.28443132
0.1174333333,9,2.272046673
0.1174333333,10,2.260706145
0.1174333333,11,2.250375442
0.1174333333,12,2.240987162
0.1174333333,13,2.232460079
0.1174333333,14,2.224710164
0.1174333333,15,2.21765651
0.1174333333,16,2.211224212
0.1174333333,17,2.205345499
0.1174333333,18,2.199959895
0.1174333333,19,2.19501388
0.1174333333,20,2.190460315
0.1174333333,21,2.186257777
0.1174333333,22,2.182369897
0.1174333333,23,2.178764734
0.1174333333,24,2.175414208
0.1174333333,25,2.172293595
0.1174333333,26,2.169381082
0.1174333333,27,2.166657391
0.1174333333,28,2.164105437
0.1174333333,29,2.161710049
0.1174333333,30,2.159457722
0.1340666667,-30,2.142513509
0.1340666667,-29,2.144794396
0.1340666667,-28,2.14722217
0.1340666667,-27,2.149810987
0.1340666667,-26,2.152576801
0.1340666667,-25,2.155537647
0.1340666667,-24,2.158713967
0.1340666667,-23,2.162128993
0.1340666667,-22,2.165809204
0.1340666667,-21,2.169784858
0.1340666667,-20,2.174090612
0.1340666667,-19,2.178766251
0.1340666667,-18,2.183857512
0.1340666667,-17,2.189417025
0.1340666667,-16,2.195505336
0.1340666667,-15,2.202191957
0.1340666667,-14,2.209556343
0.1340666667,-13,2.217688541
0.1340666667,-12,2.226689107
0.1340666667,-11,2.236667478
0.1340666667,-10,2.24773744
0.1340666667,-9,2.260007286
0.1340666667,-8,2.273560744
0.1340666667,-7,2.288422481
0.1340666667,-6,2.304499634
0.1340666667,-5,2.321490188
0.1340666667,-4,2.338756578
0.1340666667,-3,2.355191038
0.1340666667,-2,2.369162446
0.1340666667,-1,2.378711572
0.1340666667,0,2.38212675
0.1340666667,1,2.378711572
0.1340666667,2,2.369162446
0.1340666667,3,2.355191038
0.1340666667,4,2.338756578
0.1340666667,5,2.321490188
0.1340666667,6,2.304499634
0.1340666667,7,2.288422481
0.1340666667,8,2.273560744
0.1340666667,9,2.260007286
0.1340666667,10,2.24773744
0.1340666667,11,2.236667478
0.1340666667,12,2.226689107
0.1340666667,13,2.217688541
0.1340666667,14,2.209556343
0.1340666667,15,2.202191957
0.1340666667,16,2.195505336
0.1340666667,17,2.189417025
0.1340666667,18,2.183857512
0.1340666667,19,2.178766251
0.1340666667,20,2.174090612
0.1340666667,21,2.169784858
0.1340666667,22,2.165809204
0.1340666667,23,2.162128993
0.1340666667,24,2.158713967
0.1340666667,25,2.155537647
0.1340666667,26,2.152576801
0.1340666667,27,2.149810987
0.1340666667,28,2.14722217
0.1340666667,29,2.144794396
0.1340666667,30,2.142513509
0.1507,-30,2.125876556
0.1507,-29,2.128179988
0.1507,-28,2.130633357
0.1507,-27,2.133251346
0.1507,-26,2.136050545
0.1507,-25,2.139049763
0.1507,-24,2.142270387
0.1507,-23,2.145736816
0.1507,-22,2.149476973
0.1507,-21,2.153522916
0.1507,-20,2.157911564
0.1507,-19,2.162685558
0.1507,-18,2.167894276
0.1507,-17,2.173595018
0.1507,-16,2.17985436
0.1507,-15,2.186749663
0.1507,-14,2.194370658
0.1507,-13,2.202820927
0.1507,-12,2.212218911
0.1507,-11,2.222697713
0.1507,-10,2.234402304
0.1507,-9,2.247481596
0.1507,-8,2.262070832
0.1507,-7,2.27825663
0.1507,-6,2.296012591
0.1507,-5,2.315089576
0.1507,-4,2.334848313
0.1507,-3,2.354052043
0.1507,-2,2.370725017
0.1507,-1,2.382327637
0.1507,0,2.3865218
0.1507,1,2.382327637
0.1507,2,2.370725017
0.1507,3,2.354052043
0.1507,4,2.334848313
0.1507,5,2.315089576
0.1507,6,2.296012591
0.1507,7,2.27825663
0.1507,8,2.262070832
0.1507,9,2.247481596
0.1507,10,2.234402304
0.1507,11,2.222697713
0.1507,12,2.212218911
0.1507,13,2.202820927
0.1507,14,2.194370658
0.1507,15,2.186749663
0.1507,16,2.17985436
0.1507,17,2.173595018
0.1507,18,2.167894276
0.1507,19,2.162685558
0.1507,20,2.157911564
0.1507,21,2.153522916
0.1507,22,2.149476973
0.1507,23,2.145736816
0.1507,24,2.142270387
0.1507,25,2.139049763
0.1507,26,2.136050545
0.1507,27,2.133251346
0.1507,28,2.130633357
0.1507,29,2.128179988
0.1507,30,2.125876556
0.1673333333,-30,2.109551889
0.1673333333,-29,2.111873547
0.1673333333,-28,2.11434763
0.1673333333,-27,2.116989252
0.1673333333,-26,2.119815529
0.1673333333,-25,2.122845911
0.1673333333,-24,2.12610257
0.1673333333,-23,2.129610876
0.1673333333,-22,2.133399958
0.1673333333,-21,2.137503385
0.1673333333,-20,2.141959983
0.1673333333,-19,2.146814812
0.1673333333,-18,2.152120353
0.1673333333,-17,2.157937909
0.1673333333,-16,2.164339271
0.1673333333,-15,2.171408644
0.1673333333,-14,2.179244818
0.1673333333,-13,2.187963452
0.1673333333,-12,2.197699189
0.1673333333,-11,2.208606963
0.1673333333,-10,2.220861168
0.1673333333,-9,2.23465014
0.1673333333,-8,2.25016104
0.1673333333,-7,2.267546265
0.1673333333,-6,2.286856122
0.1673333333,-5,2.307914631
0.1673333333,-4,2.330112747
0.1673333333,-3,2.352119972
0.1673333333,-2,2.371625011
0.1673333333,-1,2.385447419
0.1673333333,0,2.390499519
0.1673333333,1,2.385447419
0.1673333333,2,2.371625011
0.1673333333,3,2.352119972
0.1673333333,4,2.330112747
0.1673333333,5,2.307914631
0.1673333333,6,2.286856122
0.1673333333,7,2.267546265
0.1673333333,8,2.25016104
0.1673333333,9,2.23465014
0.1673333333,10,2.220861168
0.1673333333,11,2.208606963
0.1673333333,12,2.197699189
0.1673333333,13,2.187963452
0.1673333333,14,2.179244818
0.1673333333,15,2.171408644
0.1673333333,16,2.164339271
0.1673333333,17,2.157937909
0.1673333333,18,2.152120353
0.1673333333,19,2.146814812
0.1673333333,20,2.141959983
0.1673333333,21,2.137503385
0.1673333333,22,2.133399958
0.1673333333,23,2.129610876
0.1673333333,24,2.12610257
0.1673333333,25,2.122845911
0.1673333333,26,2.119815529
0.1673333333,27,2.116989252
0.1673333333,28,2.11434763
0.1673333333,29,2.111873547
0.1673333333,30,2.109551889
0.1839666667,-30,2.093538798
0.1839666667,-29,2.09587548
0.1839666667,-28,2.09836665
0.1839666667,-27,2.101027786
0.1839666667,-26,2.103876444
0.1839666667,-25,2.10693261
0.1839666667,-24,2.11021912
0.1839666667,-23,2.113762162
0.1839666667,-22,2.117591888
0.1839666667,-21,2.12174315
0.1839666667,-20,2.126256397
0.1839666667,-19,2.131178765
0.1839666667,-18,2.1365654
0.1839666667,-17,2.14248107
0.1839666667,-16,2.149002104
0.1839666667,-15,2.15621871
0.1839666667,-14,2.164237687
0.1839666667,-13,2.173185485
0.1839666667,-12,2.183211405
0.1839666667,-11,2.19449042
0.1839666667,-10,2.20722444
0.1839666667,-9,2.22163953
0.1839666667,-8,2.23797406
0.1839666667,-7,2.256448046
0.1839666667,-6,2.277195672
0.1839666667,-5,2.300130768
0.1839666667,-4,2.324704208
0.1839666667,-3,2.349530051
0.1839666667,-2,2.371981047
0.1839666667,-1,2.388184967
0.1839666667,0,2.394175448
0.1839666667,1,2.388184967
0.1839666667,2,2.371981047
0.1839666667,3,2.349530051
0.1839666667,4,2.324704208
0.1839666667,5,2.300130768
0.1839666667,6,2.277195672
0.1839666667,7,2.256448046
0.1839666667,8,2.23797406
0.1839666667,9,2.22163953
0.1839666667,10,2.20722444
0.1839666667,11,2.19449042
0.1839666667,12,2.183211405
0.1839666667,13,2.173185485
0.1839666667,14,2.164237687
0.1839666667,15,2.15621871
0.1839666667,16,2.149002104
0.1839666667,17,2.14248107
0.1839666667,18,2.1365654
0.1839666667,19,2.131178765
0.1839666667,20,2.126256397
0.1839666667,21,2.12174315
0.1839666667,22,2.117591888
0.1839666667,23,2.113762162
0.1839666667,24,2.11021912
0.1839666667,25,2.10693261
0.1839666667,26,2.103876444
0.1839666667,27,2.101027786
0.1839666667,28,2.09836665
0.1839666667,29,2.09587548
0.1839666667,30,2.093538798
0.2006,-30,2.077833372
0.2006,-29,2.080182639
0.2006,-28,2.082688134
0.2006,-27,2.085365639
0.2006,-26,2.088233086
0.2006,-25,2.091310918
0.2006,-24,2.094622536
0.2006,-23,2.098194828
0.2006,-22,2.102058821
0.2006,-21,2.106250469
0.2006,-20,2.11081162
0.2006,-19,2.115791203
0.2006,-18,2.121246678
0.2006,-17,2.127245834
0.2006,-16,2.133868976
0.2006,-15,2.141211603
0.2006,-14,2.14938763
0.2006,-13,2.158533172
0.2006,-12,2.168810791
0.2006,-11,2.180413824
0.2006,-10,2.193569779
0.2006,-9,2.208540509
0.2006,-8,2.225614188
0.2006,-7,2.245078841
0.2006,-6,2.267157249
0.2006,-5,2.291866332
0.2006,-4,2.318743717
0.2006,-3,2.346387565
0.2006,-2,2.371883162
0.2006,-1,2.390625871
0.2006,0,2.39763681
0.2006,1,2.390625871
0.2006,2,2.371883162
0.2006,3,2.346387565
0.2006,4,2.318743717
0.2006,5,2.291866332
0.2006,6,2.267157249
0.2006,7,2.245078841
0.2006,8,2.225614188
0.2006,9,2.208540509
0.2006,10,2.193569779
0.2006,11,2.180413824
0.2006,12,2.168810791
0.2006,13,2.158533172
0.2006,14,2.14938763
0.2006,15,2.141211603
0.2006,16,2.133868976
0.2006,17,2.127245834
0.2006,18,2.121246678
0.2006,19,2.115791203
0.2006,20,2.11081162
0.2006,21,2.106250469
0.2006,22,2.102058821
0.2006,23,2.098194828
0.2006,24,2.094622536
0.2006,25,2.091310918
0.2006,26,2.088233086
0.2006,27,2.085365639
0.2006,28,2.082688134
0.2006,29,2.080182639
0.2006,30,2.077833372
0.2172333333,-30,2.062429888
0.2172333333,-29,2.064789842
0.2172333333,-28,2.067307505
0.2172333333,-27,2.069998926
0.2172333333,-26,2.072882356
0.2172333333,-25,2.075978634
0.2172333333,-24,2.079311644
0.2172333333,-23,2.082908882
0.2172333333,-22,2.086802129
0.2172333333,-21,2.091028297
0.2172333333,-20,2.09563045
0.2172333333,-19,2.100659078
0.2172333333,-18,2.106173667
0.2172333333,-17,2.112244658
0.2172333333,-16,2.118955861
0.2172333333,-15,2.12640747
0.2172333333,-14,2.134719744
0.2172333333,-13,2.144037481
0.2172333333,-12,2.154535264
0.2172333333,-11,2.166423247
0.2172333333,-10,2.17995269
0.2172333333,-9,2.195419203
0.2172333333,-8,2.213158932
0.2172333333,-7,2.233527295
0.2172333333,-6,2.256838439
0.2172333333,-5,2.283222683
0.2172333333,-4,2.312328104
0.2172333333,-3,2.342776406
0.2172333333,-2,2.37140122
0.2172333333,-1,2.39283559
0.2172333333,0,2.400950812
0.2172333333,1,2.39283559
0.2172333333,2,2.37140122
0.2172333333,3,2.342776406
0.2172333333,4,2.312328104
0.2172333333,5,2.283222683
0.2172333333,6,2.256838439
0.2172333333,7,2.233527295
0.2172333333,8,2.213158932
0.2172333333,9,2.195419203
0.2172333333,10,2.17995269
0.2172333333,11,2.166423247
0.2172333333,12,2.154535264
0.2172333333,13,2.144037481
0.2172333333,14,2.134719744
0.2172333333,15,2.12640747
0.2172333333,16,2.118955861
0.2172333333,17,2.112244658
0.2172333333,18,2.106173667
0.2172333333,19,2.100659078
0.2172333333,20,2.09563045
0.2172333333,21,2.091028297
0.2172333333,22,2.086802129
0.2172333333,23,2.082908882
0.2172333333,24,2.079311644
0.2172333333,25,2.075978634
0.2172333333,26,2.072882356
0.2172333333,27,2.069998926
0.2172333333,28,2.067307505
0.2172333333,29,2.064789842
0.2172333333,30,2.062429888
0.2338666667,-30,2.047321605
0.2338666667,-29,2.049690737
0.2338666667,-28,2.052218858
0.2338666667,-27,2.054922244
0.2338666667,-26,2.057819425
0.2338666667,-25,2.060931581
0.2338666667,-24,2.064283022
0.2338666667,-23,2.067901767
0.2338666667,-22,2.071820261
0.2338666667,-21,2.076076249
0.2338666667,-20,2.080713862
0.2338666667,-19,2.085784962
0.2338666667,-18,2.09135082
0.2338666667,-17,2.097484219
0.2338666667,-16,2.104272084
0.2338666667,-15,2.111818787
0.2338666667,-14,2.120250274
0.2338666667,-13,2.129719171
0.2338666667,-12,2.140410975
0.2338666667,-11,2.152551254
0.2338666667,-10,2.166413283
0.2338666667,-9,2.182324395
0.2338666667,-8,2.200666652
0.2338666667,-7,2.221861536
0.2338666667,-6,2.246315835
0.2338666667,-5,2.274280994
0.2338666667,-4,2.305536095
0.2338666667,-3,2.33876472
0.2338666667,-2,2.370590448
0.2338666667,-1,2.394864935
0.2338666667,0,2.404170095
0.2338666667,1,2.394864935
0.2338666667,2,2.370590448
0.2338666667,3,2.33876472
0.2338666667,4,2.305536095
0.2338666667,5,2.274280994
0.2338666667,6,2.246315835
0.2338666667,7,2.221861536
0.2338666667,8,2.200666652
0.2338666667,9,2.182324395
0.2338666667,10,2.166413283
0.2338666667,11,2.152551254
0.2338666667,12,2.140410975
0.2338666667,13,2.129719171
0.2338666667,14,2.120250274
0.2338666667,15,2.111818787
0.2338666667,16,2.104272084
0.2338666667,17,2.097484219
0.2338666667,18,2.09135082
0.2338666667,19,2.085784962
0.2338666667,20,2.080713862
0.2338666667,21,2.076076249
0.2338666667,22,2.071820261
0.2338666667,23,2.067901767
0.2338666667,24,2.064283022
0.2338666667,25,2.060931581
0.2338666667,26,2.057819425
0.2338666667,27,2.054922244
0.2338666667,28,2.052218858
0.2338666667,29,2.049690737
0.2338666667,30,2.047321605
0.2505,-30,2.032501232
0.2505,-29,2.034878328
0.2505,-28,2.037415526
0.2505,-27,2.040129302
0.2505,-26,2.043038429
0.2505,-25,2.046164388
0.2505,-24,2.049531858
0.2505,-23,2.053169323
0.2505,-22,2.057109808
0.2505,-21,2.061391794
0.2505,-20,2.066060354
0.2505,-19,2.071168562
0.2505,-18,2.076779273
0.2505,-17,2.082967353
0.2505,-16,2.089822503
0.2505,-15,2.09745284
0.2505,-14,2.105989426
0.2505,-13,2.115591966
0.2505,-12,2.126455896
0.2505,-11,2.138820926
0.2505,-10,2.152980727
0.2505,-9,2.169292391
0.2505,-8,2.188181725
0.2505,-7,2.210134478
0.2505,-6,2.2356502
0.2505,-5,2.265107021
0.2505,-4,2.29843254
0.2505,-3,2.334408753
0.2505,-2,2.369495197
0.2505,-1,2.396753801
0.2505,0,2.407336449
0.2505,1,2.396753801
0.2505,2,2.369495197
0.2505,3,2.334408753
