tau,q,spread
90,27,1.018889949
90,28,1.018624198
90,29,1.018359023
90,30,1.018094844
100,-30,1.018101069
100,-29,1.018366669
100,-28,1.018633349
100,-27,1.018900687
100,-26,1.019168223
100,-25,1.019435451
100,-24,1.019701821
100,-23,1.019966737
100,-22,1.020229559
100,-21,1.020489598
100,-20,1.020746123
100,-19,1.020998358
100,-18,1.021245488
100,-17,1.02148666
100,-16,1.021720988
100,-15,1.021947559
100,-14,1.022165438
100,-13,1.02237368
100,-12,1.02257133
100,-11,1.022757444
100,-10,1.02293109
100,-9,1.023091364
100,-8,1.023237398
100,-7,1.023368376
100,-6,1.023483544
100,-5,1.023582222
100,-4,1.02366381
100,-3,1.023727807
100,-2,1.023773812
100,-1,1.023801533
100,0,1.023810793
100,1,1.023801533
100,2,1.023773812
100,3,1.023727807
100,4,1.02366381
100,5,1.023582222
100,6,1.023483544
100,7,1.023368376
100,8,1.023237398
100,9,1.023091364
100,10,1.02293109
100,11,1.022757444
100,12,1.02257133
100,13,1.02237368
100,14,1.022165438
100,15,1.021947559
100,16,1.021720988
100,17,1.02148666
100,18,1.021245488
100,19,1.020998358
100,20,1.020746123
100,21,1.020489598
100,22,1.020229559
100,23,1.019966737
100,24,1.019701821
100,25,1.019435451
100,26,1.019168223
100,27,1.018900687
100,28,1.018633349
100,29,1.018366669
100,30,1.018101069
110,-30,1.018104078
110,-29,1.018370395
110,-28,1.018637833
110,-27,1.018905973
110,-26,1.019174353
110,-25,1.019442467
110,-24,1.019709764
110,-23,1.019975646
110,-22,1.02023947
110,-21,1.020500546
110,-20,1.020758138
110,-19,1.021011466
110,-18,1.021259709
110,-17,1.021502009
110,-16,1.021737474
110,-15,1.021965181
110,-14,1.02218419
110,-13,1.022393544
110,-12,1.022592282
110,-11,1.022779447
110,-10,1.022954098
110,-9,1.023115321
110,-8,1.023262238
110,-7,1.023394023
110,-6,1.023509912
110,-5,1.023609216
110,-4,1.023691329
110,-3,1.023755741
110,-2,1.023802046
110,-1,1.023829949
110,0,1.02383927
110,1,1.023829949
110,2,1.023802046
110,3,1.023755741
110,4,1.023691329
110,5,1.023609216
110,6,1.023509912
110,7,1.023394023
110,8,1.023262238
110,9,1.023115321
110,10,1.022954098
110,11,1.022779447
110,12,1.022592282
110,13,1.022393544
110,14,1.02218419
110,15,1.021965181
110,16,1.021737474
110,17,1.021502009
110,18,1.021259709
110,19,1.021011466
110,20,1.020758138
110,21,1.020500546
110,22,1.02023947
110,23,1.019975646
110,24,1.019709764
110,25,1.019442467
110,26,1.019174353
110,27,1.018905973
110,28,1.018637833
110,29,1.018370395
110,30,1.018104078
120,-30,1.018105561
120,-29,1.018372239
120,-28,1.01864006
120,-27,1.018908604
120,-26,1.01917741
120,-25,1.019445972
120,-24,1.019713738
120,-23,1.019980108
