gamma,q,spread
0.2006,16,2.131861835
0.2006,17,2.12533668
0.2006,18,2.11943559
0.2006,19,2.114075938
0.2006,20,2.10918856
0.2006,21,2.104715232
0.2006,22,2.100606661
0.2006,23,2.096820893
0.2006,24,2.09332203
0.2006,25,2.0900792
0.2006,26,2.087065729
0.2006,27,2.084258462
0.2006,28,2.081637213
0.2006,29,2.079184311
0.2006,30,2.076884226
0.2172333333,-30,2.061533443
0.2172333333,-29,2.063845619
0.2172333333,-28,2.066312057
0.2172333333,-27,2.068948522
0.2172333333,-26,2.071772972
0.2172333333,-25,2.07480594
0.2172333333,-24,2.078071005
0.2172333333,-23,2.081595366
0.2172333333,-22,2.085410546
0.2172333333,-21,2.08955326
0.2172333333,-20,2.094066496
0.2172333333,-19,2.099000867
0.2172333333,-18,2.104416299
0.2172333333,-17,2.11038418
0.2172333333,-16,2.116990065
0.2172333333,-15,2.124337139
0.2172333333,-14,2.132550615
0.2172333333,-13,2.141783323
0.2172333333,-12,2.152222748
0.2172333333,-11,2.164099704
0.2172333333,-10,2.177698534
0.2172333333,-9,2.193367907
0.2172333333,-8,2.211529144
0.2172333333,-7,2.232673772
0.2172333333,-6,2.257329876
0.2172333333,-5,2.285949424
0.2172333333,-4,2.318612782
0.2172333333,-3,2.354357563
0.2172333333,-2,2.389918267
0.2172333333,-1,2.418251385
0.2172333333,0,2.42949095
0.2172333333,1,2.418251385
0.2172333333,2,2.389918267
0.2172333333,3,2.354357563
0.2172333333,4,2.318612782
0.2172333333,5,2.285949424
0.2172333333,6,2.257329876
0.2172333333,7,2.232673772
0.2172333333,8,2.211529144
0.2172333333,9,2.193367907
0.2172333333,10,2.177698534
0.2172333333,11,2.164099704
0.2172333333,12,2.152222748
0.2172333333,13,2.141783323
0.2172333333,14,2.132550615
0.2172333333,15,2.124337139
0.2172333333,16,2.116990065
0.2172333333,17,2.11038418
0.2172333333,18,2.104416299
0.2172333333,19,2.099000867
0.2172333333,20,2.094066496
0.2172333333,21,2.08955326
0.2172333333,22,2.085410546
0.2172333333,23,2.081595366
0.2172333333,24,2.078071005
0.2172333333,25,2.07480594
0.2172333333,26,2.071772972
0.2172333333,27,2.068948522
0.2172333333,28,2.066312057
0.2172333333,29,2.063845619
0.2172333333,30,2.061533443
0.2338666667,-30,2.046473186
0.2338666667,-29,2.048795955
0.2338666667,-28,2.051274251
0.2338666667,-27,2.053924051
0.2338666667,-26,2.05676356
0.2338666667,-25,2.059813618
0.2338666667,-24,2.063098178
0.2338666667,-23,2.066644902
0.2338666667,-22,2.070485888
0.2338666667,-21,2.074658573
0.2338666667,-20,2.079206861
0.2338666667,-19,2.084182533
0.2338666667,-18,2.089647032
0.2338666667,-17,2.095673721
0.2338666667,-16,2.102350776
0.2338666667,-15,2.109784892
0.2338666667,-14,2.118106049
0.2338666667,-13,2.127473658
0.2338666667,-12,2.138084415
0.2338666667,-11,2.150182247
0.2338666667,-10,2.16407046
0.2338666667,-9,2.180125582
0.2338666667,-8,2.1988104
0.2338666667,-7,2.220678645
0.2338666667,-6,2.246351295
0.2338666667,-5,2.276414731
0.2338666667,-4,2.311125406
0.2338666667,-3,2.349686485
0.2338666667,-2,2.388774479
0.2338666667,-1,2.420567167
0.2338666667,0,2.433383065
0.2338666667,1,2.420567167
0.2338666667,2,2.388774479
0.2338666667,3,2.349686485
0.2338666667,4,2.311125406
0.2338666667,5,2.276414731
0.2338666667,6,2.246351295
0.2338666667,7,2.220678645
0.2338666667,8,2.1988104
0.2338666667,9,2.180125582
0.2338666667,10,2.16407046
0.2338666667,11,2.150182247
0.2338666667,12,2.138084415
0.2338666667,13,2.127473658
0.2338666667,14,2.118106049
0.2338666667,15,2.109784892
0.2338666667,16,2.102350776
0.2338666667,17,2.095673721
0.2338666667,18,2.089647032
0.2338666667,19,2.084182533
0.2338666667,20,2.079206861
0.2338666667,21,2.074658573
0.2338666667,22,2.070485888
0.2338666667,23,2.066644902
0.2338666667,24,2.063098178
0.2338666667,25,2.059813618
0.2338666667,26,2.05676356
0.2338666667,27,2.053924051
0.2338666667,28,2.051274251
0.2338666667,29,2.048795955
0.2338666667,30,2.046473186
0.2505,-30,2.031696731
0.2505,-29,2.03402886
0.2505,-28,2.036517638
0.2505,-27,2.039179223
0.2505,-26,2.042032044
0.2505,-25,2.045097211
0.2505,-24,2.04839901
0.2505,-23,2.051965514
0.2505,-22,2.05582933
0.2505,-21,2.060028541
0.2505,-20,2.064607866
0.2505,-19,2.069620132
0.2505,-18,2.075128132
0.2505,-17,2.081207005
0.2505,-16,2.087947277
0.2505,-15,2.095458805
0.2505,-14,2.103875878
0.2505,-13,2.113363875
0.2505,-12,2.124127891
0.2505,-11,2.136423874
0.2505,-10,2.150572643
0.2505,-9,2.166976694
0.2505,-8,2.186137919
0.2505,-7,2.208669631
0.2505,-6,2.235283699
0.2505,-5,2.266702128
0.2505,-4,2.303368199
0.2505,-3,2.344682382
0.2505,-2,2.387321849
0.2505,-1,2.422716444
0.2505,0,2.437219314
