time,glft_blind_mean_pnl,yaware_hjb_mean_pnl,glft_blind_mean_penalty,yaware_hjb_mean_penalty
2390.05,581.0162465,504.2885971,366.117384,45.22440802
2391.05,581.1544787,504.467964,366.2781644,45.24401952
2392.05,581.4162418,504.6818684,366.4388417,45.2636163
2393.05,581.6804054,504.9012885,366.5994666,45.28322107
2394.05,581.8677855,505.0995147,366.760123,45.30283893
2395.05,582.1059046,505.3163098,366.9207417,45.32243429
2396.05,582.3531266,505.5187118,367.0813143,45.34200244
2397.05,582.5986453,505.7211461,367.2419356,45.36153989
2398.05,582.7911633,505.9192065,367.4025944,45.38107989
2399.05,582.9805392,506.1095139,367.563235,45.40059255
2400.05,583.2616995,506.3421948,367.723843,45.42008355
2401.05,583.5129927,506.5533805,367.8843795,45.43955885
2402.05,583.7249668,506.7441891,368.0447977,45.45899839
2403.05,584.0059386,506.9641678,368.2052853,45.47842266
2404.05,584.2288329,507.1604926,368.365775,45.49783363
2405.05,584.505214,507.3765244,368.526302,45.51724866
2406.05,584.7457202,507.5846794,368.6868606,45.53665984
2407.05,584.9868495,507.799824,368.84741,45.55609211
2408.05,585.1662318,507.9933845,369.0079261,45.57553391
2409.05,585.4139527,508.2090105,369.1684203,45.59500583
2410.05,585.6612466,508.4326149,369.3289387,45.61445923
2411.05,585.9262437,508.6547851,369.4893542,45.6339202
2412.05,586.1096702,508.8544998,369.6497799,45.65338745
2413.05,586.3691805,509.0562976,369.810253,45.67283945
2414.05,586.6103983,509.2652639,369.9707053,45.69226958
2415.05,586.8100032,509.4569063,370.1310312,45.71168025
2416.05,586.9968607,509.656095,370.2912214,45.73106545
2417.05,587.1917232,509.8388832,370.4512941,45.75045609
2418.05,587.4487021,510.0590878,370.6112915,45.7698378
2419.05,587.680717,510.2590585,370.7713423,45.78922143
2420.05,587.957836,510.4813904,370.9313631,45.80860971
2421.05,588.1855462,510.6816256,371.0913361,45.828021
2422.05,588.4394985,510.8994606,371.2512946,45.84740299
2423.05,588.690851,511.1168217,371.4113375,45.86677864
2424.05,588.8929193,511.3179376,371.5713644,45.8861819
2425.05,589.1500886,511.5285601,371.7313715,45.90559392
2426.05,589.3184241,511.7145216,371.8913836,45.92500923
2427.05,589.5804313,511.9343988,372.0514597,45.94441373
2428.05,589.8509068,512.1519286,372.2114808,45.96382305
2429.05,590.0097226,512.3326027,372.3714242,45.9832178
2430.05,590.2392674,512.538404,372.5312473,46.00260283
2431.05,590.4695363,512.7502363,372.6910057,46.02195041
2432.05,590.7324878,512.9647429,372.8507308,46.04129009
2433.05,591.0126611,513.1799591,373.0103564,46.06063187
2434.05,591.2688875,513.399561,373.1699478,46.07995084
2435.05,591.4809599,513.6049933,373.3294543,46.09928732
2436.05,591.7961888,513.8351378,373.4888751,46.11861827
2437.05,592.0353787,514.0471553,373.6481991,46.13794267
2438.05,592.1996308,514.2349105,373.8074455,46.15728412
2439.05,592.4660749,514.4465532,373.9667374,46.17663321
2440.05,592.6786693,514.6320911,374.125922,46.195977
2441.05,592.9369547,514.8415395,374.2850705,46.21531711
2442.05,593.2379291,515.0833156,374.4440616,46.23464469
2443.05,593.4615065,515.2893622,374.6029771,46.25397534
2444.05,593.734166,515.5110037,374.7619046,46.27328886
2445.05,593.9337848,515.7186506,374.9208526,46.29259683
2446.05,594.2065549,515.9351514,375.0798509,46.31189505
2447.05,594.4989727,516.1563639,375.2388597,46.33120237
2448.05,594.7033301,516.3577292,375.3978035,46.35050954
2449.05,594.9290679,516.5640798,375.5567402,46.36983212
2450.05,595.2539419,516.8004674,375.7157243,46.38916854
2451.05,595.5026602,517.0206483,375.8746558,46.4084936
2452.05,595.7843887,517.2449864,376.0336643,46.42779091
2453.05,596.0779321,517.4770925,376.1926084,46.44710322
2454.05,596.312019,517.6768746,376.3515436,46.46641074
2455.05,596.525753,517.8804594,376.5105635,46.48571987
2456.05,596.7506925,518.0867603,376.6696097,46.50504675
2457.05,596.9689829,518.2764664,376.8286807,46.52439621
2458.05,597.2135709,518.4954611,376.9876992,46.54373879
2459.05,597.4491233,518.71255,377.1467865,46.56309266
2460.05,597.6276227,518.9027814,377.3058818,46.58246671
2461.05,597.8893402,519.1248694,377.4650088,46.60186212
2462.05,598.1402827,519.3239067,377.6240677,46.62124745
2463.05,598.3519057,519.5426187,377.7830841,46.64062281
2464.05,598.5990763,519.7564151,377.9420463,46.66002825
2465.05,598.744935,519.9379689,378.1009292,46.6794697
2466.05,598.9721448,520.1346142,378.2597343,46.6989243
2467.05,599.2637652,520.3578363,378.4185853,46.71835822
2468.05,599.5100237,520.562866,378.5774674,46.73776654
2469.05,599.7491734,520.7758913,378.7363412,46.75719154
2470.05,600.049677,521.0056942,378.8952814,46.77660211
2471.05,600.3823606,521.2464536,379.0542395,46.79600987
2472.05,600.6027103,521.4404179,379.2130981,46.81542152
2473.05,600.8242342,521.6523567,379.3719648,46.83483028
2474.05,601.0693743,521.864823,379.5309523,46.85427045
2475.05,601.2168765,522.0540852,379.6899284,46.87371281
2476.05,601.541181,522.2988129,379.8489997,46.8931727
2477.05,601.7610854,522.4948271,380.0082216,46.91266613
2478.05,602.0450939,522.7147079,380.1676149,46.93219857
2479.05,602.3032973,522.9371043,380.3271393,46.95175435
2480.05,602.5567828,523.1482352,380.4867904,46.97132334
2481.05,602.7926929,523.3559708,380.6464763,46.99093821
2482.05,603.0664458,523.5732637,380.8062559,47.01053738
2483.05,603.2912018,523.7556716,380.9661242,47.03012717
2484.05,603.5334616,523.9680727,381.1260427,47.04971694
2485.05,603.7393793,524.1620125,381.2860192,47.06933285
2486.05,603.9477624,524.361306,381.4460855,47.08898269
2487.05,604.1576697,524.5681574,381.6061733,47.10864251
2488.05,604.4331065,524.782942,381.7663331,47.12830317
2489.05,604.6811033,524.9874487,381.9264182,47.14797049
2490.05,604.8700889,525.1796441,382.0866325,47.16765517
2491.05,605.1624974,525.4020243,382.2469169,47.18738284
2492.05,605.3442599,525.5928579,382.4072177,47.20711395
2493.05,605.5741937,525.8069857,382.5673818,47.22684889
2494.05,605.8370889,526.0274338,382.7274076,47.24659773
2495.05,606.093522,526.2329194,382.8874263,47.26634129
2496.05,606.334997,526.4485518,383.0474682,47.2860799
2497.05,606.6202021,526.6787518,383.2074653,47.30579935
2498.05,606.8770302,526.8882309,383.3674127,47.32551515
2499.05,607.169369,527.1182572,383.5273885,47.34524042
2500.05,607.2803201,527.2698112,383.6873133,47.36497176
2501.05,607.5221399,527.4816693,383.8471446,47.38470793
2502.05,607.8107467,527.710006,384.0069514,47.40442613
2503.05,608.0700012,527.9260677,384.166751,47.42411334
2504.05,608.2626124,528.1170516,384.3266022,47.44379751
2505.05,608.5019364,528.3340018,384.4865845,47.46348966
2506.05,608.5953343,528.4942732,384.6466516,47.48319667
2507.05,608.8762659,528.7114039,384.806783,47.50291111
2508.05,609.0974112,528.9131011,384.9670643,47.52262955
2509.05,609.2721626,529.0866345,385.1275182,47.54233506
2510.05,609.5470583,529.301904,385.2880778,47.56204967
2511.05,609.8167432,529.5071062,385.4486348,47.58177277
2512.05,610.0432772,529.7086861,385.609215,47.60148393
2513.05,610.2942354,529.9238696,385.7698802,47.62119658
2514.05,610.514895,530.1323718,385.9304701,47.64089958
2515.05,610.7378684,530.3385265,386.0911058,47.66060321
2516.05,611.0342289,530.5611771,386.2518431,47.68029896
2517.05,611.2985263,530.7660152,386.4125777,47.69996868
2518.05,611.5725288,530.971694,386.5732847,47.71960469
2519.05,611.8720108,531.1939614,386.7340607,47.73926998
2520.05,612.0842774,531.3872654,386.8949203,47.75896903
2521.05,612.3625957,531.6026442,387.0558719,47.77865676
2522.05,612.6198604,531.8228209,387.2168832,47.79835477
2523.05,612.8566105,532.0315371,387.3779002,47.81808934
2524.05,613.0993888,532.2323443,387.538974,47.83782368
2525.05,613.3032699,532.4275252,387.7001787,47.85755272
2526.05,613.5166597,532.6282677,387.8614465,47.87729353
2527.05,613.8225183,532.8545767,388.0227614,47.89702188
2528.05,614.0771397,533.0619752,388.1841897,47.91671779
2529.05,614.3179215,533.2623746,388.3456761,47.9363812
2530.05,614.5282449,533.4463575,388.5071827,47.95601055
2531.05,614.7969323,533.6620754,388.6687305,47.97563799
2532.05,615.0560864,533.8676088,388.8302633,47.99524688
2533.05,615.2982192,534.0750016,388.9917985,48.01481358
2534.05,615.5352117,534.2675723,389.1533788,48.03436115
2535.05,615.7337446,534.4637414,389.3149374,48.05391299
2536.05,615.9638163,534.669435,389.4765238,48.07347204
2537.05,616.192913,534.8716043,389.6381964,48.09302969
2538.05,616.4303693,535.0701112,389.7998399,48.11259149
2539.05,616.631703,535.2632637,389.9614688,48.13217392
2540.05,616.9144499,535.4889998,390.1231119,48.15177781
2541.05,617.1320284,535.705019,390.2847569,48.17139851
2542.05,617.3750991,535.9160072,390.4463556,48.19100915
2543.05,617.5656775,536.0996587,390.6079105,48.21060435
2544.05,617.8818787,536.334978,390.7695567,48.23019445
2545.05,618.192643,536.5691984,390.9312642,48.24977244
2546.05,618.3372321,536.7450765,391.0929335,48.26935706
2547.05,618.5731438,536.9553569,391.2546523,48.28895367
2548.05,618.8482509,537.1773242,391.4163509,48.30855277
2549.05,619.1039979,537.3893991,391.577995,48.32813469
2550.05,619.2853823,537.591555,391.7395831,48.34768219
2551.05,619.5101272,537.7955062,391.9010208,48.36723238
2552.05,619.7714813,538.0053549,392.0625209,48.38676772
2553.05,619.9853494,538.1994488,392.2239894,48.40629242
2554.05,620.2976668,538.429124,392.3854736,48.425815
2555.05,620.543008,538.6358898,392.5469515,48.44530178
2556.05,620.8013036,538.858132,392.7084248,48.46478846
2557.05,621.0271529,539.0700921,392.8698331,48.48425932
2558.05,621.3099042,539.2841315,393.0312478,48.50373965
2559.05,621.4791123,539.4779663,393.1926501,48.52323779
2560.05,621.676155,539.6732566,393.3539752,48.54276009
2561.05,621.9647019,539.8997927,393.5151752,48.5623358
2562.05,622.2248014,540.1156888,393.6762976,48.58190141
2563.05,622.4106522,540.3058059,393.8374598,48.6014482
2564.05,622.6243857,540.5077344,393.9984787,48.62100541
2565.05,622.8195347,540.6971231,394.1593847,48.64055418
2566.05,623.1029195,540.9175322,394.320239,48.66011063
2567.05,623.3346274,541.1314513,394.4810587,48.67966681
2568.05,623.6033973,541.3400752,394.6419038,48.69920413
2569.05,623.8785831,541.5692948,394.8027561,48.7186973
2570.05,624.1654094,541.7980557,394.9635602,48.73818764
2571.05,624.4861441,542.0297591,395.1243481,48.75771268
2572.05,624.7568756,542.2525341,395.2850413,48.7772553
2573.05,625.0285043,542.4735814,395.4456649,48.79678074
2574.05,625.2479175,542.6718922,395.6061913,48.81632968
2575.05,625.4780086,542.8662219,395.76664,48.83586032
2576.05,625.6600343,543.0667835,395.9270891,48.85540963
2577.05,625.8488537,543.2633372,396.0874606,48.87496333
2578.05,626.1059497,543.4943375,396.247795,48.89452092
2579.05,626.3746541,543.7259218,396.4080108,48.91408935
2580.05,626.5653601,543.9280779,396.5682639,48.9336805
2581.05,626.7408141,544.1175729,396.7284711,48.95325929
2582.05,626.9522985,544.3232006,396.8885827,48.97282562
2583.05,627.1769383,544.5222254,397.0486088,48.99239018
2584.05,627.4005667,544.7287719,397.2086085,49.01199316
2585.05,627.7150815,544.9499518,397.3685959,49.03160375
2586.05,627.9543036,545.1513588,397.5286242,49.0512227
2587.05,628.2269565,545.3727843,397.6886379,49.07085012
2588.05,628.4818988,545.5819316,397.8485544,49.09046695
2589.05,628.7066159,545.7824868,398.008437,49.11009145
2590.05,628.9879638,546.0139431,398.1683389,49.12971172
2591.05,629.2108959,546.2234546,398.3282527,49.14935608
2592.05,629.4455304,546.4298427,398.4882366,49.16900718
2593.05,629.7349445,546.6600083,398.6482069,49.18865996
2594.05,629.9649056,546.8653934,398.8082221,49.20832067
2595.05,630.1773033,547.077728,398.9682946,49.22799691
2596.05,630.4132082,547.2784491,399.1284267,49.24768247
2597.05,630.5898028,547.4636443,399.288687,49.26738915
2598.05,630.8383246,547.680398,399.4489275,49.28710642
2599.05,631.0577305,547.882857,399.6091761,49.30682511
2600.05,631.3588687,548.1005626,399.7694158,49.32652526
2601.05,631.6207432,548.3113527,399.9297386,49.34621832
2602.05,631.8933431,548.5174404,400.0900872,49.36589798
2603.05,632.0914515,548.7016237,400.2505051,49.38558396
2604.05,632.425778,548.9496376,400.4108907,49.40529449
2605.05,632.6750103,549.1609675,400.5712431,49.42499211
2606.05,632.8928687,549.3628196,400.7315584,49.44470138
2607.05,633.1567032,549.5850335,400.8918866,49.46440647
2608.05,633.4549989,549.8114542,401.0522745,49.4841014
2609.05,633.699694,550.0217484,401.212682,49.50378839
2610.05,633.8632629,550.204278,401.3730885,49.52346456
2611.05,634.1422211,550.4329444,401.5335263,49.54313036
2612.05,634.4135042,550.6605703,401.6938663,49.5628297
2613.05,634.6892604,550.8895005,401.8542535,49.58254962
2614.05,634.9418337,551.0966287,402.0146667,49.60227258
2615.05,635.1336183,551.2775098,402.175211,49.62200976
2616.05,635.4240762,551.4960444,402.3357489,49.64171454
2617.05,635.6612077,551.6961839,402.4962799,49.66138154
2618.05,635.895191,551.8893014,402.6568361,49.68103229
2619.05,636.1009207,552.0822396,402.8174278,49.70066191
2620.05,636.3461233,552.2831334,402.9780681,49.72026629
2621.05,636.5431422,552.4844003,403.1386977,49.73984584
2622.05,636.7018965,552.6774859,403.2992951,49.75940677
2623.05,636.9029521,552.8778024,403.4599301,49.77895925
2624.05,637.1706155,553.0885099,403.6206516,49.79853257
2625.05,637.4214557,553.3023274,403.7814397,49.81812363
2626.05,637.6394415,553.5174114,403.942238,49.83775356
2627.05,637.9518448,553.7471449,404.1030466,49.85739727
2628.05,638.2257531,553.9645841,404.2639445,49.87703524
2629.05,638.5356884,554.2000631,404.4247621,49.89666247
2630.05,638.8145236,554.4332697,404.585572,49.91631029
2631.05,639.0428166,554.6436324,404.7462832,49.93595936
2632.05,639.2105215,554.8368563,404.9069869,49.95560611
2633.05,639.4104267,555.0377447,405.0677377,49.97526746
2634.05,639.7016525,555.2719998,405.2284311,49.99491238
2635.05,639.9527524,555.4876639,405.3891055,50.01454438
2636.05,640.2995162,555.7386632,405.549725,50.03417371
2637.05,640.5237124,555.9487476,405.7103418,50.05381379
2638.05,640.7726504,556.1541433,405.8709408,50.07347395
2639.05,641.0564786,556.3872875,406.0314513,50.09309924
2640.05,641.2492308,556.5862213,406.19192,50.11271044
2641.05,641.5203301,556.8027656,406.3524273,50.13233012
2642.05,641.7439329,557.0195858,406.5129244,50.15195097
2643.05,641.8738875,557.2004771,406.6733747,50.17157523
2644.05,642.0998942,557.3946267,406.833822,50.19120018
2645.05,642.3288428,557.6075023,406.9942188,50.21079603
2646.05,642.6111058,557.8314219,407.1547092,50.23039269
2647.05,642.9094165,558.0512684,407.3152229,50.25000293
2648.05,643.1128326,558.2472399,407.475842,50.26959748
2649.05,643.364285,558.4594875,407.6364956,50.28917957
2650.05,643.6129079,558.6678052,407.7972792,50.30878001
2651.05,643.8194282,558.8650293,407.9580801,50.32837029
2652.05,644.0134159,559.0625527,408.1188487,50.34795067
2653.05,644.1927859,559.2475007,408.2795807,50.36754795
2654.05,644.455035,559.461714,408.4402427,50.38713339
2655.05,644.6674838,559.6576034,408.6008764,50.40669101
2656.05,644.9170281,559.8695615,408.7615542,50.42623441
2657.05,645.1257612,560.0706033,408.9222115,50.44577691
2658.05,645.3947276,560.2846896,409.0829651,50.46533391
2659.05,645.6300488,560.4899183,409.2437802,50.48490829
2660.05,645.9096812,560.7076507,409.4047151,50.5044596
2661.05,646.1095711,560.908119,409.5655859,50.52401079
2662.05,646.3477678,561.117047,409.7264495,50.54357089
2663.05,646.620091,561.3505907,409.8873303,50.56315138
2664.05,646.9498033,561.5929637,410.0482247,50.58273045
2665.05,647.2044112,561.8154575,410.2091053,50.6023023
2666.05,647.4528571,562.0266341,410.3700158,50.62191609
2667.05,647.6574384,562.2311575,410.5309028,50.64150769
2668.05,647.9221901,562.4538083,410.6918072,50.66112189
2669.05,648.1249798,562.6498859,410.8527629,50.68074177
2670.05,648.4470337,562.8979553,411.0137938,50.70038309
2671.05,648.7011607,563.1158717,411.1747848,50.72005194
2672.05,648.9392352,563.3261276,411.3358153,50.73970361
2673.05,649.2452396,563.5498201,411.496928,50.7593593
2674.05,649.4721904,563.7655746,411.6581155,50.77901313
2675.05,649.6893849,563.9702854,411.8193098,50.79871039
2676.05,649.8473576,564.1648269,411.9805013,50.81843694
2677.05,650.0095877,564.3538727,412.1415926,50.83816219
2678.05,650.1883947,564.5392606,412.3026918,50.85788193
2679.05,650.4773372,564.7602172,412.4638058,50.87762232
2680.05,650.7146225,564.9693673,412.6250648,50.89737354
2681.05,650.9270022,565.172132,412.7863915,50.91714614
2682.05,651.1590634,565.3872878,412.9477487,50.9369096
2683.05,651.4533582,565.6138828,413.1091702,50.95668395
2684.05,651.6586654,565.8027039,413.2707034,50.97645001
2685.05,651.866848,566.006149,413.4324453,50.99622267
2686.05,652.1101111,566.2049613,413.5942052,51.01600364
2687.05,652.3628709,566.411403,413.7560287,51.03578178
2688.05,652.6659076,566.6310546,413.9179459,51.0555569
2689.05,652.8725911,566.8252193,414.0798413,51.07533111
2690.05,653.0912145,567.0220673,414.2417872,51.09507418
2691.05,653.3490223,567.2472937,414.4036907,51.11481273
2692.05,653.5692286,567.4431371,414.5655689,51.1345459
2693.05,653.7198834,567.6340716,414.7275039,51.15428195
2694.05,653.9349242,567.8337166,414.8894944,51.17402901
2695.05,654.1990518,568.0592261,415.0513483,51.19376328
2696.05,654.4197169,568.2626076,415.2130565,51.21349826
2697.05,654.6864001,568.481177,415.3747788,51.23326726
2698.05,654.924548,568.6962321,415.5364674,51.25307036
2699.05,655.0976217,568.8869951,415.6980222,51.27288314
2700.05,655.3031873,569.0763132,415.859427,51.29268888
2701.05,655.5697805,569.2916295,416.0208186,51.31249378
2702.05,655.7569848,569.4876877,416.1822075,51.33228284
2703.05,656.0432705,569.7115231,416.3436467,51.35204612
2704.05,656.2920711,569.9155296,416.5051022,51.37183834
2705.05,656.5461953,570.1288495,416.6666233,51.39165733
2706.05,656.7881945,570.3429572,416.8282089,51.41149669
2707.05,657.0006245,570.5444517,416.9898121,51.43133926
2708.05,657.2151468,570.7461357,417.1514982,51.45119609
2709.05,657.5191744,570.9816634,417.3132619,51.47105578
2710.05,657.6766847,571.1600103,417.4751606,51.49093458
2711.05,657.904191,571.3577366,417.6371345,51.51080982
2712.05,658.1840826,571.5699264,417.7991189,51.53069566
2713.05,658.4663769,571.7817131,417.9611445,51.55058113
2714.05,658.6988475,571.9897308,418.1230742,51.57046951
2715.05,658.9273124,572.2021568,418.2850317,51.59038203
2716.05,659.1407864,572.391099,418.4469668,51.61028904
2717.05,659.3441637,572.5976381,418.6089128,51.63018751
2718.05,659.6154833,572.8184304,418.7708396,51.65007114
2719.05,659.8385969,573.0258225,418.9327355,51.66990174
2720.05,660.1141055,573.2392199,419.0946565,51.6896962
2721.05,660.3064027,573.432286,419.2565193,51.70946855
2722.05,660.6046624,573.677289,419.4183159,51.7292067
2723.05,660.8552873,573.8684928,419.5799975,51.74894339
2724.05,661.0618797,574.071948,419.7416459,51.76868898
2725.05,661.297069,574.2871088,419.9032657,51.78842487
2726.05,661.5309347,574.499148,420.0648206,51.8081634
2727.05,661.7563157,574.6864405,420.2264481,51.82789428
2728.05,661.9659748,574.8844776,420.3880075,51.84758884
2729.05,662.2578662,575.1079655,420.549551,51.8672398
2730.05,662.5705429,575.3414485,420.7110812,51.88687725
2731.05,662.7944041,575.5404296,420.8724634,51.90647139
2732.05,663.0421403,575.7725159,421.0337949,51.92607264
2733.05,663.2571987,575.9779236,421.1949981,51.9456564
2734.05,663.44649,576.1775939,421.3561507,51.96521775
2735.05,663.6549277,576.3757489,421.5173437,51.98478556
2736.05,663.8826655,576.5939287,421.6785811,52.00434368
2737.05,664.075036,576.7829631,421.8398181,52.02391714
2738.05,664.3318979,576.9913363,422.0010043,52.04350288
2739.05,664.6235801,577.2181112,422.1622099,52.06307372
2740.05,664.872428,577.4413599,422.3233572,52.0826405
2741.05,665.0858805,577.6472556,422.4844256,52.10219388
2742.05,665.3771377,577.8825211,422.6454302,52.1217499
2743.05,665.5416641,578.0659732,422.8064592,52.14130916
2744.05,665.7303142,578.2673115,422.9676657,52.16088935
2745.05,665.9331437,578.4756802,423.1289496,52.18045973
2746.05,666.2588087,578.7146116,423.2902835,52.20004773
2747.05,666.4781902,578.9102687,423.4515737,52.21962936
2748.05,666.6810241,579.1027004,423.6128798,52.23921967
2749.05,666.9919615,579.3340329,423.7743456,52.25879914
2750.05,667.1892285,579.5249438,423.9358281,52.2783776
2751.05,667.3384559,579.7015982,424.097334,52.29795143
2752.05,667.5659256,579.8886957,424.2589021,52.31752808
2753.05,667.7878858,580.0953115,424.4204998,52.33709794
2754.05,668.1075091,580.3151538,424.582185,52.35669932
2755.05,668.3125751,580.507181,424.7439549,52.3762982
2756.05,668.587576,580.7334031,424.9057453,52.3958857
2757.05,668.8872069,580.9665838,425.0675375,52.41548776
2758.05,669.1222603,581.1753869,425.2293719,52.43512252
2759.05,669.3235536,581.3817114,425.3912708,52.4547966
2760.05,669.6078366,581.6131098,425.5531403,52.47450157
2761.05,669.7830177,581.7993011,425.7150315,52.49420678
2762.05,670.0612,582.0235339,425.8770025,52.51391175
2763.05,670.3006962,582.234294,426.0389311,52.53363352
2764.05,670.5972743,582.447548,426.2009522,52.55337536
2765.05,670.8320923,582.6450415,426.3630023,52.57313321
2766.05,671.0728368,582.8451155,426.5250236,52.59289913
2767.05,671.3587914,583.0677297,426.6870672,52.61266165
2768.05,671.5844868,583.2731958,426.8491773,52.63242219
2769.05,671.8511331,583.4947376,427.01134,52.65220063
2770.05,672.0512108,583.6919347,427.1735194,52.6720012
2771.05,672.2508188,583.8856535,427.3356969,52.69178056
2772.05,672.4877811,584.0837877,427.4979275,52.71154937
2773.05,672.7578688,584.3006376,427.6602233,52.73133215
2774.05,672.9976138,584.507843,427.8225629,52.7511516
2775.05,673.1246339,584.6666429,427.9849042,52.77098196
2776.05,673.3005831,584.8644392,428.1471841,52.79082394
2777.05,673.534403,585.0533544,428.3095545,52.81065564
2778.05,673.8351728,585.2879054,428.4719815,52.83049247
2779.05,674.0639081,585.5020858,428.6345227,52.8503063
2780.05,674.3324023,585.7092209,428.7969385,52.8700811
2781.05,674.5237487,585.9034206,428.9592581,52.88982601
2782.05,674.7524379,586.1068021,429.121539,52.90954534
2783.05,674.9675176,586.3111805,429.2837925,52.9292501
2784.05,675.2103689,586.5229825,429.4460367,52.94896663
2785.05,675.4418982,586.7242546,429.6082785,52.96871814
2786.05,675.6744251,586.9185101,429.770478,52.98848356
2787.05,675.9054279,587.1256856,429.9326475,53.00823484
2788.05,676.230216,587.3709219,430.0947974,53.02798437
2789.05,676.5240751,587.5975521,430.2568381,53.04771223
2790.05,676.8129932,587.8299187,430.4187524,53.06743634
2791.05,677.0043231,588.0262485,430.5806918,53.08717059
2792.05,677.3026285,588.2467165,430.7426263,53.10694578
2793.05,677.5335214,588.4551439,430.9045935,53.12673646
2794.05,677.8520308,588.6789885,431.0665941,53.14655753
2795.05,678.1028032,588.8903944,431.2285208,53.16635457
2796.05,678.3386716,589.0939074,431.3904423,53.18613121
2797.05,678.5878521,589.3145979,431.5523064,53.20589857
2798.05,678.8018858,589.515548,431.7140807,53.22565468
2799.05,679.0172763,589.7219056,431.8757019,53.24538058
2800.05,679.2577094,589.9269842,432.0371859,53.26509839
2801.05,679.4806877,590.1282685,432.1985174,53.28483492
2802.05,679.7253546,590.3378175,432.3597293,53.304526
2803.05,679.996414,590.5484826,432.5209065,53.32421546
2804.05,680.2311119,590.7434757,432.6819284,53.34391291
2805.05,680.5107545,590.9533689,432.8428782,53.3635639
2806.05,680.6987172,591.1504847,433.0038097,53.38317495
2807.05,680.8551047,591.3293077,433.1646016,53.40277848
2808.05,681.0727865,591.5372036,433.3252377,53.42236876
2809.05,681.3210861,591.7461862,433.4858904,53.44195586
2810.05,681.5971904,591.9727823,433.6465371,53.46153883
2811.05,681.8736066,592.1945251,433.8072115,53.48109153
2812.05,682.1377657,592.4191937,433.9679052,53.50064539
2813.05,682.3724408,592.6188441,434.1284996,53.52021851
2814.05,682.6196342,592.8205322,434.2890924,53.53978924
2815.05,682.821056,593.0194928,434.449708,53.55933865
2816.05,683.0686455,593.2263558,434.6103439,53.57888162
2817.05,683.3007328,593.4283762,434.7709712,53.59841468
2818.05,683.5122324,593.6330355,434.9315706,53.61793012
2819.05,683.7861228,593.8505266,435.0921537,53.63745562
2820.05,684.0158773,594.0732812,435.2527312,53.65699063
2821.05,684.2693585,594.2731927,435.413297,53.67652024
2822.05,684.5431406,594.4968351,435.5738968,53.69607079
2823.05,684.7502643,594.6918383,435.7345044,53.71561443
2824.05,684.9787938,594.9010239,435.8951852,53.73514584
2825.05,685.2050419,595.0973847,436.0559499,53.75468778
2826.05,685.4418884,595.3166464,436.2167888,53.77426609
2827.05,685.7026234,595.5371759,436.377655,53.79383352
2828.05,685.9511176,595.7399062,436.5385355,53.81336974
2829.05,686.2536436,595.9748424,436.6993952,53.83287619
2830.05,686.4102513,596.1585884,436.8601419,53.85238555
2831.05,686.6267679,596.3484004,437.0209045,53.87190983
2832.05,686.8659504,596.555139,437.1816626,53.89143403
2833.05,687.0595165,596.7464996,437.342495,53.91097385
2834.05,687.3117834,596.9692051,437.5033693,53.93052957
2835.05,687.5172769,597.1800068,437.6643181,53.95011244
2836.05,687.7144572,597.3766541,437.8253654,53.96969367
2837.05,687.9161008,597.5626816,437.9864537,53.98925961
2838.05,688.1647326,597.775056,438.1475839,54.00881312
2839.05,688.388275,597.9810756,438.3086837,54.02837987
2840.05,688.628609,598.1869439,438.4697639,54.04795747
2841.05,688.8572953,598.3845123,438.6309005,54.06754323
2842.05,689.0742068,598.5737067,438.7920986,54.08711823
2843.05,689.2632807,598.7652294,438.953338,54.10669653
2844.05,689.523312,598.9860267,439.1145754,54.12630613
2845.05,689.7525944,599.1899907,439.2758202,54.14590946
2846.05,689.9594339,599.396458,439.4371067,54.16550179
2847.05,690.2067034,599.6066703,439.5983018,54.18513298
2848.05,690.4298326,599.8092862,439.7595317,54.20479373
2849.05,690.6792266,600.0069868,439.9208462,54.22449644
2850.05,690.9596593,600.2164059,440.0821136,54.244198
2851.05,691.2827311,600.4480158,440.2433003,54.2638886
2852.05,691.5182677,600.6571612,440.4045071,54.28357831
2853.05,691.7752248,600.8720219,440.5656518,54.30327644
2854.05,691.9495657,601.0640817,440.7267749,54.3229814
2855.05,692.1151907,601.2387834,440.8878702,54.34266128
2856.05,692.3526232,601.4413263,441.0489501,54.36233174
2857.05,692.6007713,601.654526,441.2100945,54.38199103
2858.05,692.7808969,601.8463064,441.3712131,54.40164815
2859.05,692.9718779,602.0367213,441.5323138,54.42129401
2860.05,693.1992102,602.2377666,441.6933347,54.44093324
2861.05,693.4856386,602.4544746,441.8543108,54.46056827
2862.05,693.7824785,602.6898954,442.015263,54.48018909
2863.05,693.9479353,602.8729058,442.1761947,54.49983285
2864.05,694.1736719,603.0674111,442.3370904,54.51945413
2865.05,694.4153751,603.2710165,442.4980003,54.53905582
2866.05,694.5877507,603.460003,442.6589117,54.55865187
2867.05,694.7994234,603.6681899,442.8199497,54.57827446
2868.05,694.9999842,603.8707379,442.9810861,54.59792319
2869.05,695.230641,604.0739359,443.1421322,54.61758702
2870.05,695.4296424,604.2729202,443.3031183,54.63724396
2871.05,695.6880378,604.487308,443.4640455,54.65688634
2872.05,695.893913,604.6783951,443.6248939,54.67652336
2873.05,696.1490989,604.8992442,443.7857927,54.69612051
2874.05,696.4133796,605.1197573,443.9465903,54.71571556
