tau,q,spread
0.000000000000000000e+00,1.300000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,1.400000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,1.500000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,1.600000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,1.700000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,1.800000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,1.900000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.000000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.100000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.200000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.300000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.400000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.500000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.600000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.700000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.800000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,2.900000000000000000e+01,9.975083022078147232e-01
0.000000000000000000e+00,3.000000000000000000e+01,9.975083022078147232e-01
1.667500000000000000e+02,-3.000000000000000000e+01,1.019626579963684776e+00
1.667500000000000000e+02,-2.900000000000000000e+01,1.019988941919669045e+00
1.667500000000000000e+02,-2.800000000000000000e+01,1.020355353554124989e+00
1.667500000000000000e+02,-2.700000000000000000e+01,1.020725207665993395e+00
1.667500000000000000e+02,-2.600000000000000000e+01,1.021097811050408311e+00
1.667500000000000000e+02,-2.500000000000000000e+01,1.021472380564686588e+00
1.667500000000000000e+02,-2.400000000000000000e+01,1.021848040207258279e+00
1.667500000000000000e+02,-2.300000000000000000e+01,1.022223819479536999e+00
1.667500000000000000e+02,-2.200000000000000000e+01,1.022598653303910865e+00
1.667500000000000000e+02,-2.100000000000000000e+01,1.022971383760272523e+00
1.667500000000000000e+02,-2.000000000000000000e+01,1.023340763872687909e+00
1.667500000000000000e+02,-1.900000000000000000e+01,1.023705463627279322e+00
1.667500000000000000e+02,-1.800000000000000000e+01,1.024064078329816496e+00
1.667500000000000000e+02,-1.700000000000000000e+01,1.024415139317824242e+00
1.667500000000000000e+02,-1.600000000000000000e+01,1.024757126933834250e+00
1.667500000000000000e+02,-1.500000000000000000e+01,1.025088485547040129e+00
1.667500000000000000e+02,-1.400000000000000000e+01,1.025407640293482192e+00
1.667500000000000000e+02,-1.300000000000000000e+01,1.025713015098073555e+00
1.667500000000000000e+02,-1.200000000000000000e+01,1.026003051459293491e+00
1.667500000000000000e+02,-1.100000000000000000e+01,1.026276227428249754e+00
1.667500000000000000e+02,-1.000000000000000000e+01,1.026531076205943638e+00
1.667500000000000000e+02,-9.000000000000000000e+00,1.026766203818319179e+00
1.667500000000000000e+02,-8.000000000000000000e+00,1.026980305405297278e+00
1.667500000000000000e+02,-7.000000000000000000e+00,1.027172179769145322e+00
1.667500000000000000e+02,-6.000000000000000000e+00,1.027340741957168957e+00
1.667500000000000000e+02,-5.000000000000000000e+00,1.027485033788408941e+00
1.667500000000000000e+02,-4.000000000000000000e+00,1.027604232359360825e+00
1.667500000000000000e+02,-3.000000000000000000e+00,1.027697656665990555e+00
1.667500000000000000e+02,-2.000000000000000000e+00,1.027764772549295769e+00
1.667500000000000000e+02,-1.000000000000000000e+00,1.027805196204055083e+00
1.667500000000000000e+02,0.000000000000000000e+00,1.027818696484877892e+00
1.667500000000000000e+02,1.000000000000000000e+00,1.027805196204055083e+00
1.667500000000000000e+02,2.000000000000000000e+00,1.027764772549295769e+00
1.667500000000000000e+02,3.000000000000000000e+00,1.027697656665990777e+00
1.667500000000000000e+02,4.000000000000000000e+00,1.027604232359360381e+00
1.667500000000000000e+02,5.000000000000000000e+00,1.027485033788409385e+00
1.667500000000000000e+02,6.000000000000000000e+00,1.027340741957169179e+00
1.667500000000000000e+02,7.000000000000000000e+00,1.027172179769145322e+00
1.667500000000000000e+02,8.000000000000000000e+00,1.026980305405295724e+00
1.667500000000000000e+02,9.000000000000000000e+00,1.026766203818319179e+00
1.667500000000000000e+02,1.000000000000000000e+01,1.026531076205941417e+00
1.667500000000000000e+02,1.100000000000000000e+01,1.026276227428252419e+00
1.667500000000000000e+02,1.200000000000000000e+01,1.026003051459291271e+00
1.667500000000000000e+02,1.300000000000000000e+01,1.025713015098075775e+00
1.667500000000000000e+02,1.400000000000000000e+01,1.025407640293480860e+00
1.667500000000000000e+02,1.500000000000000000e+01,1.025088485547041461e+00
1.667500000000000000e+02,1.600000000000000000e+01,1.024757126933837803e+00
1.667500000000000000e+02,1.700000000000000000e+01,1.024415139317824242e+00
1.667500000000000000e+02,1.800000000000000000e+01,1.024064078329809391e+00
1.667500000000000000e+02,1.900000000000000000e+01,1.023705463627283763e+00
1.667500000000000000e+02,2.000000000000000000e+01,1.023340763872679915e+00
1.667500000000000000e+02,2.100000000000000000e+01,1.022971383760281405e+00
1.667500000000000000e+02,2.200000000000000000e+01,1.022598653303909089e+00
1.667500000000000000e+02,2.300000000000000000e+01,1.022223819479531670e+00
1.667500000000000000e+02,2.400000000000000000e+01,1.021848040207265385e+00
1.667500000000000000e+02,2.500000000000000000e+01,1.021472380564684812e+00
1.667500000000000000e+02,2.600000000000000000e+01,1.021097811050404758e+00
1.667500000000000000e+02,2.700000000000000000e+01,1.020725207665995171e+00
1.667500000000000000e+02,2.800000000000000000e+01,1.020355353554130318e+00
1.667500000000000000e+02,2.900000000000000000e+01,1.019988941919654835e+00
1.667500000000000000e+02,3.000000000000000000e+01,1.019626579963686552e+00
3.332500000000000000e+02,-3.000000000000000000e+01,1.019672654952385571e+00
3.332500000000000000e+02,-2.900000000000000000e+01,1.020033698987418802e+00
3.332500000000000000e+02,-2.800000000000000000e+01,1.020398304651109811e+00
3.332500000000000000e+02,-2.700000000000000000e+01,1.020765805254047365e+00
3.332500000000000000e+02,-2.600000000000000000e+01,1.021135447006667363e+00
3.332500000000000000e+02,-2.500000000000000000e+01,1.021506386628225016e+00
3.332500000000000000e+02,-2.400000000000000000e+01,1.021877690361566948e+00
3.332500000000000000e+02,-2.300000000000000000e+01,1.022248334669676240e+00
3.332500000000000000e+02,-2.200000000000000000e+01,1.022617208864235572e+00
3.332500000000000000e+02,-2.100000000000000000e+01,1.022983119868468904e+00
3.332500000000000000e+02,-2.000000000000000000e+01,1.023344799244148007e+00
3.332500000000000000e+02,-1.900000000000000000e+01,1.023700912515207229e+00
3.332500000000000000e+02,-1.800000000000000000e+01,1.024050070704638493e+00
3.332500000000000000e+02,-1.700000000000000000e+01,1.024390843872895474e+00
3.332500000000000000e+02,-1.600000000000000000e+01,1.024721776318087585e+00
3.332500000000000000e+02,-1.500000000000000000e+01,1.025041402982922012e+00
3.332500000000000000e+02,-1.400000000000000000e+01,1.025348266526185714e+00
3.332500000000000000e+02,-1.300000000000000000e+01,1.025640934468274423e+00
3.332500000000000000e+02,-1.200000000000000000e+01,1.025918015819460738e+00
3.332500000000000000e+02,-1.100000000000000000e+01,1.026178176648181894e+00
3.332500000000000000e+02,-1.000000000000000000e+01,1.026420154138475649e+00
3.332500000000000000e+02,-9.000000000000000000e+00,1.026642768811258932e+00
3.332500000000000000e+02,-8.000000000000000000e+00,1.026844934727129122e+00
3.332500000000000000e+02,-7.000000000000000000e+00,1.027025667633331585e+00
3.332500000000000000e+02,-6.000000000000000000e+00,1.027184091148619860e+00
3.332500000000000000e+02,-5.000000000000000000e+00,1.027319441186171245e+00
3.332500000000000000e+02,-4.000000000000000000e+00,1.027431068888766008e+00
3.332500000000000000e+02,-3.000000000000000000e+00,1.027518442390453757e+00
3.332500000000000000e+02,-2.000000000000000000e+00,1.027581147725833866e+00
3.332500000000000000e+02,-1.000000000000000000e+00,1.027618889186618478e+00
3.332500000000000000e+02,0.000000000000000000e+00,1.027631489380608443e+00
3.332500000000000000e+02,1.000000000000000000e+00,1.027618889186618922e+00
3.332500000000000000e+02,2.000000000000000000e+00,1.027581147725834310e+00
3.332500000000000000e+02,3.000000000000000000e+00,1.027518442390455089e+00
3.332500000000000000e+02,4.000000000000000000e+00,1.027431068888765564e+00
3.332500000000000000e+02,5.000000000000000000e+00,1.027319441186170801e+00
3.332500000000000000e+02,6.000000000000000000e+00,1.027184091148620304e+00
3.332500000000000000e+02,7.000000000000000000e+00,1.027025667633332029e+00
3.332500000000000000e+02,8.000000000000000000e+00,1.026844934727127345e+00
3.332500000000000000e+02,9.000000000000000000e+00,1.026642768811257822e+00
3.332500000000000000e+02,1.000000000000000000e+01,1.026420154138478091e+00
3.332500000000000000e+02,1.100000000000000000e+01,1.026178176648180784e+00
3.332500000000000000e+02,1.200000000000000000e+01,1.025918015819459850e+00
3.332500000000000000e+02,1.300000000000000000e+01,1.025640934468275312e+00
3.332500000000000000e+02,1.400000000000000000e+01,1.025348266526190155e+00
3.332500000000000000e+02,1.500000000000000000e+01,1.025041402982918015e+00
3.332500000000000000e+02,1.600000000000000000e+01,1.024721776318087585e+00
3.332500000000000000e+02,1.700000000000000000e+01,1.024390843872895474e+00
3.332500000000000000e+02,1.800000000000000000e+01,1.024050070704633164e+00
3.332500000000000000e+02,1.900000000000000000e+01,1.023700912515211670e+00
3.332500000000000000e+02,2.000000000000000000e+01,1.023344799244145342e+00
3.332500000000000000e+02,2.100000000000000000e+01,1.022983119868474233e+00
3.332500000000000000e+02,2.200000000000000000e+01,1.022617208864228466e+00
3.332500000000000000e+02,2.300000000000000000e+01,1.022248334669685121e+00
3.332500000000000000e+02,2.400000000000000000e+01,1.021877690361561619e+00
3.332500000000000000e+02,2.500000000000000000e+01,1.021506386628221463e+00
3.332500000000000000e+02,2.600000000000000000e+01,1.021135447006669139e+00
3.332500000000000000e+02,2.700000000000000000e+01,1.020765805254036707e+00
3.332500000000000000e+02,2.800000000000000000e+01,1.020398304651116916e+00
3.332500000000000000e+02,2.900000000000000000e+01,1.020033698987420578e+00
3.332500000000000000e+02,3.000000000000000000e+01,1.019672654952390900e+00
5.000000000000000000e+02,-3.000000000000000000e+01,1.019674331489840213e+00
5.000000000000000000e+02,-2.900000000000000000e+01,1.020035268384424043e+00
5.000000000000000000e+02,-2.800000000000000000e+01,1.020399743417442551e+00
5.000000000000000000e+02,-2.700000000000000000e+01,1.020767087680161112e+00
5.000000000000000000e+02,-2.600000000000000000e+01,1.021136545243114924e+00
5.000000000000000000e+02,-2.500000000000000000e+01,1.021507270848143634e+00
5.000000000000000000e+02,-2.400000000000000000e+01,1.021878329020820431e+00
5.000000000000000000e+02,-2.300000000000000000e+01,1.022248694876819464e+00
5.000000000000000000e+02,-2.200000000000000000e+01,1.022617256868477043e+00
5.000000000000000000e+02,-2.100000000000000000e+01,1.022982821668915854e+00
5.000000000000000000e+02,-2.000000000000000000e+01,1.023344121315017397e+00
5.000000000000000000e+02,-1.900000000000000000e+01,1.023699822633470369e+00
5.000000000000000000e+02,-1.800000000000000000e+01,1.024048538855799606e+00
5.000000000000000000e+02,-1.700000000000000000e+01,1.024388843201298194e+00
5.000000000000000000e+02,-1.600000000000000000e+01,1.024719284079190107e+00
5.000000000000000000e+02,-1.500000000000000000e+01,1.025038401450072190e+00
5.000000000000000000e+02,-1.400000000000000000e+01,1.025344743802490743e+00
5.000000000000000000e+02,-1.300000000000000000e+01,1.025636885157943379e+00
5.000000000000000000e+02,-1.200000000000000000e+01,1.025913441521252523e+00
5.000000000000000000e+02,-1.100000000000000000e+01,1.026173086245661503e+00
5.000000000000000000e+02,-1.000000000000000000e+01,1.026414563876819619e+00
5.000000000000000000e+02,-9.000000000000000000e+00,1.026636702165182102e+00
5.000000000000000000e+02,-8.000000000000000000e+00,1.026838422078319546e+00
5.000000000000000000e+02,-7.000000000000000000e+00,1.027018745785889253e+00
5.000000000000000000e+02,-6.000000000000000000e+00,1.027176802717109316e+00
5.000000000000000000e+02,-5.000000000000000000e+00,1.027311833892363691e+00
5.000000000000000000e+02,-4.000000000000000000e+00,1.027423194800645811e+00
5.000000000000000000e+02,-3.000000000000000000e+00,1.027510357131405261e+00
5.000000000000000000e+02,-2.000000000000000000e+00,1.027572909674545620e+00
5.000000000000000000e+02,-1.000000000000000000e+00,1.027610558680221997e+00
5.000000000000000000e+02,0.000000000000000000e+00,1.027623127926176938e+00
5.000000000000000000e+02,1.000000000000000000e+00,1.027610558680221997e+00
5.000000000000000000e+02,2.000000000000000000e+00,1.027572909674545842e+00
5.000000000000000000e+02,3.000000000000000000e+00,1.027510357131406149e+00
5.000000000000000000e+02,4.000000000000000000e+00,1.027423194800646034e+00
5.000000000000000000e+02,5.000000000000000000e+00,1.027311833892364579e+00
5.000000000000000000e+02,6.000000000000000000e+00,1.027176802717109982e+00
5.000000000000000000e+02,7.000000000000000000e+00,1.027018745785889031e+00
5.000000000000000000e+02,8.000000000000000000e+00,1.026838422078319768e+00
5.000000000000000000e+02,9.000000000000000000e+00,1.026636702165178994e+00
5.000000000000000000e+02,1.000000000000000000e+01,1.026414563876820063e+00
5.000000000000000000e+02,1.100000000000000000e+01,1.026173086245661059e+00
5.000000000000000000e+02,1.200000000000000000e+01,1.025913441521249858e+00
5.000000000000000000e+02,1.300000000000000000e+01,1.025636885157949596e+00
5.000000000000000000e+02,1.400000000000000000e+01,1.025344743802492076e+00
5.000000000000000000e+02,1.500000000000000000e+01,1.025038401450071301e+00
5.000000000000000000e+02,1.600000000000000000e+01,1.024719284079186998e+00
5.000000000000000000e+02,1.700000000000000000e+01,1.024388843201293753e+00
5.000000000000000000e+02,1.800000000000000000e+01,1.024048538855802271e+00
5.000000000000000000e+02,1.900000000000000000e+01,1.023699822633473033e+00
5.000000000000000000e+02,2.000000000000000000e+01,1.023344121315021837e+00
5.000000000000000000e+02,2.100000000000000000e+01,1.022982821668905196e+00
5.000000000000000000e+02,2.200000000000000000e+01,1.022617256868484148e+00
5.000000000000000000e+02,2.300000000000000000e+01,1.022248694876810582e+00
5.000000000000000000e+02,2.400000000000000000e+01,1.021878329020825760e+00
5.000000000000000000e+02,2.500000000000000000e+01,1.021507270848138305e+00
5.000000000000000000e+02,2.600000000000000000e+01,1.021136545243116700e+00
5.000000000000000000e+02,2.700000000000000000e+01,1.020767087680152230e+00
5.000000000000000000e+02,2.800000000000000000e+01,1.020399743417444327e+00
5.000000000000000000e+02,2.900000000000000000e+01,1.020035268384431149e+00
5.000000000000000000e+02,3.000000000000000000e+01,1.019674331489834884e+00
6.667500000000000000e+02,-3.000000000000000000e+01,1.019674384571823467e+00
6.667500000000000000e+02,-2.900000000000000000e+01,1.020035317323753077e+00
6.667500000000000000e+02,-2.800000000000000000e+01,1.020399787401672143e+00
6.667500000000000000e+02,-2.700000000000000000e+01,1.020767125827964250e+00
6.667500000000000000e+02,-2.600000000000000000e+01,1.021136576608679292e+00
6.667500000000000000e+02,-2.500000000000000000e+01,1.021507294428433354e+00
6.667500000000000000e+02,-2.400000000000000000e+01,1.021878343766310593e+00
6.667500000000000000e+02,-2.300000000000000000e+01,1.022248699705802011e+00
6.667500000000000000e+02,-2.200000000000000000e+01,1.022617250685325274e+00
6.667500000000000000e+02,-2.100000000000000000e+01,1.022982803385878547e+00
6.667500000000000000e+02,-2.000000000000000000e+01,1.023344089877650909e+00
6.667500000000000000e+02,-1.900000000000000000e+01,1.023699777048564741e+00
6.667500000000000000e+02,-1.800000000000000000e+01,1.024048478221247116e+00
6.667500000000000000e+02,-1.700000000000000000e+01,1.024388766736134215e+00
6.667500000000000000e+02,-1.600000000000000000e+01,1.024719191152729802e+00
6.667500000000000000e+02,-1.500000000000000000e+01,1.025038291608234786e+00
6.667500000000000000e+02,-1.400000000000000000e+01,1.025344616789879204e+00
6.667500000000000000e+02,-1.300000000000000000e+01,1.025636740934426250e+00
6.667500000000000000e+02,-1.200000000000000000e+01,1.025913280272040762e+00
6.667500000000000000e+02,-1.100000000000000000e+01,1.026172908384572313e+00
6.667500000000000000e+02,-1.000000000000000000e+01,1.026414370042723956e+00
6.667500000000000000e+02,-9.000000000000000000e+00,1.026636493212361279e+00
6.667500000000000000e+02,-8.000000000000000000e+00,1.026838199061618218e+00
6.667500000000000000e+02,-7.000000000000000000e+00,1.027018509941934443e+00
6.667500000000000000e+02,-6.000000000000000000e+00,1.027176555442912420e+00
6.667500000000000000e+02,-5.000000000000000000e+00,1.027311576722506281e+00
6.667500000000000000e+02,-4.000000000000000000e+00,1.027422929384104844e+00
6.667500000000000000e+02,-3.000000000000000000e+00,1.027510085208772406e+00
6.667500000000000000e+02,-2.000000000000000000e+00,1.027572633056111240e+00
6.667500000000000000e+02,-1.000000000000000000e+00,1.027610279225086076e+00
6.667500000000000000e+02,0.000000000000000000e+00,1.027622847522293714e+00
6.667500000000000000e+02,1.000000000000000000e+00,1.027610279225086742e+00
6.667500000000000000e+02,2.000000000000000000e+00,1.027572633056111240e+00
6.667500000000000000e+02,3.000000000000000000e+00,1.027510085208773072e+00
6.667500000000000000e+02,4.000000000000000000e+00,1.027422929384103956e+00
6.667500000000000000e+02,5.000000000000000000e+00,1.027311576722506947e+00
6.667500000000000000e+02,6.000000000000000000e+00,1.027176555442913086e+00
6.667500000000000000e+02,7.000000000000000000e+00,1.027018509941933555e+00
6.667500000000000000e+02,8.000000000000000000e+00,1.026838199061618218e+00
6.667500000000000000e+02,9.000000000000000000e+00,1.026636493212360168e+00
6.667500000000000000e+02,1.000000000000000000e+01,1.026414370042723734e+00
6.667500000000000000e+02,1.100000000000000000e+01,1.026172908384571647e+00
6.667500000000000000e+02,1.200000000000000000e+01,1.025913280272040762e+00
6.667500000000000000e+02,1.300000000000000000e+01,1.025636740934426694e+00
6.667500000000000000e+02,1.400000000000000000e+01,1.025344616789883201e+00
6.667500000000000000e+02,1.500000000000000000e+01,1.025038291608230789e+00
6.667500000000000000e+02,1.600000000000000000e+01,1.024719191152732911e+00
6.667500000000000000e+02,1.700000000000000000e+01,1.024388766736136880e+00
6.667500000000000000e+02,1.800000000000000000e+01,1.024048478221235570e+00
6.667500000000000000e+02,1.900000000000000000e+01,1.023699777048580728e+00
6.667500000000000000e+02,2.000000000000000000e+01,1.023344089877642027e+00
6.667500000000000000e+02,2.100000000000000000e+01,1.022982803385878547e+00
6.667500000000000000e+02,2.200000000000000000e+01,1.022617250685324386e+00
6.667500000000000000e+02,2.300000000000000000e+01,1.022248699705805564e+00
6.667500000000000000e+02,2.400000000000000000e+01,1.021878343766310593e+00
6.667500000000000000e+02,2.500000000000000000e+01,1.021507294428420920e+00
6.667500000000000000e+02,2.600000000000000000e+01,1.021136576608679292e+00
6.667500000000000000e+02,2.700000000000000000e+01,1.020767125827966026e+00
6.667500000000000000e+02,2.800000000000000000e+01,1.020399787401673919e+00
6.667500000000000000e+02,2.900000000000000000e+01,1.020035317323754853e+00
6.667500000000000000e+02,3.000000000000000000e+01,1.019674384571816361e+00
8.332500000000000000e+02,-3.000000000000000000e+01,1.019674386258731857e+00
8.332500000000000000e+02,-2.900000000000000000e+01,1.020035318869496166e+00
8.332500000000000000e+02,-2.800000000000000000e+01,1.020399788779606354e+00
8.332500000000000000e+02,-2.700000000000000000e+01,1.020767127009278852e+00
8.332500000000000000e+02,-2.600000000000000000e+01,1.021136577562511860e+00
8.332500000000000000e+02,-2.500000000000000000e+01,1.021507295122241032e+00
8.332500000000000000e+02,-2.400000000000000000e+01,1.021878344166150754e+00
8.332500000000000000e+02,-2.300000000000000000e+01,1.022248699776854508e+00
8.332500000000000000e+02,-2.200000000000000000e+01,1.022617250392471533e+00
8.332500000000000000e+02,-2.100000000000000000e+01,1.022982802694477833e+00
8.332500000000000000e+02,-2.000000000000000000e+01,1.023344088754312153e+00
8.332500000000000000e+02,-1.900000000000000000e+01,1.023699775462120876e+00
8.332500000000000000e+02,-1.800000000000000000e+01,1.024048476143621933e+00
8.332500000000000000e+02,-1.700000000000000000e+01,1.024388764143383312e+00
8.332500000000000000e+02,-1.600000000000000000e+01,1.024719188025893235e+00
8.332500000000000000e+02,-1.500000000000000000e+01,1.025038287934137760e+00
8.332500000000000000e+02,-1.400000000000000000e+01,1.025344612561834623e+00
8.332500000000000000e+02,-1.300000000000000000e+01,1.025636736152655271e+00
8.332500000000000000e+02,-1.200000000000000000e+01,1.025913274943962783e+00
8.332500000000000000e+02,-1.100000000000000000e+01,1.026172902524824737e+00
8.332500000000000000e+02,-1.000000000000000000e+01,1.026414363673004315e+00
8.332500000000000000e+02,-9.000000000000000000e+00,1.026636486361051093e+00
8.332500000000000000e+02,-8.000000000000000000e+00,1.026838191763268293e+00
8.332500000000000000e+02,-7.000000000000000000e+00,1.027018502236650477e+00
8.332500000000000000e+02,-6.000000000000000000e+00,1.027176547375648452e+00
8.332500000000000000e+02,-5.000000000000000000e+00,1.027311568342340609e+00
8.332500000000000000e+02,-4.000000000000000000e+00,1.027422920743515933e+00
8.332500000000000000e+02,-3.000000000000000000e+00,1.027510076362943670e+00
8.332500000000000000e+02,-2.000000000000000000e+00,1.027572624062268014e+00
8.332500000000000000e+02,-1.000000000000000000e+00,1.027610270141876780e+00
8.332500000000000000e+02,0.000000000000000000e+00,1.027622838409202988e+00
8.332500000000000000e+02,1.000000000000000000e+00,1.027610270141877002e+00
8.332500000000000000e+02,2.000000000000000000e+00,1.027572624062268236e+00
8.332500000000000000e+02,3.000000000000000000e+00,1.027510076362944336e+00
8.332500000000000000e+02,4.000000000000000000e+00,1.027422920743515267e+00
8.332500000000000000e+02,5.000000000000000000e+00,1.027311568342341719e+00
8.332500000000000000e+02,6.000000000000000000e+00,1.027176547375648674e+00
8.332500000000000000e+02,7.000000000000000000e+00,1.027018502236650033e+00
8.332500000000000000e+02,8.000000000000000000e+00,1.026838191763268515e+00
8.332500000000000000e+02,9.000000000000000000e+00,1.026636486361048428e+00
8.332500000000000000e+02,1.000000000000000000e+01,1.026414363673003871e+00
8.332500000000000000e+02,1.100000000000000000e+01,1.026172902524826513e+00
8.332500000000000000e+02,1.200000000000000000e+01,1.025913274943961895e+00
8.332500000000000000e+02,1.300000000000000000e+01,1.025636736152657935e+00
8.332500000000000000e+02,1.400000000000000000e+01,1.025344612561836399e+00
8.332500000000000000e+02,1.500000000000000000e+01,1.025038287934137315e+00
8.332500000000000000e+02,1.600000000000000000e+01,1.024719188025889682e+00
8.332500000000000000e+02,1.700000000000000000e+01,1.024388764143380648e+00
8.332500000000000000e+02,1.800000000000000000e+01,1.024048476143624598e+00
8.332500000000000000e+02,1.900000000000000000e+01,1.023699775462124428e+00
8.332500000000000000e+02,2.000000000000000000e+01,1.023344088754314818e+00
8.332500000000000000e+02,2.100000000000000000e+01,1.022982802694473392e+00
8.332500000000000000e+02,2.200000000000000000e+01,1.022617250392473309e+00
8.332500000000000000e+02,2.300000000000000000e+01,1.022248699776852732e+00
8.332500000000000000e+02,2.400000000000000000e+01,1.021878344166150754e+00
8.332500000000000000e+02,2.500000000000000000e+01,1.021507295122241032e+00
8.332500000000000000e+02,2.600000000000000000e+01,1.021136577562510084e+00
8.332500000000000000e+02,2.700000000000000000e+01,1.020767127009268194e+00
8.332500000000000000e+02,2.800000000000000000e+01,1.020399788779609906e+00
8.332500000000000000e+02,2.900000000000000000e+01,1.020035318869497942e+00
8.332500000000000000e+02,3.000000000000000000e+01,1.019674386258733634e+00
1.000000000000000000e+03,-3.000000000000000000e+01,1.019674386313088377e+00
1.000000000000000000e+03,-2.900000000000000000e+01,1.020035318919182643e+00
1.000000000000000000e+03,-2.800000000000000000e+01,1.020399788823766585e+00
1.000000000000000000e+03,-2.700000000000000000e+01,1.020767127046976697e+00
1.000000000000000000e+03,-2.600000000000000000e+01,1.021136577592738348e+00
1.000000000000000000e+03,-2.500000000000000000e+01,1.021507295143951666e+00
1.000000000000000000e+03,-2.400000000000000000e+01,1.021878344178224651e+00
1.000000000000000000e+03,-2.300000000000000000e+01,1.022248699778181447e+00
1.000000000000000000e+03,-2.200000000000000000e+01,1.022617250381913756e+00
1.000000000000000000e+03,-2.100000000000000000e+01,1.022982802670920677e+00
1.000000000000000000e+03,-2.000000000000000000e+01,1.023344088716672040e+00
1.000000000000000000e+03,-1.900000000000000000e+01,1.023699775409405710e+00
1.000000000000000000e+03,-1.800000000000000000e+01,1.024048476074935543e+00
1.000000000000000000e+03,-1.700000000000000000e+01,1.024388764057960088e+00
1.000000000000000000e+03,-1.600000000000000000e+01,1.024719187923130104e+00
1.000000000000000000e+03,-1.500000000000000000e+01,1.025038287813632820e+00
