tau,q,bid_depth
3.333333333333333144e+02,-2.100000000000000000e+01,-1.780899152436704602e-02
3.333333333333333144e+02,-2.000000000000000000e+01,5.453013464859657322e-03
3.333333333333333144e+02,-1.900000000000000000e+01,2.896946705579983572e-02
3.333333333333333144e+02,-1.800000000000000000e+01,5.273530663405373575e-02
3.333333333333333144e+02,-1.700000000000000000e+01,7.674460456531789765e-02
3.333333333333333144e+02,-1.600000000000000000e+01,1.009905337936933267e-01
3.333333333333333144e+02,-1.500000000000000000e+01,1.254653389391477414e-01
3.333333333333333144e+02,-1.400000000000000000e+01,1.501603140114591839e-01
3.333333333333333144e+02,-1.300000000000000000e+01,1.750657878613291474e-01
3.333333333333333144e+02,-1.200000000000000000e+01,2.001711184571622892e-01
3.333333333333333144e+02,-1.100000000000000000e+01,2.254646970029227093e-01
3.333333333333333144e+02,-1.000000000000000000e+01,2.509339627948648510e-01
3.333333333333333144e+02,-9.000000000000000000e+00,2.765654295507754545e-01
3.333333333333333144e+02,-8.000000000000000000e+00,3.023447237347344774e-01
3.333333333333333144e+02,-7.000000000000000000e+00,3.282566351467385291e-01
3.333333333333333144e+02,-6.000000000000000000e+00,3.542851797553709936e-01
3.333333333333333144e+02,-5.000000000000000000e+00,3.804136744325710140e-01
3.333333333333333144e+02,-4.000000000000000000e+00,4.066248229139506898e-01
3.333333333333333144e+02,-3.000000000000000000e+00,4.329008119707046798e-01
3.333333333333333144e+02,-2.000000000000000000e+00,4.592234164553341547e-01
3.333333333333333144e+02,-1.000000000000000000e+00,4.855741115899150917e-01
3.333333333333333144e+02,0.000000000000000000e+00,5.119341906179001311e-01
3.333333333333333144e+02,1.000000000000000000e+00,5.382848857524802355e-01
3.333333333333333144e+02,2.000000000000000000e+00,5.646074902371104320e-01
3.333333333333333144e+02,3.000000000000000000e+00,5.908834792938650882e-01
3.333333333333333144e+02,4.000000000000000000e+00,6.170946277752437092e-01
3.333333333333333144e+02,5.000000000000000000e+00,6.432231224524420643e-01
3.333333333333333144e+02,6.000000000000000000e+00,6.692516670610763052e-01
3.333333333333333144e+02,7.000000000000000000e+00,6.951635784730789691e-01
3.333333333333333144e+02,8.000000000000000000e+00,7.209428726570406010e-01
3.333333333333333144e+02,9.000000000000000000e+00,7.465743394129492616e-01
3.333333333333333144e+02,1.000000000000000000e+01,7.720436052048932352e-01
3.333333333333333144e+02,1.100000000000000000e+01,7.973371837506523230e-01
3.333333333333333144e+02,1.200000000000000000e+01,8.224425143464861865e-01
3.333333333333333144e+02,1.300000000000000000e+01,8.473479881963554838e-01
3.333333333333333144e+02,1.400000000000000000e+01,8.720429632686672594e-01
3.333333333333333144e+02,1.500000000000000000e+01,8.965177684141205638e-01
3.333333333333333144e+02,1.600000000000000000e+01,9.207636976424971031e-01
3.333333333333333144e+02,1.700000000000000000e+01,9.447729955737622642e-01
3.333333333333333144e+02,1.800000000000000000e+01,9.685388351520144434e-01
3.333333333333333144e+02,1.900000000000000000e+01,9.920552887429552325e-01
3.333333333333333144e+02,2.000000000000000000e+01,1.015317293732182158e+00
3.333333333333333144e+02,2.100000000000000000e+01,1.038320613708252793e+00
3.333333333333333144e+02,2.200000000000000000e+01,1.061061796257226408e+00
3.333333333333333144e+02,2.300000000000000000e+01,1.083538128320463478e+00
3.333333333333333144e+02,2.400000000000000000e+01,1.105747589980108359e+00
3.333333333333333144e+02,2.500000000000000000e+01,1.127688807442243535e+00
3.333333333333333144e+02,2.600000000000000000e+01,1.149361005890149556e+00
3.333333333333333144e+02,2.700000000000000000e+01,1.170763962783286205e+00
3.333333333333333144e+02,2.800000000000000000e+01,1.191897962083993123e+00
3.333333333333333144e+02,2.900000000000000000e+01,1.212763749805784386e+00
3.333333333333333144e+02,3.000000000000000000e+01,1.233362491195885813e+00
5.000000000000000000e+02,-3.000000000000000000e+01,-2.152554477219563167e-01
5.000000000000000000e+02,-2.900000000000000000e+01,-1.943896599992995244e-01
5.000000000000000000e+02,-2.800000000000000000e+01,-1.732556606975444446e-01
5.000000000000000000e+02,-2.700000000000000000e+01,-1.518527038031622367e-01
5.000000000000000000e+02,-2.600000000000000000e+01,-1.301805053538089285e-01
5.000000000000000000e+02,-2.500000000000000000e+01,-1.082392878900101940e-01
5.000000000000000000e+02,-2.400000000000000000e+01,-8.602982622847227256e-02
5.000000000000000000e+02,-2.300000000000000000e+01,-6.355349416310845934e-02
5.000000000000000000e+02,-2.200000000000000000e+01,-4.081231161176274158e-02
5.000000000000000000e+02,-2.100000000000000000e+01,-1.780899163306720601e-02
5.000000000000000000e+02,-2.000000000000000000e+01,5.453013359046021691e-03
5.000000000000000000e+02,-1.900000000000000000e+01,2.896946695314028819e-02
5.000000000000000000e+02,-1.800000000000000000e+01,5.273530653482177977e-02
5.000000000000000000e+02,-1.700000000000000000e+01,7.674460446979008976e-02
5.000000000000000000e+02,-1.600000000000000000e+01,1.009905337021493876e-01
5.000000000000000000e+02,-1.500000000000000000e+01,1.254653388518667256e-01
5.000000000000000000e+02,-1.400000000000000000e+01,1.501603139287192579e-01
5.000000000000000000e+02,-1.300000000000000000e+01,1.750657877834044807e-01
5.000000000000000000e+02,-1.200000000000000000e+01,2.001711183843208897e-01
5.000000000000000000e+02,-1.100000000000000000e+01,2.254646969354237585e-01
5.000000000000000000e+02,-1.000000000000000000e+01,2.509339627329568723e-01
5.000000000000000000e+02,-9.000000000000000000e+00,2.765654294946926495e-01
5.000000000000000000e+02,-8.000000000000000000e+00,3.023447236846951158e-01
5.000000000000000000e+02,-7.000000000000000000e+00,3.282566351029422291e-01
5.000000000000000000e+02,-6.000000000000000000e+00,3.542851797179960016e-01
5.000000000000000000e+02,-5.000000000000000000e+00,3.804136744017723171e-01
5.000000000000000000e+02,-4.000000000000000000e+00,4.066248228898582950e-01
5.000000000000000000e+02,-3.000000000000000000e+00,4.329008119534212273e-01
5.000000000000000000e+02,-2.000000000000000000e+00,4.592234164449339739e-01
5.000000000000000000e+02,-1.000000000000000000e+00,4.855741115864433688e-01
5.000000000000000000e+02,0.000000000000000000e+00,5.119341906213717985e-01
5.000000000000000000e+02,1.000000000000000000e+00,5.382848857628803607e-01
5.000000000000000000e+02,2.000000000000000000e+00,5.646074902543939400e-01
5.000000000000000000e+02,3.000000000000000000e+00,5.908834793179574829e-01
5.000000000000000000e+02,4.000000000000000000e+00,6.170946278060422951e-01
5.000000000000000000e+02,5.000000000000000000e+00,6.432231224898170563e-01
5.000000000000000000e+02,6.000000000000000000e+00,6.692516671048727162e-01
5.000000000000000000e+02,7.000000000000000000e+00,6.951635785231183862e-01
5.000000000000000000e+02,8.000000000000000000e+00,7.209428727131234060e-01
5.000000000000000000e+02,9.000000000000000000e+00,7.465743394748574069e-01
5.000000000000000000e+02,1.000000000000000000e+01,7.720436052723922415e-01
5.000000000000000000e+02,1.100000000000000000e+01,7.973371838234937226e-01
5.000000000000000000e+02,1.200000000000000000e+01,8.224425144244107422e-01
5.000000000000000000e+02,1.300000000000000000e+01,8.473479882790954099e-01
5.000000000000000000e+02,1.400000000000000000e+01,8.720429633559481086e-01
5.000000000000000000e+02,1.500000000000000000e+01,8.965177685056646695e-01
5.000000000000000000e+02,1.600000000000000000e+01,9.207636977380248000e-01
5.000000000000000000e+02,1.700000000000000000e+01,9.447729956729943313e-01
5.000000000000000000e+02,1.800000000000000000e+01,9.685388352546737689e-01
5.000000000000000000e+02,1.900000000000000000e+01,9.920552888487688126e-01
5.000000000000000000e+02,2.000000000000000000e+01,1.015317293840882318e+00
5.000000000000000000e+02,2.100000000000000000e+01,1.038320613819578186e+00
5.000000000000000000e+02,2.200000000000000000e+01,1.061061796370923460e+00
5.000000000000000000e+02,2.300000000000000000e+01,1.083538128436287051e+00
5.000000000000000000e+02,2.400000000000000000e+01,1.105747590097822863e+00
5.000000000000000000e+02,2.500000000000000000e+01,1.127688807561623152e+00
5.000000000000000000e+02,2.600000000000000000e+01,1.149361006010978237e+00
5.000000000000000000e+02,2.700000000000000000e+01,1.170763962905358557e+00
5.000000000000000000e+02,2.800000000000000000e+01,1.191897962207114414e+00
5.000000000000000000e+02,2.900000000000000000e+01,1.212763749929770318e+00
5.000000000000000000e+02,3.000000000000000000e+01,1.233362491320562304e+00
6.666666666666666288e+02,-3.000000000000000000e+01,-2.152554477219576490e-01
6.666666666666666288e+02,-2.900000000000000000e+01,-1.943896599993008567e-01
6.666666666666666288e+02,-2.800000000000000000e+01,-1.732556606975457769e-01
6.666666666666666288e+02,-2.700000000000000000e+01,-1.518527038031635690e-01
6.666666666666666288e+02,-2.600000000000000000e+01,-1.301805053538103718e-01
6.666666666666666288e+02,-2.500000000000000000e+01,-1.082392878900114153e-01
6.666666666666666288e+02,-2.400000000000000000e+01,-8.602982622847360483e-02
6.666666666666666288e+02,-2.300000000000000000e+01,-6.355349416310956956e-02
6.666666666666666288e+02,-2.200000000000000000e+01,-4.081231161176418487e-02
6.666666666666666288e+02,-2.100000000000000000e+01,-1.780899163306842725e-02
6.666666666666666288e+02,-2.000000000000000000e+01,5.453013359044689423e-03
6.666666666666666288e+02,-1.900000000000000000e+01,2.896946695313923348e-02
6.666666666666666288e+02,-1.800000000000000000e+01,5.273530653482055852e-02
6.666666666666666288e+02,-1.700000000000000000e+01,7.674460446978903505e-02
6.666666666666666288e+02,-1.600000000000000000e+01,1.009905337021482774e-01
6.666666666666666288e+02,-1.500000000000000000e+01,1.254653388518657819e-01
6.666666666666666288e+02,-1.400000000000000000e+01,1.501603139287182032e-01
6.666666666666666288e+02,-1.300000000000000000e+01,1.750657877834035925e-01
6.666666666666666288e+02,-1.200000000000000000e+01,2.001711183843200015e-01
6.666666666666666288e+02,-1.100000000000000000e+01,2.254646969354229813e-01
6.666666666666666288e+02,-1.000000000000000000e+01,2.509339627329560951e-01
6.666666666666666288e+02,-9.000000000000000000e+00,2.765654294946919833e-01
6.666666666666666288e+02,-8.000000000000000000e+00,3.023447236846945607e-01
6.666666666666666288e+02,-7.000000000000000000e+00,3.282566351029417850e-01
6.666666666666666288e+02,-6.000000000000000000e+00,3.542851797179955020e-01
6.666666666666666288e+02,-5.000000000000000000e+00,3.804136744017722060e-01
6.666666666666666288e+02,-4.000000000000000000e+00,4.066248228898579065e-01
6.666666666666666288e+02,-3.000000000000000000e+00,4.329008119534211163e-01
6.666666666666666288e+02,-2.000000000000000000e+00,4.592234164449339184e-01
6.666666666666666288e+02,-1.000000000000000000e+00,4.855741115864432578e-01
6.666666666666666288e+02,0.000000000000000000e+00,5.119341906213717985e-01
6.666666666666666288e+02,1.000000000000000000e+00,5.382848857628805828e-01
6.666666666666666288e+02,2.000000000000000000e+00,5.646074902543940510e-01
6.666666666666666288e+02,3.000000000000000000e+00,5.908834793179578160e-01
6.666666666666666288e+02,4.000000000000000000e+00,6.170946278060427392e-01
6.666666666666666288e+02,5.000000000000000000e+00,6.432231224898176114e-01
6.666666666666666288e+02,6.000000000000000000e+00,6.692516671048730492e-01
6.666666666666666288e+02,7.000000000000000000e+00,6.951635785231189413e-01
6.666666666666666288e+02,8.000000000000000000e+00,7.209428727131239611e-01
6.666666666666666288e+02,9.000000000000000000e+00,7.465743394748580730e-01
6.666666666666666288e+02,1.000000000000000000e+01,7.720436052723929077e-01
6.666666666666666288e+02,1.100000000000000000e+01,7.973371838234946107e-01
6.666666666666666288e+02,1.200000000000000000e+01,8.224425144244116304e-01
6.666666666666666288e+02,1.300000000000000000e+01,8.473479882790962980e-01
6.666666666666666288e+02,1.400000000000000000e+01,8.720429633559491078e-01
6.666666666666666288e+02,1.500000000000000000e+01,8.965177685056660017e-01
6.666666666666666288e+02,1.600000000000000000e+01,9.207636977380257992e-01
6.666666666666666288e+02,1.700000000000000000e+01,9.447729956729955525e-01
6.666666666666666288e+02,1.800000000000000000e+01,9.685388352546748791e-01
6.666666666666666288e+02,1.900000000000000000e+01,9.920552888487701448e-01
6.666666666666666288e+02,2.000000000000000000e+01,1.015317293840883428e+00
6.666666666666666288e+02,2.100000000000000000e+01,1.038320613819579519e+00
6.666666666666666288e+02,2.200000000000000000e+01,1.061061796370924792e+00
6.666666666666666288e+02,2.300000000000000000e+01,1.083538128436288384e+00
6.666666666666666288e+02,2.400000000000000000e+01,1.105747590097824196e+00
6.666666666666666288e+02,2.500000000000000000e+01,1.127688807561624484e+00
6.666666666666666288e+02,2.600000000000000000e+01,1.149361006010979569e+00
6.666666666666666288e+02,2.700000000000000000e+01,1.170763962905359890e+00
6.666666666666666288e+02,2.800000000000000000e+01,1.191897962207115746e+00
6.666666666666666288e+02,2.900000000000000000e+01,1.212763749929771651e+00
6.666666666666666288e+02,3.000000000000000000e+01,1.233362491320563858e+00
8.333333333333332575e+02,-3.000000000000000000e+01,-2.152554477219576490e-01
8.333333333333332575e+02,-2.900000000000000000e+01,-1.943896599993008567e-01
8.333333333333332575e+02,-2.800000000000000000e+01,-1.732556606975457769e-01
8.333333333333332575e+02,-2.700000000000000000e+01,-1.518527038031635690e-01
8.333333333333332575e+02,-2.600000000000000000e+01,-1.301805053538103718e-01
8.333333333333332575e+02,-2.500000000000000000e+01,-1.082392878900114153e-01
8.333333333333332575e+02,-2.400000000000000000e+01,-8.602982622847360483e-02
8.333333333333332575e+02,-2.300000000000000000e+01,-6.355349416310956956e-02
8.333333333333332575e+02,-2.200000000000000000e+01,-4.081231161176418487e-02
8.333333333333332575e+02,-2.100000000000000000e+01,-1.780899163306842725e-02
8.333333333333332575e+02,-2.000000000000000000e+01,5.453013359044689423e-03
8.333333333333332575e+02,-1.900000000000000000e+01,2.896946695313923348e-02
8.333333333333332575e+02,-1.800000000000000000e+01,5.273530653482055852e-02
8.333333333333332575e+02,-1.700000000000000000e+01,7.674460446978903505e-02
8.333333333333332575e+02,-1.600000000000000000e+01,1.009905337021482774e-01
8.333333333333332575e+02,-1.500000000000000000e+01,1.254653388518657819e-01
8.333333333333332575e+02,-1.400000000000000000e+01,1.501603139287182032e-01
8.333333333333332575e+02,-1.300000000000000000e+01,1.750657877834035925e-01
8.333333333333332575e+02,-1.200000000000000000e+01,2.001711183843200015e-01
8.333333333333332575e+02,-1.100000000000000000e+01,2.254646969354229813e-01
8.333333333333332575e+02,-1.000000000000000000e+01,2.509339627329560951e-01
8.333333333333332575e+02,-9.000000000000000000e+00,2.765654294946919833e-01
8.333333333333332575e+02,-8.000000000000000000e+00,3.023447236846945607e-01
8.333333333333332575e+02,-7.000000000000000000e+00,3.282566351029417850e-01
8.333333333333332575e+02,-6.000000000000000000e+00,3.542851797179955020e-01
8.333333333333332575e+02,-5.000000000000000000e+00,3.804136744017722060e-01
8.333333333333332575e+02,-4.000000000000000000e+00,4.066248228898579065e-01
8.333333333333332575e+02,-3.000000000000000000e+00,4.329008119534211163e-01
8.333333333333332575e+02,-2.000000000000000000e+00,4.592234164449339184e-01
8.333333333333332575e+02,-1.000000000000000000e+00,4.855741115864432578e-01
8.333333333333332575e+02,0.000000000000000000e+00,5.119341906213717985e-01
8.333333333333332575e+02,1.000000000000000000e+00,5.382848857628805828e-01
8.333333333333332575e+02,2.000000000000000000e+00,5.646074902543940510e-01
8.333333333333332575e+02,3.000000000000000000e+00,5.908834793179578160e-01
8.333333333333332575e+02,4.000000000000000000e+00,6.170946278060427392e-01
8.333333333333332575e+02,5.000000000000000000e+00,6.432231224898176114e-01
8.333333333333332575e+02,6.000000000000000000e+00,6.692516671048730492e-01
8.333333333333332575e+02,7.000000000000000000e+00,6.951635785231189413e-01
8.333333333333332575e+02,8.000000000000000000e+00,7.209428727131239611e-01
8.333333333333332575e+02,9.000000000000000000e+00,7.465743394748580730e-01
8.333333333333332575e+02,1.000000000000000000e+01,7.720436052723929077e-01
8.333333333333332575e+02,1.100000000000000000e+01,7.973371838234946107e-01
8.333333333333332575e+02,1.200000000000000000e+01,8.224425144244116304e-01
8.333333333333332575e+02,1.300000000000000000e+01,8.473479882790962980e-01
8.333333333333332575e+02,1.400000000000000000e+01,8.720429633559491078e-01
8.333333333333332575e+02,1.500000000000000000e+01,8.965177685056660017e-01
8.333333333333332575e+02,1.600000000000000000e+01,9.207636977380257992e-01
8.333333333333332575e+02,1.700000000000000000e+01,9.447729956729955525e-01
8.333333333333332575e+02,1.800000000000000000e+01,9.685388352546748791e-01
8.333333333333332575e+02,1.900000000000000000e+01,9.920552888487701448e-01
8.333333333333332575e+02,2.000000000000000000e+01,1.015317293840883428e+00
8.333333333333332575e+02,2.100000000000000000e+01,1.038320613819579519e+00
8.333333333333332575e+02,2.200000000000000000e+01,1.061061796370924792e+00
8.333333333333332575e+02,2.300000000000000000e+01,1.083538128436288384e+00
8.333333333333332575e+02,2.400000000000000000e+01,1.105747590097824196e+00
8.333333333333332575e+02,2.500000000000000000e+01,1.127688807561624484e+00
8.333333333333332575e+02,2.600000000000000000e+01,1.149361006010979569e+00
8.333333333333332575e+02,2.700000000000000000e+01,1.170763962905359890e+00
8.333333333333332575e+02,2.800000000000000000e+01,1.191897962207115746e+00
8.333333333333332575e+02,2.900000000000000000e+01,1.212763749929771651e+00
8.333333333333332575e+02,3.000000000000000000e+01,1.233362491320563858e+00
1.000000000000000000e+03,-3.000000000000000000e+01,-2.152554477219576490e-01
1.000000000000000000e+03,-2.900000000000000000e+01,-1.943896599993008567e-01
1.000000000000000000e+03,-2.800000000000000000e+01,-1.732556606975457769e-01
1.000000000000000000e+03,-2.700000000000000000e+01,-1.518527038031635690e-01
1.000000000000000000e+03,-2.600000000000000000e+01,-1.301805053538103718e-01
1.000000000000000000e+03,-2.500000000000000000e+01,-1.082392878900114153e-01
1.000000000000000000e+03,-2.400000000000000000e+01,-8.602982622847360483e-02
1.000000000000000000e+03,-2.300000000000000000e+01,-6.355349416310956956e-02
1.000000000000000000e+03,-2.200000000000000000e+01,-4.081231161176418487e-02
1.000000000000000000e+03,-2.100000000000000000e+01,-1.780899163306842725e-02
1.000000000000000000e+03,-2.000000000000000000e+01,5.453013359044689423e-03
1.000000000000000000e+03,-1.900000000000000000e+01,2.896946695313923348e-02
1.000000000000000000e+03,-1.800000000000000000e+01,5.273530653482055852e-02
1.000000000000000000e+03,-1.700000000000000000e+01,7.674460446978903505e-02
1.000000000000000000e+03,-1.600000000000000000e+01,1.009905337021482774e-01
